surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_ThompsonCreek040263165_TribSc,trib_ThompsonCreek040263165_TribWaterLevel,trib_ThompsonCreek040263165_WaterElevation,beach_LakeshoreCurrVel,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Thompson.Sum..1hr,Sqrt.Precipitation.over.upload.Thompson.Sum..2hr,Sqrt.Precipitation.over.upload.Thompson.Sum..6hr,Sqrt.Precipitation.over.upload.Thompson.Sum..12hr,Sqrt.Precipitation.over.upload.Thompson.Sum..24hr,Sqrt.Precipitation.over.upload.Thompson.Sum..48hr,Sqrt.Precipitation.over.upload.Thompson.Sum..72hr,Sqrt.Precipitation.over.upload.Thompson.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,yday,log.beach_TurbidityBeach
6/8/2011 10:14,1.037426498,10.9,102,18.2,17.6,112,19.08,0.92,5.03,0,0,0.17,90,1.5,0,-0.075014345,-0.021976816,0.005930621,0.001528363,0.004809146,-0.018108762,13.421123,12.642195,10.5815564,10.20514379,10.62549473,10.86716768,10.6656581,10.92107649,0,0.003060186,0.004486411,0.004470915,0.030682358,0.738146,0.11723496,0.18537697,1.223887818,-1.20391832,-2.7748,-2.5182939,-1.01103216,-1.51934467,0.088362292,0.778928001,1.779653641,1.75081964,1.394797627,1.738227281,2.104892343,2.487464557,0,0,0,0,0,4.285975973,4.285975973,4.289480453,0,0,0,0,0,2.090602533,2.090602533,2.198785522,0,0,0,0,0,0.300000277,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.275080898,1.271771928,1.272908613,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,159,0.383815366
6/9/2011 9:26,1.348304863,22.3,79.4,13.8,13.4,134.3,19.08,0.92,15.18,0,0,0.5,135,1.2,0,-0.02553655,0.001666081,0.017952453,0.013495767,0.00442318,0.049477795,7.5716367,7.61278795,7.1637807,6.92453968,10.11578646,10.33207614,10.59820742,10.87391158,0.8365964,0.8390374,0.85294989,0.89293213,0.674680029,-4.088275,-3.878535,-3.55077062,-3.85810611,-3.040454189,4.716382,4.036709,3.61257222,4.06431797,1.155938337,0.04115125,0.375340419,0.473298636,3.640081725,2.738137531,2.544998761,2.879502769,0,0,0,0,0,0,4.285975973,4.285975973,0,0,0,0.13137405,0.13137405,0.13137405,2.094726257,2.094726257,0,0,0,0,0,0,1.255272505,1.255272505,1.255513713,1.263162465,1.262688344,1.27074869,1.270958185,1.269676358,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,160,0.749736316
6/12/2011 6:51,0,1,105,14.8,12.8,226.4,19.25,0.75,2.73,0,0,0,180,0.6,0,0.014294805,0.026309234,-0.003527442,0.002363918,-0.003355119,0.032022234,5.9333553,5.98407385,5.78274707,6.79330383,8.317644438,7.436957492,7.378402115,8.630437533,0,0,0,0.004580727,0.2668428,3.593737,3.301237,4.21997443,3.23045964,0.50409525,-1.400262,-1.436857,-0.368919093,-0.028897794,0.065214037,0.05071855,0.324150895,2.149113617,2.79444561,2.198610071,1.912280011,2.713787869,0,0,0,0,0,1.128653049,1.128653049,1.128653049,0,0,0,0,0,0.975171261,0.975171261,0.983980756,0,0,0,0,0,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255320757,1.254862144,1.261999949,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.255272505,0,0,0,0,163,0.424881637
6/13/2011 7:28,0.924279286,8.4,108.1,15.9,15.5,234,19.25,0.75,3.33,0,0,0.25,225,1,0,-0.001589804,0.01830753,0.008887475,0.005885022,-0.001904259,-0.000459343,7.9935675,7.403775,7.72612062,8.513873225,11.88069186,10.10389455,8.9100679,8.883539893,0,0,0,0,0.006969579,3.532154,3.8710516,3.74639282,3.39308272,1.09540525,-0.4626073,-0.16392706,-0.920302038,-0.012685348,-0.186373335,0.5897925,0.467055739,1.206207421,4.203057275,3.984817665,3.678192293,3.452708834,0,0,0,0,0,0,1.128653049,1.128653049,0,0,0,0,0,0,0.975171261,0.983980756,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.25358029,1.249931757,1.25265889,1.253556067,1.255851179,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,164,0.387389826
6/14/2011 13:08,0,1,103.5,19.8,31.2,237.3,19.3,0.7,6.62,5,16,0.33,45,6.6,0,0.0454789,0.04058658,0.00382187,0.007505589,0.00224075,0.028472335,13.188093,12.906788,13.566035,10.94824945,10.80563008,11.42203029,10.75351889,9.226594497,0,0,0.031028658,0.095927558,0.050444967,0.6207353,1.873179,0.45498538,1.47715605,0.27997316,4.881967,3.5489588,2.25607938,1.447829871,0.821796465,0.2813055,1.465496941,2.835991198,2.696906776,3.540493928,3.653072447,3.456133373,0,0,0,0.352862276,0.352862276,0.352862276,0.352862276,1.182526741,0,0,0,0.515654768,0.565497685,0.565497685,0.565497685,1.127273977,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.255272505,1.247973266,1.24873323,1.25093207,1.252416091,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,165,0.496929648
6/15/2011 9:52,0.477121255,3,105.8,16.3,16.9,238.5,19.25,0.75,0.56,0,11,0.5,45,2.7,0,-0.009071483,-0.01700956,0.001992687,-0.002996537,0.002912855,-0.010575486,10.872779,10.213204,10.413391,10.4983929,11.57776527,11.25239656,11.50606127,9.917997078,0.17641056,0.39462578,0.618155938,0.351990881,0.17599544,-1.6911,-1.5488076,0.28475295,1.23670918,1.136073155,3.7121162,2.8205217,2.39047392,2.405741802,3.003298347,0.6595755,0.612767248,0.742895313,1.381179712,2.219298455,3.035008454,3.370548039,0,0.15453355,1.105100031,1.105100031,1.105100031,1.160068043,1.160068043,1.206031745,0,0.248936162,1.047094644,1.047094644,1.047094644,1.190039842,1.190039842,1.323342572,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.255272505,1.250663919,1.249027053,1.249369595,1.251759855,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,166,0.399673721
6/20/2011 10:37,2.065206128,116.2,119.2,16.9,16.6,112.7,18.25,1.75,4.83,0,0,0.25,45,0.9,-5,0.022566246,0.018437533,-0.005798591,0.002943077,0.007628451,-0.028930244,10.351762,10.174646,9.233156,8.48089235,8.753550625,9.141098281,9.362562729,9.644853208,0.31308258,0.59332046,0.859634748,0.923842858,0.961921429,-3.2044693,-3.3086233,-3.02725032,-1.887692653,-3.383308514,1.5681925,1.1111531,1.23504723,1.424027314,0.886699433,0.1771165,1.00503525,1.111878184,1.122381022,1.131876723,1.204235465,1.144541458,0,0,0,0,0.5,4.181399449,4.519503478,5.415818349,0,0,0,0,0.703529601,3.59685382,4.200303737,5.119656552,0,0,0,0,0.14142299,0.374164958,1.369215857,1.374748346,1.398113692,1.432167269,1.520876382,1.485834953,1.425093834,1.372506963,1.361727836,1.361727836,1.361727836,1.361727836,1.361727836,1.278753601,1.255272505,1.255272505,1.73239376,0,0,0,0,171,0.437750563
6/21/2011 11:15,1.994756945,98.8,99.1,15.2,13.1,158,18.58,1.42,4.13,0,0,0.5,45,7.4,2,0.04851859,0.03926988,0.013255592,0.014371085,0.007596686,0.034063911,13.027156,11.128052,10.532304,9.37257542,9.74712821,9.254712073,9.333441944,9.562601908,0.51605093,0.70611149,0.785334153,0.767414493,0.74932543,-6.209353,-5.7396045,-4.89085992,-3.29025513,-3.90785304,4.416693,5.7239135,4.74498623,4.13427141,2.908470688,1.899104,1.291924873,1.493206827,1.205225686,1.269137539,1.181378875,1.15985879,0.373867329,0.885643427,1.809123207,1.809123207,1.809123207,1.843346624,4.543302449,4.86814528,0.603131122,0.98124449,2.417841176,2.417841176,2.417841176,2.450027092,4.333686238,4.846494344,0.09999161,0.14140949,0.17320157,0.17320157,0.17320157,0.199992765,1.378397901,1.371067862,1.352953912,1.354492601,1.365300749,1.443669703,1.449802264,1.387852353,1.361727836,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.278753601,1.255272505,1.397940009,0,0,0,0,172,0.727541257
6/22/2011 9:30,2.663795122,461.1,118.1,14.1,15,87.2,18,2,3.18,0,0,0.08,0,0,2,0.061020095,0.044694958,0.021705611,0.021225018,0.021425576,0.030998935,7.5609,7.70552625,8.4087895,9.084808708,9.720757979,9.699362042,9.385746806,9.494868304,0.9401162,0.94156878,0.967272615,0.982742079,0.91934965,-6.115195,-6.124702,-5.50942483,-5.41665592,-5.59865875,3.144677,3.41674,4.22826023,4.48593337,4.612675092,0.14462625,0.508999013,0.779471652,1.083229445,1.045983501,1.162535859,1.153921313,1.26838819,1.65153356,1.802917108,1.910445946,4.53995709,4.806222309,4.832160271,6.597399834,1.571164536,2.102805031,2.27974137,2.746671827,4.03264893,4.598409789,4.651916432,6.227995189,0.14142299,0.20000231,0.223605112,0.264574579,0.360556645,0.387300343,1.617000341,1.604226053,1.593507589,1.6203443,1.56431091,1.475889007,1.498544872,1.445510797,1.591064607,1.591064607,1.579783597,1.579783597,1.361727836,1.342422681,1.342422681,1.255272505,1.672097858,0,0,0,0,173,1.093421685
6/23/2011 8:00,1.958563883,90.9,115,13.5,12.1,96.1,18,2,2,0,0,0.08,0,0,-2,0.01976302,0.027548724,0.00711051,0.008509741,0.014505854,-0.041257075,7.4534388,7.4061619,7.30541307,7.23010952,7.668112717,8.726708035,9.056121003,9.097259906,0.88136375,0.911252625,0.935928893,0.950253993,0.967712217,-4.7235907,-5.02450235,-4.75910748,-4.58270552,-4.509440092,1.8778644,1.6678402,1.92573142,2.03155482,3.27458162,0.0472769,0.144753469,0.154789128,0.798145984,1.390804422,1.356841739,1.279374428,0,0.96887108,1.813513846,1.813513846,2.845684543,5.313256516,5.4395666,6.878685184,0.603223507,1.67385779,1.786485272,1.786485272,2.972439487,4.941015159,5.245208394,6.385171255,0,0.14142299,0.14142299,0.14142299,0.264581795,0.435892739,1.53529412,1.534026106,1.547897718,1.588607805,1.725976935,1.647020907,1.572104523,1.538322333,1.531478917,1.531478917,1.531478917,1.531478917,1.531478917,1.342422681,1.342422681,1.278753601,2.021189299,0,0,0,0,174,0.1430148
6/27/2011 9:52,0.716003344,5.2,105.9,17.8,20.5,212.7,18.67,1.33,0.27,0,2,0,90,0.5,0,0.030965783,0.012685169,0.001340595,0.001542734,0.002026258,0.033699371,13.2367525,13.0835778,12.2733109,12.0179865,12.8558326,13.58579628,13.11203009,11.42826467,0.49311912,0.25735474,0.085784914,0.142984603,0.201033467,3.4834926,3.3373648,3.2648435,3.2143082,3.0340839,2.024218,1.9389726,1.73365093,1.626808054,1.123034853,0.15317475,0.703404191,0.851354355,1.257013249,2.751568342,2.540406149,3.020969369,0,0,0,0,0,0,0,2.571600983,0,0,0,0.081059157,0.081059157,0.081059157,0.081059157,2.629597101,0,0,0,0,0,0,1.230448921,1.230448921,1.230448921,1.230448921,1.231724383,1.24868424,1.28573729,1.464355393,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,178,0.217483944
6/28/2011 9:40,0,1,115.9,12.5,23.8,215.3,18.7,1.3,0.43,0,1,0,270,0.9,0,0.015380637,-0.004365242,-0.005300256,-0.003066864,3.05E-05,0.01767421,14.273637,14.315836,11.732292,10.9502917,11.7216432,12.28873789,12.96441191,12.23791163,0.26503235,0.31170856,0.45451681,0.626030134,0.670897195,-2.170242,-2.0064216,-0.60641642,0.273689766,1.371029584,-4.301231,-4.555759,-4.95136627,-5.41670136,-4.190283003,0.0421985,1.871387242,1.547056564,1.531676988,1.51150745,2.569371019,2.451540396,0,0,0,0.601216814,1.062772735,1.062772735,1.062772735,1.119600635,0,0,0,0.05057182,1.278766088,1.281332625,1.281332625,1.47756053,0,0,0,0,0.09999161,0.09999161,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.231214648,1.242839469,1.34271869,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,0,0,1,0,179,-0.065501549
6/29/2011 10:14,0,1,98.9,17.7,24.3,224.2,18.75,1.25,0.67,0,4,0,90,0.5,0,-0.017859083,0.004368122,0.003461306,0.004642876,0.003284344,-0.033588589,14.031559,13.772291,11.0291056,10.24121994,13.10198585,12.42989251,12.56257697,12.84477522,0,0,0.22776037,0.225126853,0.219833467,-1.3821137,-1.1976004,0.85241647,1.8596283,0.078752754,0.81604147,0.914038235,0.542840445,0.544012686,0.523709066,0.259268,2.596990245,2.057184947,3.588031099,2.855858191,2.443988298,2.693410602,0,0,0,0,0,1.062772735,1.062772735,1.062772735,0,0,0,0,0,1.242532788,1.281332625,1.281332625,0,0,0,0,0,0.09999161,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230193379,1.230525555,1.263683401,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,180,-0.124938737
6/30/2011 11:35,1.613841822,41.1,104.5,20.3,28.6,232.6,18.58,1.42,2.63,5,6,0,0,0,0,0.001748044,0.0098993,0.010420154,0.007151535,0.005864437,-0.002886639,12.442428,12.36551,11.870026,10.97239812,12.2087494,12.64918452,12.37192969,12.81805631,0.43571502,0.43349356,0.465284605,0.250887969,0.12759777,1.9931132,1.9983571,2.93164587,2.057274292,-0.595652083,3.6623829,3.947274,3.00836398,2.62045422,1.533585065,0.0769185,0.619746882,1.147998272,1.874837058,2.892505426,2.583813348,2.672984282,0,0,0,0,0,0,1.062772735,1.062772735,0,0,0,0,0,0,1.242532788,1.281332625,0,0,0,0,0,0,1.230448921,1.230448921,1.230448921,1.229937686,1.222456337,1.226084116,1.22757822,1.23540218,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,181,0.167317335
7/4/2011 9:35,1.526339277,33.6,109.3,21.5,30.3,234.8,19,1,0,0,2,0.33,225,1.6,0,0.021282531,0.000737351,-0.000264213,0.002214899,0.000302866,0.018343677,15.435654,15.015428,13.594322,13.6576016,16.6389773,15.350885,14.81884406,14.0895106,0.021867968,0.015721326,0.049660051,0.024830026,0.012415013,2.3432865,2.9515332,3.28795218,3.36254608,1.533008228,-1.9336597,-1.2251804,-1.11831838,-0.946383044,-0.674952262,0.420226,1.096169084,0.868875378,3.368270928,3.336896827,2.9821678,2.674020287,0,0,0,0,0,0,2.757978203,2.757978203,0,0,0,0,0,0,2.843265349,2.843265349,0,0,0,0,0,0,1.230448921,1.230448921,1.230448921,1.228656958,1.220369632,1.223755454,1.228040865,1.225825991,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,185,0.08278537
7/5/2011 9:50,0.929418926,8.5,99.3,17,28.4,238.7,18.83,1.17,3.33,0,6,0.17,180,0.2,0,0.004168342,0.009108682,-0.002901616,-9.80E-05,-0.001078474,0.005671592,15.145181,14.586262,13.836839,14.35286588,15.84361456,16.24129593,15.51512816,14.78300219,0,0.010866329,0.062668983,0.157083122,0.082182307,3.465813,3.1693502,3.04948762,3.70656149,3.97050495,0.08059364,-0.094975585,-0.899045028,-0.937455323,-1.612313635,0.558919,0.741655291,1.600529541,1.979408573,2.79102206,2.963650572,2.589268175,0,0,0,1.453280599,1.453280599,1.453280599,1.453280599,3.117445793,0,0,0,1.40109327,1.40109327,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,1.230448921,1.230448921,1.230448921,1.228656958,1.218797998,1.219584526,1.22214397,1.225102426,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,186,0.049218023
7/6/2011 9:40,0,1,98.6,18.2,27.7,193.7,18.92,1.08,0.83,0,2,0,0,0,0,-0.021082751,-0.001902142,-0.000706943,0.001805781,-0.00245941,-0.006739146,17.505209,15.288126,12.7984582,13.27110254,16.56623235,16.20492346,16.34960807,15.37327582,0,0,0,0.04795289,0.107719386,-0.670102,1.172978,2.45431282,2.169076244,1.764043402,-1.29559,-0.87414495,-0.77065492,-1.645770098,-2.025291891,2.2170835,2.184584214,1.750557152,4.233530684,3.324299068,3.345284216,3.196478133,0,0,0,0,0,1.453280599,1.453280599,3.117445793,0,0,0,0,0,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,1.217483944,1.220108088,1.226084116,1.223236273,1.216165902,1.217483944,1.218430464,1.223859215,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,187,-0.180456064
7/7/2011 10:32,1.08278537,12.1,106.1,20.3,23.3,189.9,18.67,1.33,1.37,0,0,0.17,0,0,0,-0.004868081,-0.006968444,-0.004631968,-0.000928309,-0.000451082,0.004697617,14.0694685,13.9317138,13.3716796,13.37755454,15.85451252,16.25073456,16.11987419,15.82482867,0.41093186,0.40907662,0.425998778,0.229322021,0.125413338,4.478897,3.748648,3.1445669,3.14910611,1.4035962,-0.9773327,-0.96249875,-1.552189,-1.182523445,-0.348625128,0.13775475,0.441931327,0.498642863,3.163932238,3.764259918,3.284581507,3.324316646,0.069715235,1.139737037,1.91507547,1.91507547,1.91507547,1.91507547,2.404067086,2.404067086,0.233185259,0.585047985,0.93263743,0.93263743,0.93263743,0.93263743,1.68311465,1.68311465,0,0,0,0,0,0,1.230448921,1.230448921,1.228656958,1.220892249,1.212720154,1.214048679,1.215663996,1.218955418,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,0,188,0.025305865
7/11/2011 10:10,1.550228353,35.5,100.1,25.7,29.1,242.5,18.83,1.17,3.33,1,4,0,0,0,-1,0.010743707,0.004338009,0.004523173,0.002290666,0.000733505,0.002581517,16.506098,16.050064,14.968914,14.9114363,17.9169099,16.61871559,16.17476055,16.02391497,0,0.0517762,0.072769715,0.303541305,0.255225825,1.818833,2.0088586,2.5401865,2.86748995,1.577179216,-2.6315852,-2.9998646,-2.73462598,-1.888899919,-1.245282616,0.45603449,0.859453816,0.719671518,3.75287708,3.013803054,2.926044722,2.868457595,0,0,0,1.904849049,1.90612437,1.90612437,1.91387741,3.498764478,0,0,0,3.819279945,3.824535197,3.824535197,3.845714511,4.270020315,0,0,0,0.282845972,0.282845972,0.282845972,1.230448921,1.230448921,1.238297068,1.259115844,1.234517284,1.228400359,1.226728757,1.223210298,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.342422681,1,0,1,0,192,0.093421685
7/12/2011 10:20,1.495544338,31.3,85.2,20,24.2,243.7,18.83,1.17,4.25,0,2,0,0,0,0,-0.031549692,-0.009309789,0.000179822,-0.001201858,-0.002521104,-0.003379974,17.021835,16.679411,14.8097614,14.59875688,17.92331402,17.92011195,17.05358174,16.43767527,0.442229,0.38686688,0.244918084,0.163154691,0.099876093,-2.4494261,-2.0278106,-0.21257682,0.0593352,0.154356433,-1.8590635,-2.4165148,-2.7691473,-3.55135701,-3.78198702,0.34242401,1.719151854,1.350036427,3.895830311,3.825022921,3.390091586,3.131463017,0,0,0,0,0,1.90612437,1.90612437,2.928111818,0,0,0,0,0,3.824535197,3.824535197,4.166924636,0,0,0,0,0,0.282845972,1.230448921,1.230448921,1.230448921,1.230448921,1.224533063,1.229425848,1.227063592,1.225619381,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,193,-0.193820026
7/13/2011 9:45,1.445604203,27.9,105.1,19.2,18.2,245.1,18.17,1.83,5,0,0,0.42,0,3.9,0,0.003232207,0.002952889,0.004836277,0.006290843,0.001420761,0.034781899,14.162427,14.117851,13.638921,14.5153817,16.4116823,17.15675364,17.42751602,16.58607778,0.72686934,0.73000742,0.629525158,0.563488568,0.587691764,-4.3105133,-3.189483,-3.96283617,-4.02275312,-3.32299227,1.7544522,2.3243677,3.10307705,2.735842057,1.377380211,0.044576,0.609733016,1.303761875,2.163546493,3.241762993,3.43789792,3.100101198,0,0,0,0,0,0,1.90612437,1.91387741,0,0,0,0,0,0,3.824535197,3.845714511,0,0,0,0,0,0,1.227886705,1.230448921,1.230193379,1.229169703,1.219322508,1.2219356,1.226161523,1.224817837,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,1,1,0,194,0.496929648
7/14/2011 15:32,2.463743721,290.9,105.5,20.8,17.5,239.1,18.75,1.25,1,0,0,0.17,0,0,0,-0.002346726,0.007354673,0.000645529,0.001523346,0.000700842,0.011656032,14.612245,15.492472,14.733468,13.5271188,13.4447557,14.5243805,15.36946916,16.15998731,0.47084805,0.43918246,0.377124848,0.313472645,0.177471576,-1.426648,-0.4020598,1.9841891,2.43659472,1.116578466,2.529648,2.836053,1.336112095,0.700247904,1.158825885,0.880226499,0.861000788,1.417949466,1.644804386,2.089131882,2.767375704,3.220181971,0.516435243,0.640256886,0.817047575,1.503484718,1.503484718,1.503484718,1.503484718,2.427710117,0.592187386,0.727624299,0.961304972,1.591077522,1.591077522,1.591077522,1.591077522,4.142293706,0,0,0,0.09999161,0.09999161,0.09999161,1.212187604,1.212187604,1.223236273,1.225825991,1.216693599,1.217220656,1.218509247,1.222508376,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,195,0.198657087
7/16/2011 19:29,1.571708832,37.3,106.1,24.8,27.7,234.6,18.92,1.08,3.33,0,0,0.33,0,0,0,0.004841525,0.004570696,-0.001030108,-0.001286251,-0.000370046,-0.007888641,24.736963,24.245855,24.1044248,21.0572495,18.4479682,16.83652016,15.72476213,15.74763678,0.056962095,0.155246062,0.117397235,0.301399206,0.299215968,1.6586529,0.05587095,0.08599755,0.68534206,2.15166247,0.45633804,1.92356102,0.866794258,0.200002197,0.195173758,0.491108,0.89302982,3.364431462,3.564175011,3.102491443,3.159492968,2.761277881,0,0,0,0,0,0.692253027,2.023264358,2.023264358,0,0,0,0,0,1.013710167,1.93045806,1.93045806,0,0,0,0,0,0,1.204119983,1.204119983,1.204391332,1.216693599,1.223236273,1.226599905,1.224662529,1.222612436,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,197,0.049218023
7/17/2011 15:57,3.019614716,1046.2,104.5,26.4,27.3,245.1,18.83,1.17,3,0,0,0.5,23,4.3,-1,-0.004647143,-0.009469695,0.001485625,-0.000380482,-3.78E-05,0.003377222,24.417952,23.469561,22.2968385,20.3025962,20.0915583,18.6423942,17.43966138,16.27354905,0.24939562,0.18585571,0.227750807,0.263396609,0.224005438,-1.5888486,-1.5378563,1.7858751,2.75531072,1.9354596,1.1033524,1.4356486,1.11201594,0.466191659,0.388936526,0.948391001,1.381566561,2.37400386,3.026654753,3.030937168,3.065028185,3.069552808,0,0,0,0,0,0,1.353932187,2.023264358,0,0,0,0,0,0,1.093224882,1.93045806,0,0,0,0,0,0,1.204119983,1.204119983,1.215373153,1.22297645,1.218272854,1.222456337,1.225128288,1.222065843,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,198,0.204119983
7/18/2011 11:00,2.14332713,139.1,100.3,24.6,28,243.1,18.5,1.5,3.45,0,0,0.25,0,0,0,-0.005955324,-0.000610936,0.000158267,-0.000256774,0.000178551,0.000511936,22.011244,21.776046,19.8116128,18.334456,19.661602,19.7716812,18.59158765,16.82275895,0.24092254,0.32648274,0.231121924,0.212391039,0.214341024,-3.358476,-2.59213,-0.633916812,1.233490544,1.110839997,-0.7035814,-0.646244645,-0.01114766,0.299013062,0.191252346,0.235198,1.97134161,2.069443978,2.468810795,2.678719742,2.793275248,3.210678393,0,0,0,0,0.662802701,0.662802701,0.842510853,2.129062255,0,0,0,0,1.671708291,1.671708291,1.93889813,2.553679097,0,0,0,0,0,0,1.225309282,1.227886705,1.229681842,1.230193379,1.221153322,1.220108088,1.223288219,1.222430315,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,199,0.056904851
