surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_LakeshoreCurrVel,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Manitowoc_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitationoverupload.RedarrowSum.1hr,Sqrt.Precipitationoverupload.RedarrowSum.2hr,Sqrt.Precipitationoverupload.RedarrowSum.6hr,Sqrt.Precipitationoverupload.RedarrowSum.12hr,Sqrt.Precipitationoverupload.RedarrowSum.24hr,Sqrt.Precipitationoverupload.RedarrowSum.48hr,Sqrt.Precipitationoverupload.RedarrowSum.72hr,Sqrt.Precipitationoverupload.RedarrowSum.120hr,Sqrt.Precipitationoverupload.ManitowocRSum.1hr,Sqrt.Precipitationoverupload.ManitowocRSum.2hr,Sqrt.Precipitationoverupload.ManitowocRSum.6hr,Sqrt.Precipitationoverupload.ManitowocRSum.12hr,Sqrt.Precipitationoverupload.ManitowocRSum.24hr,Sqrt.Precipitationoverupload.ManitowocRSum.48hr,Sqrt.Precipitationoverupload.ManitowocRSum.72hr,Sqrt.Precipitationoverupload.ManitowocRSum.120hr,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
6/5/2012 9:30,1.225309282,16.8,14.9,17.2,0,0,0,0,0.5,45,4,-4,12.412622,12.412622,12.5354912,12.9785811,13.02724831,12.15178259,11.7319981,10.69619531,0.12286925,0.483639795,0.822785801,1.083596491,1.076769805,1.665509018,0,0,0.074474378,0.041292375,0.0502288,0.149490595,-0.010584763,-0.001947835,-0.010584763,0.01373522,-0.010584763,-0.011480571,-0.003447272,0.000777879,0.000157474,-0.000842282,0.000315175,0.001240974,0.00280437,0.002467511,0.000620846,-0.04153972,-0.04354608,-0.046367598,-0.043985306,-0.037182091,-0.014803669,-0.004350689,-0.029022963,-0.010208935,-0.011367458,-0.023338395,-0.013013902,-0.013897782,-0.003613661,0.004399562,-0.001634405,-0.023826477,-0.029581778,-0.052295739,-0.083367731,-0.07562878,-0.036904289,-0.020839378,-0.049414095,0.12383935,0.12431286,0.14342923,0.130312846,0.136357721,-0.11342816,-0.11408067,-0.1216114,-0.070289051,-0.097482788,-0.049701477,-0.049386114,-0.072950087,-0.089786015,-0.078763636,-0.91592988,-0.91768329,-0.856644847,-0.508279477,-0.692410351,-0.40133832,-0.39728818,-0.495401467,-0.701464555,-0.587784018,-2.978529,-3.0489098,-1.829612568,-0.884945751,-1.192550415,-0.5182346,0.17521599,-0.671348362,-1.930461739,-2.506390186,13.898541,13.671295,12.797786,12.6499774,13.67082473,13.57124191,13.72426485,12.77230826,0.227246001,0.721323449,0.570013437,1.200830213,1.368791427,1.354114493,1.595152726,0,0,0,0,0,0,0.942731807,0.942731807,0,0,0,0,0,0,0.944781323,0.944781323,2.079181246,2.075546961,2.08170727,2.089198367,2.10961229,2.142921058,2.166637294,2.210131168,2.071882007,2.071882007,2.071882007,2.071882007,2.071882007,2.071882007,2.071882007,2.071882007,2.152288344,0,0,0,0,0,0,157,0.471291711
6/7/2012 9:00,1.526339277,33.6,15.7,21,0,21,2,1,0,315,4.5,0,13.477608,13.477608,13.653634,14.346597,14.6354618,14.20714597,13.81384675,12.72205725,0.1760265,0.748377812,0.910475173,0.910265482,1.042792505,1.580322402,0,0,0,0,0.007101396,0.039450301,-0.000482339,-0.000196938,-0.000482339,0.016820472,-0.000482339,-0.011098038,-0.017302811,-6.62E-05,-0.000549083,0.000322629,-0.001143647,-0.001585139,-0.000567888,3.51E-05,0.001253352,-0.006253152,-0.007482953,-0.010852875,-0.006719134,-0.013805058,-0.0293544,-0.031963631,-0.014352173,0.010581765,0.011803002,0.02019778,0.022761012,-0.001497142,-0.003655419,-0.00706954,0.001177569,-0.036500017,-0.035990378,-0.048017393,-0.033997302,-0.016451404,-0.048919472,-0.057822575,-0.032071416,0.09304115,0.10516192,0.14248617,0.122421787,0.115964672,0.08435675,0.092291875,0.12254467,0.109378305,0.003046434,-0.03925041,-0.050079179,-0.07237605,-0.04690779,-0.038507857,0.90666064,0.880618435,0.861921847,0.901219748,-0.023552009,-0.42186075,-0.47059336,-0.504356808,-0.294139389,-0.251510204,4.5387743,4.9467489,4.8544057,4.5580234,1.177326331,-0.042308132,-0.387928671,-1.428422834,-1.26041999,-0.613602748,16.460443,15.983908,13.974204,13.3923011,14.61431935,14.01968046,13.90339522,13.8424311,0.476535,1.556401193,1.282109952,1.614518442,1.794022394,1.628921877,1.551942997,0,0,0,0,0,0,0,0.942731807,0,0,0,0,0,0,0,0.944781323,2.004321374,2.008600172,2.011993115,2.009875634,2.010299957,2.028489917,2.057818194,2.117138666,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,2.021189299,1,0,0,0,0,0,159,0.123851641
6/8/2012 9:30,1.36361198,23.1,14.9,22.5,25,20,0,2,0,225,15,-1,11.975813,11.975813,12.054347,12.353998,13.3573982,13.99643,13.92389673,13.21505108,0.078534,0.353812211,1.117009513,1.202788104,1.062427651,1.378628773,0.10564721,0.13603777,0.286366731,0.184662775,0.11713369,0.062117543,-0.002339356,-0.001443075,-0.002339356,0.007937021,-0.002339356,-0.011787729,-0.001119497,-0.004018682,-0.004057726,-0.004785105,-0.007538672,-0.006600033,-0.004092586,-0.002578603,-0.000425413,0.043275654,0.041814777,0.042802196,0.048859725,0.037299977,0.01174746,-0.007136274,-0.010203232,0.008465781,0.00555254,0.005718591,0.005677067,-0.001767224,-0.001632183,-0.003026021,-0.003261077,0.07642974,0.067941445,0.058863236,0.072794965,0.08209535,0.032821973,-0.005247865,-0.017910435,0.14183852,0.12851422,0.11196681,0.142031686,0.139065659,0.081652937,0.067273329,0.052922639,0.028876407,0.011612226,0.11597829,0.10915304,0.098322452,0.134299436,0.128532937,0.57567533,0.517431175,0.466576752,0.256116677,0.190263193,0.81767837,0.853008995,0.88164889,0.934868139,0.839325625,5.9919409,5.62539805,4.7240957,4.00785188,1.895344189,2.9857022,2.6068504,1.83212747,2.506098905,3.388226,18.20272,17.839562,16.247085,15.7664262,16.12517802,15.36974869,14.72151298,14.26140455,0.363158,1.193200347,0.993423748,0.945137346,1.523368202,1.85164167,1.767521362,0,0,0,0,0,0,0,0,0,0,0,0.320988973,0.320988973,0.320988973,0.320988973,0.320988973,1.994756945,1.996073654,1.997298992,1.99655545,1.999348069,2.004708197,2.018450832,2.072580733,1.991226076,1.991226076,1.991226076,1.973127854,1.973127854,1.973127854,1.973127854,1.973127854,2.012837225,1,0,0,0,0,0,160,-0.119186408
6/11/2012 9:18,2.162862993,145.5,14.9,23,17,30,0,4,1,180,12.5,-3,9.174734,9.174734,9.1373635,9.0567285,9.1699429,9.48473181,10.1438955,11.6849093,0.0373705,0.086912644,0.36512154,0.42642173,1.196338162,2.235956151,0.26146293,0.13073146,0.188412425,0.114394974,0.069799071,0.040980894,-0.008938639,-0.008796582,-0.008938639,0.009126062,-0.008938639,-0.018193008,0.001300203,0.000270298,0.000131439,-6.02E-05,-0.001824817,-0.001869095,-0.000229454,-0.000327536,-0.001833556,0.03313593,0.03255643,0.036219248,0.056797192,0.071298848,0.062868602,0.061073472,0.041343067,0.00407839,0.006206671,0.009191879,0.009863591,0.003828547,0.011761062,0.014364493,0.007965822,0.09291935,0.083542219,0.075107165,0.087923283,0.118322703,0.103816392,0.099229856,0.072666703,0.507626,0.47609232,0.436875655,0.483534134,0.571835048,-0.276348,-0.26475019,-0.241869952,-0.253016802,-0.2941562,0.425812,0.39562591,0.36378485,0.411331007,0.488684651,-0.54439237,-0.556919455,-0.553810573,-0.528541156,-0.52903261,0.8388307,0.830429535,0.83258244,0.847589523,0.845424925,-1.06849,-1.8005568,-1.2485501,-1.65833692,-2.78876582,7.541594,6.95336295,6.09326915,5.44252144,6.517490642,17.938671,17.611061,16.7812167,16.6797947,17.6535731,17.7945687,17.94491846,16.91485055,0.32761,0.675866766,0.649025238,1.183435281,1.774455158,1.577890944,2.003413091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320988973,1.880813592,1.886490725,1.893040112,1.901403827,1.91750551,1.939519253,1.953972198,1.975040997,1.86923172,1.86923172,1.86923172,1.86923172,1.86923172,1.86923172,1.86923172,1.86923172,1.954242509,1,0,0,0,0,0,163,1.056904851
6/12/2012 9:27,1.198657087,15.8,12,19.3,15,25,0,0,0.5,270,15,-6,7.635716,7.635716,7.577406,8.7011922,9.0188554,9.09439912,9.32943967,10.561588,0.05831,1.1248531,0.881844055,0.679108381,0.654729923,1.846023513,0.20198785,0.101677723,0.076923919,0.081892861,0.193817063,0.131808067,-0.005301872,-0.01231806,-0.005301872,0.008846462,-0.005301872,-0.025659164,0.007095309,0.002078144,0.001720267,0.001436693,-0.000631195,-0.002039627,-0.001954361,-0.000832845,-0.001924454,-0.020095093,-0.015050796,-0.003331147,0.01829479,0.041655702,0.056477275,0.055797635,0.052435219,0.0234564,0.02531,0.024942886,0.033063656,0.020077394,0.011952971,0.014533173,0.01228073,-0.06203442,-0.058367278,-0.034741818,0.010441332,0.067475026,0.092898865,0.091702603,0.089451989,0.34617722,0.35437602,0.31678932,0.304762245,0.441700793,0.28337653,0.29513634,0.281223495,0.192521785,-0.066074189,-0.19883764,-0.19595282,-0.14083514,9.15E-06,0.239417067,0.81858804,0.8325117,0.888477582,0.664294554,0.050907038,-0.57438107,-0.55343628,-0.44377182,0.034728298,0.430644607,8.937054,8.3250325,8.480141,8.24879222,3.16305915,-4.136535,-4.303295,-2.75512818,-1.34696582,2.472536107,15.645767,15.4785002,15.1039859,16.06041396,17.16463881,17.40910595,17.58459205,17.42491444,0.16726675,0.36717212,1.142017271,1.418510291,1.328950502,1.690571377,1.608909335,0,0,0,0,0,0,0,0,0,0,0,0,0.022839111,0.022839111,0.022839111,0.321800475,1.795880017,1.797959644,1.80902072,1.812913357,1.830075166,1.87599255,1.90602241,1.941854161,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.880813592,1,1,0,1,1,0,164,0.722633923
6/13/2012 9:30,1.602059991,40,12.2,17.7,10,35,0,0,1.5,135,4,5,9.031152,9.031152,9.075398,9.2879115,9.2700659,9.14446062,9.15295471,9.74412158,0.04424601,0.247914437,0.591984336,0.761461666,0.656606014,1.1534268,0,0,0.000304115,0.000193315,0.169116821,0.181466942,0.001423269,-0.004556196,0.001423269,0.006882215,0.001423269,-0.013703895,0.011290498,-0.003816237,-0.003053706,-0.002554376,-0.003600472,-0.002174433,-0.00210703,-0.002027718,-0.001039334,0.02513156,0.017501904,-0.002515972,-0.019504361,-0.032046675,0.004804513,0.026969292,0.038565889,-0.000682921,7.18E-05,-0.000918653,-0.008942126,0.000384134,0.010230764,0.008096692,0.012711001,0.10764607,0.093062245,0.049538125,0.004745501,-0.046824184,0.010325421,0.046324515,0.063668082,0.5913235,0.553963275,0.41999285,0.326695078,0.294213325,-0.4494065,-0.43366536,-0.365549232,-0.289244503,-0.090265539,0.384314,0.34399414,0.170135756,0.037861169,-0.048625966,-0.76000116,-0.784493175,-0.89264901,-0.902414476,-0.219551364,0.64992172,0.61887537,0.341866222,-0.031812935,-0.286014317,-4.366939,-4.236644,-3.81298558,-3.46570508,0.069541979,6.338398,6.3008561,5.30838885,2.25573038,-0.161895063,14.576287,14.48617,13.783074,13.2734713,14.6614877,15.91306324,16.49323319,17.13217637,0.0901175,0.641707517,0.754579067,1.654237741,1.985139388,1.940932667,2.015187288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022839111,0.022839111,0.022839111,1.826074803,1.822821645,1.814580516,1.804343918,1.794627445,1.812358442,1.850002586,1.902454366,1.819543936,1.819543936,1.799340549,1.77815125,1.755874856,1.755874856,1.755874856,1.755874856,1.832508913,1,0,0,1,0,0,165,1.06069784
6/14/2012 10:21,2.236789099,172.5,11.5,18,0,14,0,0,2,135,11,-2,8.874136,8.874136,8.9549285,9.0327428,9.2860618,9.34735506,9.18269967,9.30188765,0.0807925,0.104966583,0.288302524,0.352010524,0.6454595,0.586633959,0,0,0.01448048,0.007240241,0.027530267,0.098323544,0.015446301,-0.003363499,0.015446301,0.015446301,0.015446301,-0.017405985,0.032852286,-0.002134548,-0.00084044,-0.000253176,-0.001526633,-0.004269103,-0.003413316,-0.002902615,-0.001839122,0.073393639,0.060804055,0.04424259,0.047044282,0.064784714,0.017976814,0.024848269,0.039817151,-0.00908486,-0.011710982,-0.009559454,0.001438956,0.002986482,0.001189992,0.00771971,0.009198783,0.16385037,0.15652706,0.11012344,0.090427349,0.118893657,0.040423189,0.04699006,0.069634526,0.76153606,0.67882511,0.413524082,0.284534457,0.424454145,-0.64193106,-0.567538585,-0.347519893,-0.190224741,-0.289660274,0.40970927,0.37230538,0.223679687,0.162997051,0.285619873,-0.84294243,-0.835105165,-0.846752958,-0.305547867,-0.49531055,0.53800377,0.5499057,0.530455527,0.47989849,0.603594052,-5.418724,-5.519702,-4.74652083,-1.80921218,-2.70911498,7.37778,7.26255,5.1103479,2.484725369,3.925817839,15.685847,15.514698,14.447154,13.53418796,14.32263877,14.47683518,15.34142346,16.31257673,0.171149,1.140065687,1.232688879,1.222112518,1.453152139,1.891796578,2.191260223,0,0,0,0,0,0,0,0,0,0,0,0.03791716,0.03791716,0.03791716,0.03791716,0.044264387,1.77815125,1.779596491,1.788592556,1.79816706,1.81723473,1.806464886,1.813514272,1.8673673,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.755874856,1.755874856,1.755874856,1.84509804,1,0,0,0,0,0,166,0.636487896
6/18/2012 11:07,3.004837061,1011.2,12.7,18.6,33,35,0,0,1.5,225,18,44,6.796691,6.796691,6.88699225,6.99129652,7.84344876,8.410535131,8.156629625,8.439190858,0.09030125,0.127761876,1.278210276,1.155135657,1.019637334,0.960556481,0.49693337,0.3755544,0.618226882,0.551291152,0.349428622,0.415393112,0.005785517,-0.005812629,0.005785517,0.005785517,0.005785517,-0.015334906,0.020911226,-0.000289732,5.11E-05,0.001217184,0.001296428,0.00071636,0.000611696,0.00070581,-0.00059656,0.10500152,0.084768911,0.044981703,0.033851593,0.03250471,0.03937241,0.042523849,0.054467531,-0.005749639,-0.009956414,-0.009489591,0.004920272,0.01184939,0.018112324,0.013067737,0.011258561,0.18324467,0.16292984,0.10217052,0.080800756,0.081235336,0.090494738,0.089631828,0.103798924,0.9294054,0.89394233,0.651891322,0.474963796,0.34902006,-0.7181395,-0.70753829,-0.500853452,-0.317898512,-0.152877587,0.5899746,0.545619175,0.408484938,0.336813428,0.263472904,-0.77268704,-0.792257275,-0.750293415,-0.595623157,-0.203362335,0.63478716,0.60934225,0.642832913,0.769154919,0.781133518,-4.18322,-5.72265,-6.18095442,-4.070638537,-1.850874914,9.50692,9.162375,5.91293635,5.41663439,5.097397558,17.336258,16.989752,16.381784,16.6118352,17.3138098,17.2068556,17.10492818,16.34363674,0.346506,0.523684619,0.562085775,1.119749563,0.900893561,0.992983222,1.489316366,0,0,4.278124823,4.548602519,4.548602519,5.239736488,5.239736488,5.239736488,0,0,4.111503369,5.337782698,5.352485433,5.875502214,5.875502214,5.875624561,2.075546961,2.06069784,2.072249898,1.964070971,1.894482215,1.840193949,1.795108025,1.787772091,2.071882007,2.029383778,1.880813592,1.812913357,1.799340549,1.698970004,1.681241237,1.681241237,2.173186268,1,1,0,0,0,0,170,1.049218023
6/19/2012 9:45,2.91892109,829.7,13.2,22.3,28,30,0,1,1.5,90,3,24,10.031611,10.031611,9.918979,9.7666105,8.91042279,8.534405712,8.6385176,8.41599919,0.112632,0.186554377,1.13334652,1.272016486,1.114158456,1.000330061,0.78333646,0.407080674,0.146531555,0.420925549,0.521776613,0.425096545,-0.001362764,-0.003928295,-0.001362764,0.007058424,-0.001362764,-0.019791124,0.007118226,0.00191705,0.001843785,0.001453026,0.000312186,-0.001370294,-0.000246502,1.52E-05,-7.86E-05,0.0172056,0.017850948,0.025616239,0.038144997,0.079287501,0.053587677,0.050802431,0.057032724,0.02029855,0.0197365,0.014330728,0.008727855,0.003225425,0.009554413,0.013122292,0.011415162,0.06812444,0.06839445,0.065435339,0.082936618,0.133187924,0.10228566,0.102951648,0.106439373,0.54511887,0.577949705,0.63250773,0.754291192,0.860034138,-0.38104021,-0.42076144,-0.45312016,-0.500989079,-0.574413962,0.38982425,0.3955415,0.440731197,0.561597302,0.636386191,-0.69900388,-0.7264644,-0.717205517,-0.672620544,-0.672099461,0.71511787,0.68603923,0.695972557,0.736853112,0.73607944,3.268724,3.0185634,-0.304654413,-1.036285222,-2.656978153,2.687787,4.2532951,3.39773275,4.20261834,5.629706158,19.557632,18.817346,17.4444662,17.5596898,17.8348606,17.6331879,17.42575883,17.02265955,0.740285999,1.066321055,0.773497843,0.807029911,1.013294231,0.91700017,1.103277138,0,0,0,3.115889921,5.30293019,6.986476471,7.45492502,7.45492502,0,0,0,1.558062103,5.06524366,7.369246477,7.757462189,7.757462189,2.62838893,2.626340367,2.603360924,2.534051503,2.3931363,2.208199417,2.105067149,1.987272898,2.627365857,2.619093331,2.571708832,2.338456494,2.06069784,1.799340549,1.69019608,1.681241237,2.631443769,1,1,0,1,1,0,171,1.077367905
6/21/2012 9:20,2.016615548,103.9,11.5,22.2,15,120,0,2,1,315,13,-9,8.638539,8.638539,8.3181997,7.81134538,7.58998401,8.548777725,8.669326079,8.60262165,0.3203393,0.571999588,0.523627928,1.887404938,1.682880524,1.473655719,0.15307885,0.529314775,0.644063947,0.569441418,0.32015602,0.181324618,-0.026234176,-0.008690462,-0.026234176,0.011137986,-0.026234176,-0.027409224,-0.018159146,0.00476456,0.003481922,0.002140117,0.00072148,-0.002994856,-0.003019897,-0.002470029,-0.001198829,0.01914282,0.021673676,0.028999897,0.043635602,0.068803968,0.057864698,0.065005632,0.053627338,0.04414463,0.04173832,0.02966259,0.02270552,0.009011758,0.005179622,0.004528223,0.009945224,-0.04428442,-0.03020546,0.019548422,0.050828314,0.10066189,0.103622831,0.113477862,0.103220121,0.2009529,0.2128029,0.271584483,0.437159652,0.683764282,0.1959932,0.2103117,-0.003362654,-0.154790598,-0.317803638,-0.04437035,-0.020588154,0.15207066,0.331962931,0.563886853,0.97531917,0.987609045,0.253248743,-0.102229078,-0.311166382,-0.22079974,-0.103291034,0.471677372,0.670547163,0.761967409,6.8434857,6.71844635,4.76804228,2.99999442,0.02687288,-1.9842547,-1.4288004,-0.084992813,1.36928351,4.848644255,17.52325,17.476552,17.7664195,18.0657726,19.0052204,18.9026987,18.54675265,18.01653477,0.0466975,0.291898823,0.607393071,1.175606232,1.132032402,1.151010771,1.241231983,0,0,0,0.666120448,0.666120448,0.666120448,5.344603358,7.48462581,0,0,0,1.906213177,1.906213177,1.906213177,5.412055248,7.988233114,2.440121603,2.43949059,2.445604203,2.452844027,2.465427468,2.507194485,2.469203258,2.308500385,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.037426498,1.69019608,2.495544338,1,1,1,1,0,0,173,1.303196057
6/25/2012 9:07,2.759516759,574.8,14.9,22.1,42,40,0,0,1,0,6.5,-8,12.215276,12.215276,12.281184,12.36457,11.69995,11.16825289,11.49769132,10.5626006,0.065908,0.100811416,1.337700754,1.532743199,1.398546391,1.893990955,0,0,0,0.004105751,0.277918706,0.289162076,-0.005227585,-0.003140547,-0.005227585,0.009907824,-0.005227585,-0.012931896,-0.008244501,-0.003252593,-0.00214926,0.002652129,0.004562461,0.002690811,-0.000127286,-0.000731134,-0.000335621,-0.10700458,-0.10495536,-0.091990667,-0.072551558,-0.029826243,0.003748533,-0.001251995,0.013079085,-0.025545102,-0.026290356,0.009537773,0.000445061,-0.012676053,0.000465,-0.001136203,0.004858591,-0.19339047,-0.20067014,-0.18189767,-0.129559217,-0.067065558,0.018299371,0.013229904,0.019465826,0.614061,0.58714735,0.4909858,0.506910148,0.357107361,-0.524086,-0.4930774,-0.39481019,-0.42980063,-0.293571695,-0.320007,-0.3183972,-0.290406155,-0.264682414,-0.189574995,-0.8534755,-0.839126995,-0.800667198,-0.844909213,-0.774853343,-0.52113298,-0.54329447,-0.59633415,-0.526536682,-0.525418905,-2.8243816,-2.7872863,0.434385602,-0.244490458,-1.418434941,-6.3277072,-6.4794611,-6.18531568,-5.65390885,-4.422364954,17.17093,16.837817,15.7998162,15.86620229,17.32482844,17.54239945,17.22419447,17.81192805,0.333113,0.833645914,0.765435357,1.703760459,1.280586775,1.369023748,1.505550187,0,0,0,0,0,0.203051407,2.731554717,2.811602323,0,0,0,0,0,0.558904886,3.784243578,4.237233548,2.269512944,2.269979677,2.27600199,2.283527365,2.301355594,2.333306181,2.354262145,2.391298632,2.264817823,2.264817823,2.264817823,2.264817823,2.264817823,2.264817823,2.264817823,2.264817823,2.33243846,1,1,1,1,0,0,177,1.551449998
6/26/2012 8:15,1.821513528,66.3,16.7,21,0,20,0,2,0.5,135,3,-5,13.607153,13.607153,13.750336,13.979653,13.8470695,12.7735098,12.06119176,11.81401769,0.1431835,0.25469616,0.499071547,1.473698883,1.801084377,1.551254833,0,0,0.000308723,0.000154361,0.001976063,0.149725728,-0.007769768,-0.002221383,-0.007769768,0.017054105,-0.007769768,-0.015094728,-0.002542183,-0.000166032,-0.000196054,-0.00115552,-0.002008533,-0.00458661,-0.000901677,-0.001606046,-0.000587162,-0.01977286,-0.021004448,-0.031146145,-0.034496536,-0.053505513,-0.038544915,-0.013936388,-0.010331583,-0.016676776,-0.0116138,0.004278769,0.017217002,-0.01306586,-0.012172403,-0.004078121,0.001023815,-0.042903344,-0.045264217,-0.065314194,-0.063741073,-0.082095859,-0.069370537,-0.012405769,-0.015843173,0.09663329,0.11322142,0.14771964,0.174880912,0.383462353,0.058706,0.079606855,0.10928361,0.017291825,-0.255378279,-0.07675675,-0.079453662,-0.098916419,-0.110322714,-0.188329839,0.60751323,0.69089192,0.731845848,0.268398896,-0.312636407,-0.79430956,-0.713582115,-0.67697955,-0.682354805,-0.564222316,0.01994566,1.18239283,3.08191626,3.208397138,-0.428514314,-3.640846,-3.1796444,-2.80330468,-2.82807952,-3.07555196,17.458931,16.514054,15.226123,15.40881162,16.67117335,17.0223545,17.25920057,17.34805464,0.944876503,1.07479273,0.899480176,1.443735394,1.623792024,1.399733974,1.471296236,0,0,0,0,0,0,0.203051407,2.731554717,0,0,0,0,0,0,0.558904886,3.784243578,2.204119983,2.206556044,2.211387553,2.217747073,2.2342388,2.270282784,2.303930064,2.347495894,2.201397124,2.201397124,2.201397124,2.201397124,2.201397124,2.201397124,2.201397124,2.201397124,2.271841607,1,0,0,1,0,0,178,0.870403905
