surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_LakeshoreCurrVel,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Manitowoc_Discharge_Diff_6,Kewaunee_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.neshtah.Sum..1hr,Sqrt.Precipitation.over.upload.neshtah.Sum..2hr,Sqrt.Precipitation.over.upload.neshtah.Sum..6hr,Sqrt.Precipitation.over.upload.neshtah.Sum..12hr,Sqrt.Precipitation.over.upload.neshtah.Sum..24hr,Sqrt.Precipitation.over.upload.neshtah.Sum..48hr,Sqrt.Precipitation.over.upload.neshtah.Sum..72hr,Sqrt.Precipitation.over.upload.neshtah.Sum..120hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..1hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..2hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..6hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..12hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..24hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..48hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..72hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..120hr,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,log.Kewaunee_Discharge_Mean_1,log.Kewaunee_Discharge_Mean_2,log.Kewaunee_Discharge_Mean_6,log.Kewaunee_Discharge_Mean_12,log.Kewaunee_Discharge_Mean_24,log.Kewaunee_Discharge_Mean_48,log.Kewaunee_Discharge_Mean_72,log.Kewaunee_Discharge_Mean_120,log.Kewaunee_Discharge_Min_1,log.Kewaunee_Discharge_Min_2,log.Kewaunee_Discharge_Min_6,log.Kewaunee_Discharge_Min_12,log.Kewaunee_Discharge_Min_24,log.Kewaunee_Discharge_Min_48,log.Kewaunee_Discharge_Min_72,log.Kewaunee_Discharge_Min_120,log.Kewaunee_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
7/3/2012 10:59,2.215901813,164.4,16.8,20.7,12.29,0,6,38,1.5,70,2.3,0,0,16.625053,16.625053,16.357725,16.255718,16.875814,17.1656799,16.3889079,14.92403041,0.267328001,0.226816818,0.744138407,0.913898572,1.450682011,2.348402715,0.03905935,0.06425021,0.357566623,0.247323397,0.183440015,0.144442582,0.002942209,-0.00199062,0.004192752,-0.007707665,0.004337484,0.000207059,-0.00088054,-0.000766929,0.000848354,0.000760027,-0.00136847,-0.001819206,-0.001580134,0.0186707,0.01509267,0.014517563,0.020094219,0.020068452,0.017834341,0.018621769,0.014396869,-0.035442399,-0.030834546,-0.003602374,0.008962409,-0.00460313,-0.012482028,-0.009469587,0.012449063,0.051337158,0.033543385,0.009621592,0.021664683,0.046909273,0.035778393,0.029197716,0.032487082,0.2535576,0.14278326,0.113103954,0.150654446,0.23770767,-0.1848419,-0.07817077,-0.003880883,-0.076675198,-0.198924538,0.1735653,0.07949738,0.006762352,0.038358913,0.034377668,-0.72899387,0.08069705,0.259283912,-0.218972622,-0.604342733,0.68452022,0.1146589,-0.183626823,0.136730027,0.103264959,-3.253016,-4.697758,-0.33835828,-0.04326593,-2.60661909,4.7319637,4.3091818,-0.3116904,0.834887444,0.621269262,21.240839,21.141742,21.1629547,21.4743772,21.8144349,21.29475069,21.02136268,21.12707116,0.256270977,0.409344729,0.527316934,1.06829899,1.208043242,1.267484001,0,0,1.520629146,1.520629146,1.5557008,1.5557008,1.5557008,1.5557008,0,0,1.840967832,1.873561464,1.875813518,1.875813518,1.875813518,1.875813518,1.812913357,1.812913357,1.812378511,1.812646016,1.820464191,1.847449262,1.874661529,1.927252276,1.812913357,1.812913357,1.799340549,1.799340549,1.799340549,1.799340549,1.799340549,1.799340549,1.84509804,1.146128036,1.146128036,1.146128036,1.1430148,1.135768515,1.14082218,1.147676324,1.176958981,1.146128036,1.146128036,1.113943352,1.113943352,1.113943352,1.113943352,1.113943352,1.113943352,1.176091259,1,0,0,0,0,0,185,0.419955748
7/4/2012 10:03,1.475671188,29.9,15.9,28.2,0,102,13,63,0.5,35,2.3,0,0,17.7296,17.7296,17.064312,16.653133,17.1076522,16.9917331,17.1463373,15.6531412,0.6652875,0.625191538,0.868010374,0.816718575,0.899278973,2.225916641,0,0,0.009928508,0.133748111,0.104855535,0.144147775,0.001261973,-0.004109979,0.01104096,-0.016064748,0.008843836,-0.00133242,-0.000669824,2.71E-05,0.001739894,0.002008957,0.001384492,-0.000242661,-0.00053826,0.024593528,0.026154884,0.030851212,0.039985709,0.037524798,0.028796625,0.024397826,0.020102048,0.02100178,0.02489992,0.03579887,0.046524338,0.021644359,0.008520614,-0.001106566,0.00626611,0.02548374,0.03944318,0.053191632,0.074933555,0.08940322,0.068156247,0.053653335,0.044105478,0.010212348,0.067190599,0.14185101,0.1839763,0.244678718,-0.007622901,-0.045242305,-0.080051452,-0.128423314,-0.201134294,-0.006795839,0.042840161,0.114179836,0.123445071,0.124889749,-0.74643961,-0.70688525,-0.601259978,-0.687771552,-0.788503194,-0.66545316,0.0396541,0.568610703,0.582537536,0.504602937,-0.84941991,1.1500596,1.23929877,0.916658267,-2.024002208,-4.0417767,-1.4053128,2.04545177,3.19136879,2.513567428,24.012728,24.051996,23.3739668,23.2119693,23.0793355,22.44688519,21.88961228,21.47839695,0.570341486,0.454313805,0.424459573,0.793163214,1.236372822,1.361964088,0,0,0,0,0,1.5557008,1.5557008,1.5557008,0,0,0,0,0,1.875813518,1.875813518,1.875813518,1.792391689,1.792391689,1.791830948,1.785329835,1.793371249,1.807663539,1.8311336,1.884512159,1.792391689,1.792391689,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.812913357,1.176091259,1.178976947,1.181843588,1.190331698,1.1752218,1.155943018,1.152594078,1.165244326,1.176091259,1.176091259,1.176091259,1.176091259,1.146128036,1.113943352,1.113943352,1.113943352,1.204119983,1,0,0,0,0,0,186,0.127104798
7/5/2012 10:53,0.934498451,8.6,17.4,28.6,0,0,28,102,0.25,195,6.2,0,0,17.456017,17.456017,17.245788,17.033534,18.6448698,17.876261,17.5427787,16.9838492,0.2102285,0.283328114,1.671762213,1.537814964,1.408397966,1.655164502,0,0,0.001930688,0.146704116,0.124076502,0.114466018,-0.005433638,-0.001531243,0.008409155,-0.01484989,-0.008078348,-0.00803653,-0.008688106,-0.011305843,-0.011700985,-0.008017369,-0.003004206,-0.001749462,-0.002293206,0.00521155,0.006538731,0.000811626,-0.011660415,-0.00224741,0.017638694,0.018448613,0.018228539,0.04381478,0.03215228,-0.018564281,-0.033489458,-0.030984502,-0.004670072,-0.004647758,-0.007549781,0.07915435,0.081210375,0.068578195,-0.023041277,-0.001727167,0.043838027,0.044861775,0.03505384,0.3025859,0.31778454,0.339052347,0.310656737,0.219303432,-0.2018434,-0.21448806,-0.218868252,-0.131947596,-0.125870354,0.2254273,0.23445982,0.258648325,0.005588687,-0.007581585,-0.66706159,-0.67458814,-0.645916372,-0.43125774,-0.673107792,0.74500257,0.73812389,0.762535642,0.010252762,-0.094432971,0.9150142,0.8888566,-0.90445477,-0.94319269,-1.9443557,5.351865,5.324666,5.33472565,1.69968893,-0.253354732,25.834497,25.601226,23.7969257,22.9063019,23.1468819,23.11310869,22.68021743,21.85806108,1.358922769,1.323485778,1.025848726,0.785752124,0.937593549,1.474001347,0,0,0,2.163108913,2.163108913,2.163108913,2.66444087,2.66444087,0,0,0,2.629559368,2.629559368,2.629559368,3.230055546,3.230055546,1.799340549,1.799340549,1.798512533,1.798305282,1.798788714,1.795810525,1.80417352,1.844812553,1.799340549,1.799340549,1.792391689,1.792391689,1.792391689,1.77815125,1.77815125,1.77815125,1.799340549,1.176091259,1.176091259,1.176091259,1.176091259,1.177824972,1.176958981,1.163757524,1.159567193,1.176091259,1.176091259,1.176091259,1.176091259,1.176091259,1.146128036,1.113943352,1.113943352,1.204119983,1,0,0,1,0,0,187,-1
7/9/2012 11:25,0.982271233,9.6,24.3,28.1,12,63,14,21,0.5,45,6.3,0,0,19.0069,19.0069,18.43138,19.048909,20.2185139,19.9718017,20.1341518,19.7631111,0.575525,1.053748926,1.393112729,1.035701805,1.455581203,1.608460321,0.000197887,0.014245348,0.255093456,0.145328641,0.22905977,0.170095937,0.009521075,0.002742925,0.017907612,-0.012626303,0.004425178,-0.005191918,-0.004552852,-0.003662742,-0.000706023,0.001513926,-0.002389027,-0.007047076,-0.006697626,-0.021307142,-0.019488001,-0.013327994,-0.008321988,-0.013548504,-0.032927185,-0.034304514,-0.020681295,-0.094473567,-0.077965294,-0.028046505,0.013093375,-0.007959225,-0.012190378,-0.024828299,-0.020921581,-0.10120951,-0.10028696,-0.068724033,-0.028617089,-0.020945312,-0.062225138,-0.069947929,-0.042261789,0.19709349,0.19640597,0.16331755,0.146464617,0.185654968,0.003285704,0.019753854,0.072978125,0.098644851,-0.043125834,-0.1970661,-0.19470176,-0.119177827,-0.077262594,-0.076621325,0.016670787,0.100871394,0.525336728,0.743263059,0.025286601,-0.99986103,-0.991292995,-0.649022877,-0.45596416,-0.32629333,-4.058432,-2.195173,1.1844193,2.80072946,-0.13634779,-1.842001,-3.266856,-3.10331173,-1.794554368,-1.389444487,22.530281,22.375368,21.605976,21.0753648,22.2093242,22.09392427,22.51180264,23.15910202,0.741283116,0.786516664,1.378255417,1.285701365,1.461293405,1.683498667,0,0,0,0,0.531469632,0.531469632,0.812454239,2.310654033,0,0,0,0,0.511304006,0.511304006,0.542436383,2.684924524,1.697229343,1.695481676,1.697926445,1.698796252,1.705007959,1.713322505,1.726743505,1.752862467,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.716003344,1.079181246,1.079181246,1.08278537,1.08278537,1.086003706,1.100370545,1.106190897,1.130655349,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.113943352,0,0,0,0,0,0,191,0.269512944
7/10/2012 10:10,1.198657087,15.8,22.1,24.1,13,63,4,13,1.5,45,9.9,0,0,20.084068,20.084068,20.079312,20.176495,20.3823544,20.3004341,20.1086526,20.110608,0.004756,0.124918757,0.260463295,1.005491437,0.880448104,1.321968472,0.011106945,0.005553473,0.006627458,0.009024486,0.131919546,0.180485535,0.002995396,0.001239679,0.020430986,-0.013981532,-0.006525679,-0.01572571,-0.01469376,-0.011147404,-0.009255139,-0.008553625,-0.003335381,-0.004805113,-0.006776847,-0.0444586,-0.0431905,-0.033621712,-0.020667862,-0.008603759,-0.011473796,-0.026024441,-0.021598016,-0.05821347,-0.05735807,-0.036169856,-0.009934659,-0.035903435,-0.020108217,-0.019750201,-0.021177918,-0.1235126,-0.1231707,-0.106812749,-0.074013899,-0.042744881,-0.031031242,-0.056446641,-0.049702775,0.3642872,0.35836582,0.33224561,0.321060004,0.352287738,0.0187422,0.017323342,0.028619304,0.030753248,-0.026742151,-0.3638047,-0.35794505,-0.330663295,-0.319021802,-0.345159478,0.051448955,0.048287585,0.08922862,0.102206362,-0.054880988,-0.99867563,-0.99882846,-0.994928923,-0.993019573,-0.981051775,2.924546,2.9948465,3.30233117,3.80117834,0.87622204,-4.643387,-4.3157728,-2.66808258,-1.632854331,-2.76001584,21.668224,21.575288,20.436022,20.0100094,21.1233981,21.68186631,21.76476397,22.76449408,1.031301186,0.880994832,1.337579058,1.475551229,1.378907504,1.911574473,0,0,0,0,0,0.531469632,0.531469632,0.812454239,0,0,0,0,0.051365261,0.51387759,0.51387759,0.544862937,1.69019608,1.69019608,1.69019608,1.691700208,1.693639026,1.699490845,1.707774502,1.73271534,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.698970004,1.079181246,1.079181246,1.08278537,1.079181246,1.084933575,1.086003706,1.095169351,1.112605002,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.113943352,0,0,0,0,0,0,192,0.374748346
7/11/2012 9:00,1.6599162,45.7,21.6,24.6,6,51,0,3,1,45,4.1,-1,0,19.570015,19.570015,19.712284,20.17606,20.4697024,20.3587054,20.3496342,20.1743122,0.142269,0.510319374,0.568046261,0.557849129,0.89054754,1.274705818,0,0,0.000102577,5.13E-05,0.023181426,0.077908525,0.000395471,5.61E-05,0.012899015,-0.017399117,-0.002599925,-0.002517732,-0.002669652,-0.004646788,-0.010151705,-0.014886703,-0.011474082,-0.006929823,-0.008812276,-0.038287346,-0.035368876,-0.027077567,-0.027232946,-0.032899614,-0.020193567,-0.018566042,-0.028569577,-0.007388322,0.004227569,0.027377397,0.013283647,-0.037867496,-0.036953039,-0.025282829,-0.029431253,-0.1065477,-0.094847355,-0.062904419,-0.042118688,-0.069905101,-0.055821903,-0.043304967,-0.064760287,0.22438413,0.2232605,0.214494923,0.239190757,0.314660752,0.012647806,0.034458651,0.065193234,0.057653012,0.016567051,-0.22402739,-0.21945964,-0.20234072,-0.22836113,-0.308309273,0.056366759,0.1548384,0.307637827,0.264645876,0.101949311,-0.99841013,-0.98289764,-0.942306528,-0.950321799,-0.97283162,1.3472814,2.2094052,3.75163097,4.18641548,1.799352285,-2.1216596,-2.2241763,-0.972652642,-0.337603772,-2.32735419,21.487492,20.817451,19.064151,18.93126,20.4849528,20.8156802,21.29442518,21.88065022,1.325104599,1.051013381,1.754248742,1.600393296,1.677491522,1.783137546,0,0,0,0,0,0,0.531469632,0.812454239,0,0,0,0,0,0.051365261,0.51387759,0.544862937,1.643452676,1.643452676,1.647187298,1.658583715,1.675136504,1.684665864,1.691735537,1.711857824,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.698970004,1.079181246,1.079181246,1.079181246,1.079181246,1.082066934,1.083144143,1.084933575,1.098297536,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.079181246,1.113943352,0,0,0,0,0,0,193,0.209515015
7/12/2012 8:40,1.555094449,35.9,25.3,25.6,13,71,10,11,1,135,5.7,0,0,19.020458,19.020458,19.32265,20.081435,20.5350089,20.5023556,20.4174732,20.2288996,0.302192,0.798829245,0.799806155,0.69444183,0.653912109,0.873407573,0,0,0,0,0.001259446,0.012220436,0.00080542,0.000861817,0.014860194,-0.013993437,0.000409949,0.003198215,0.00299607,0.003525343,0.003633659,-0.000267233,-0.007809136,-0.007747028,-0.006306305,0.02076079,0.01964554,0.019430641,0.021967011,-0.000746757,-0.016898916,-0.013367334,-0.023604275,0.02090945,0.02643285,0.042717517,0.037032604,-0.010747057,-0.025330492,-0.028548548,-0.022307685,0.03391363,0.03658994,0.045411735,0.060543188,0.013742317,-0.028420581,-0.032348853,-0.046013797,0.13279992,0.14984873,0.130919202,0.143213995,0.19056423,-0.029559541,-0.007754913,0.01657798,-0.042009107,-0.089756657,0.12946834,0.14788673,0.125083289,0.07956286,-0.046537559,-0.22258704,-0.06920268,0.149482162,-0.203466218,-0.368126912,0.97491282,0.98568162,0.944247265,0.666543381,-0.045435901,-2.38814,0.0820255,1.80921227,0.916504705,-1.492345472,2.34023,2.542722,1.91133983,2.333702565,0.408845428,21.021383,20.691347,19.5793305,19.8257936,21.2887645,20.8867515,20.98018504,21.42227498,0.810193845,0.760276962,1.591453035,1.722340239,1.616099338,1.587322015,0,0,0,0,0,0,0,0.531469632,0,0,0,0,0,0,0.051365261,0.51387759,1.633468456,1.633468456,1.633468456,1.638089722,1.641870545,1.659345636,1.671228399,1.689788184,1.633468456,1.633468456,1.633468456,1.633468456,1.633468456,1.633468456,1.633468456,1.633468456,1.653212514,1.079181246,1.079181246,1.075546961,1.079181246,1.078456818,1.080626487,1.08170727,1.089198367,1.079181246,1.041392685,1.041392685,1.041392685,1.041392685,1.041392685,1.041392685,1.041392685,1.079181246,0,0,0,0,0,0,194,0.56937391
7/15/2012 10:30,1.580924976,38.1,21.1,27.6,0,95,4,5,1,135,5.6,0,0,17.041382,17.041382,16.81806,17.216836,19.0480255,20.6304048,20.978215,20.7734255,0.223322,0.562639345,1.982091792,2.125400454,1.827830696,1.510065376,0.05486833,0.037167678,0.024077816,0.069077669,0.210173848,0.22003029,0.004306768,-0.006468041,0.004306768,-0.013010407,0.01055009,-0.01126248,-0.010047475,-0.008184419,-0.004938634,-0.00230026,-0.002323254,-0.000901424,-0.003355159,0.01418612,0.018500836,0.027984667,0.042725007,0.052250133,0.052120681,0.048442288,0.023455106,0.004622728,0.005160081,0.012971107,0.023301141,0.013719552,0.000841956,-0.001470578,-0.010036751,0.01048721,0.01537108,0.034570694,0.057150743,0.088080484,0.082599028,0.074552496,0.03598669,0.11975992,0.12695764,0.201565447,0.263856829,0.346988799,0.11814218,0.11808224,0.008750323,-0.107856313,-0.227048251,0.01961793,0.041700952,0.166365136,0.196804765,0.22378373,0.98649183,0.933117675,0.207681135,-0.237313921,-0.514379809,0.16381048,0.31962952,0.746285715,0.724140532,0.662122316,4.5752092,4.9798647,4.80657355,3.043206692,-0.513838205,-0.78949371,-1.14054376,1.22413327,2.771282493,3.242172459,24.25897,24.096017,23.074999,22.9640465,23.4956096,23.4477819,23.09055512,22.23041929,0.772382821,0.590210644,0.816540267,0.745464921,1.091232885,1.75172164,0,0,0,0,0,0,0,0,0,0,0,0,0.089358939,0.089358939,0.089358939,0.089358939,1.631443769,1.62838893,1.625826713,1.629001619,1.635383204,1.635081436,1.635745049,1.644477979,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.653212514,0.996511672,0.996073654,0.995810632,0.995810632,0.996380313,0.999095727,1.014226429,1.041550582,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,1,1,0,0,1,0,0,197,0.149219113
7/16/2012 6:00,1.42975228,26.9,21.4,23.8,25,83,0,0,0.5,135,5.7,-1,0,18.844818,18.844818,19.231259,19.77956,19.0544912,19.6694708,20.5422599,20.6408324,0.386441,0.636127336,1.413342816,1.694663923,1.858338376,1.559978215,0,0,0.051626368,0.187602709,0.136552322,0.190726542,-0.007132484,-0.004059456,0.004889314,-0.01223834,0.000808673,0.001609678,0.001206834,-0.000133024,-0.004062361,-0.007996898,-0.004471072,-0.003879998,-0.001888674,0.01749812,0.01877906,0.01890087,0.013051,0.009264246,0.032747346,0.038081508,0.029927047,-0.01644885,-0.016352998,-0.005259744,-0.000220563,-0.022792635,-0.004152656,-0.008009889,-0.007371628,0.03223792,0.029224274,0.023943366,0.038143824,0.019603811,0.058207192,0.061300944,0.049915769,0.30277786,0.30329356,0.274805662,0.243529869,0.211818791,-0.29789983,-0.30000962,-0.273079862,-0.229479944,-0.139431099,0.054130593,0.043064726,0.003560363,-0.044758044,-0.045182618,-0.98388909,-0.989163445,-0.993799447,-0.936460359,-0.505148622,0.17877989,0.14205269,0.002222923,-0.215026677,-0.226410459,-2.65285,-3.111915,-3.9444075,-4.10008622,-2.41867151,2.557858,2.622856,1.149130631,0.788635715,-0.381675627,22.600178,22.649426,22.9331087,23.1680732,23.6405629,23.56813527,23.485756,22.76272124,0.233886506,0.356745202,0.685051022,0.745373373,0.754148594,1.460733291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089358939,0.089358939,0.089358939,1.635483747,1.638489257,1.641771471,1.647578554,1.640183192,1.63748973,1.636888907,1.63844932,1.633468456,1.633468456,1.633468456,1.633468456,1.602059991,1.602059991,1.602059991,1.602059991,1.662757832,0.995635195,0.995635195,0.995635195,0.995635195,0.995679061,0.996410967,1.000173683,1.027431158,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,0.995635195,1,1,0,0,1,0,0,198,0.152288344
7/17/2012 10:10,1.935507266,86.2,16.1,35.6,23,33,3,21,2.5,270,7.3,0,-0.5,16.980904,16.980904,17.109196,17.223835,17.5831261,18.5938432,18.7452373,20.0244663,0.128292,0.186959904,0.769221799,1.23848389,1.542065024,1.995637983,0,0,0,0,0.019755667,0.075144267,-0.007290362,-0.004216977,0.00625742,-0.014008784,-0.006157781,0.00152067,0.00215936,0.001643751,0.002177117,0.004952425,-0.000579387,-0.001153012,-0.000772609,0.00597149,0.008082845,0.009317728,0.015902464,0.023675415,0.015554707,0.027786516,0.035287256,0.046210002,0.042210916,0.038933863,0.046933656,0.053670062,0.015918746,0.015185681,0.005485152,0.052683816,0.055102018,0.05820948,0.074337427,0.102282861,0.064705345,0.072497058,0.070613636,0.31895936,0.33497842,0.384667595,0.399008498,0.451588731,-0.18414716,-0.2046777,-0.271788253,-0.311481078,-0.343324578,0.26043213,0.26482706,0.26999312,0.24133828,0.287325736,-0.57733739,-0.609480475,-0.699690513,-0.775326739,-0.757807298,0.81650569,0.79176269,0.708259213,0.610369481,0.637603776,2.86828,2.656723,1.44390906,0.570306141,-1.258957521,4.830422,5.149871,5.30380022,5.41783672,5.869953742,26.229958,25.937731,25.395121,25.3649349,26.1648255,24.99247652,24.49352088,23.85132368,0.436230444,0.368997184,1.007563498,1.506994374,1.494717645,1.578302741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089358939,0.089358939,1.607455023,1.614897216,1.62065648,1.631545228,1.638389408,1.639884742,1.6383195,1.637449701,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.662757832,0.950364854,0.956648579,0.961610908,0.965060521,0.966564084,0.979361688,0.985134451,1.00099773,0.944482672,0.944482672,0.944482672,0.944482672,0.944482672,0.944482672,0.944482672,0.944482672,0.995635195,0,0,0,0,0,0,199,0.557507202
7/18/2012 10:15,2.352953912,225.4,17.8,22.3,20,59,0,0,1.5,45,4.7,11,7,18.94403,18.94403,18.657003,18.422956,17.6095731,17.5963496,18.2657532,19.2116138,0.287027,0.310016885,1.24680434,1.035995406,1.325149568,2.050005424,0.8599091,0.852125,0.882027697,0.837780003,0.742254715,0.381005191,0.000423611,9.97E-05,0.009299203,-0.007805513,0.001228463,-0.01116857,-0.011662038,-0.014263736,-0.019590459,-0.014440049,-0.004743812,-0.005199608,-0.004049066,-0.008742731,-0.009785807,-0.013529726,-0.018012962,-0.018567981,0.002553717,0.004180478,0.023356559,-0.05417029,-0.04069579,-0.02469338,-0.037201213,-0.033504822,0.01008262,-0.000555777,3.32E-06,-0.1158314,-0.1036484,-0.078025504,-0.059361859,-0.067353497,0.017464682,0.020685731,0.04545105,0.48402035,0.47994632,0.494498897,0.523558841,0.422939456,-0.012854104,-0.013379707,-0.021018878,-0.029913113,-0.028175101,-0.48384964,-0.47975937,-0.49400565,-0.522622962,-0.367724167,-0.026556949,-0.027888814,-0.041968516,-0.056034171,-0.038821599,-0.9996473,-0.99961014,-0.999027717,-0.998271444,-0.728671995,-1.3224664,0.1005833,0.88161577,1.380482653,1.61080501,-6.6811035,-5.53007125,-4.78562397,-4.75693062,-4.112078248,22.690983,22.405702,21.9003887,21.922974,22.8461965,24.505511,24.27704985,23.94534267,0.455918949,0.372380835,1.539496579,2.108540155,1.824200807,1.544006739,0,0,0.880105096,3.932719849,5.822186248,5.822186248,5.822186248,5.822186248,0,0,2.427398124,3.883527079,5.598140601,5.598140601,5.598140601,5.598853741,1.877946952,1.883661435,1.871164133,1.842109763,1.777281792,1.713322505,1.690594739,1.669242477,1.86923172,1.86923172,1.799340549,1.740362689,1.591064607,1.591064607,1.591064607,1.591064607,1.897627091,1.278753601,1.267171728,1.204119983,1.13225969,1.059449813,1.015485498,1.007619775,1.004235366,1.278753601,1.255272505,1.079181246,0.995635195,0.944482672,0.944482672,0.944482672,0.944482672,1.278753601,1,0,0,1,0,0,200,0.496929648
