surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,NWIS_Manitowoc_Discharge_Diff_6,Kewaunee_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..1hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..2hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..6hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..12hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..24hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..48hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..72hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..120hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..1hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..2hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..6hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..12hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..24hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..48hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..72hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..120hr,log.NWIS_Manitowoc_Discharge_Mean_1,log.NWIS_Manitowoc_Discharge_Mean_2,log.NWIS_Manitowoc_Discharge_Mean_6,log.NWIS_Manitowoc_Discharge_Mean_12,log.NWIS_Manitowoc_Discharge_Mean_24,log.NWIS_Manitowoc_Discharge_Mean_48,log.NWIS_Manitowoc_Discharge_Mean_72,log.NWIS_Manitowoc_Discharge_Mean_120,log.NWIS_Manitowoc_Discharge_Min_1,log.NWIS_Manitowoc_Discharge_Min_2,log.NWIS_Manitowoc_Discharge_Min_6,log.NWIS_Manitowoc_Discharge_Min_12,log.NWIS_Manitowoc_Discharge_Min_24,log.NWIS_Manitowoc_Discharge_Min_48,log.NWIS_Manitowoc_Discharge_Min_72,log.NWIS_Manitowoc_Discharge_Min_120,log.NWIS_Manitowoc_Discharge_Max_24,log.Kewaunee_Discharge_Mean_1,log.Kewaunee_Discharge_Mean_2,log.Kewaunee_Discharge_Mean_6,log.Kewaunee_Discharge_Mean_12,log.Kewaunee_Discharge_Mean_24,log.Kewaunee_Discharge_Mean_48,log.Kewaunee_Discharge_Mean_72,log.Kewaunee_Discharge_Mean_120,log.Kewaunee_Discharge_Min_1,log.Kewaunee_Discharge_Min_2,log.Kewaunee_Discharge_Min_6,log.Kewaunee_Discharge_Min_12,log.Kewaunee_Discharge_Min_24,log.Kewaunee_Discharge_Min_48,log.Kewaunee_Discharge_Min_72,log.Kewaunee_Discharge_Min_120,log.Kewaunee_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
6/8/2012 8:25,1.290034611,19.5,12.7,22.1,0,0,0,225,10,2,0,11.560721,11.560721,11.646218,12.05894,12.75038719,13.31266306,13.61618202,13.16573951,0.0854965,0.494745952,0.840107977,1.257854033,1.204793595,1.297587811,0.26622227,0.21341674,0.346974195,0.215541928,0.129279488,0.068941679,-0.001932504,0.000240219,-0.001932504,0.008040912,-0.001932504,-0.005984656,-0.001019121,0.000193669,0.000161161,-0.000136361,0.000270703,0.001734261,0.001963381,0.00140789,0.000232205,0.01072661,0.0106199,0.014450418,0.009415566,-0.029380246,-0.046857136,-0.048982585,-0.039914319,0.001077129,0.00075531,0.015323758,0.029338101,0.029311282,0.015628041,0.006052914,-0.001860192,-0.001299366,-0.004106003,0.002100808,0.0222212,0.000152722,-0.025653996,-0.054241693,-0.047289941,0.1387057,0.13104174,0.12776327,0.185741642,0.183000977,0.08767886,0.071932279,0.062734988,0.052198284,0.029253351,0.1074788,0.10866036,0.110395785,0.175034038,0.140378222,0.6321215,0.54375853,0.496709688,0.335802061,0.146031643,0.77486928,0.832579245,0.86171393,0.922214645,0.690220943,6.0032811,5.6383791,4.6461117,4.18694482,2.347331922,0.94743257,0.976038735,-0.097797997,1.766122202,2.890107392,17.517746,16.838493,15.967001,15.8919792,15.85075815,15.26403706,14.58963516,14.06273406,0.679253,0.744392948,0.562998424,0.98572322,1.421431104,1.752768102,1.679557893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.946943271,1.946943271,1.946353997,1.945714714,1.948999454,1.955196908,1.968319474,2.022923012,1.944482672,1.944482672,1.929418926,1.919078092,1.919078092,1.919078092,1.919078092,1.919078092,1.963787827,1.301029996,1.301029996,1.301029996,1.301029996,1.306639441,1.319314304,1.331022171,1.355700493,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.322219295,1,0,0,0,0,0,160,-0.508638306
6/8/2012 8:35,1.193124598,15.6,12.3,22.2,0,3,0,225,11,0,0,10.683054,10.683054,10.749796,11.210963,12.340027,12.97094934,13.34620935,12.96092509,0.066742,0.541459572,1.24293924,1.549440115,1.442829427,1.409971601,0.26257944,0.21107441,0.345495128,0.212639226,0.127886856,0.068073736,-0.001923596,0.000151995,-0.001923596,0.008667152,-0.001923596,-0.005873711,-0.001685717,-0.001499648,-0.001638679,-0.002226528,-0.002703645,-0.002376262,-0.003319697,-0.003984995,-0.003870085,0.009057594,0.008622728,0.011368324,0.006186335,-0.030509987,-0.049083979,-0.05285952,-0.045137003,-0.013148023,-0.011036034,0.007320268,0.025089047,0.023580519,0.006152179,-0.003781762,-0.010204182,-0.015375784,-0.019670727,-0.016168427,0.007055438,-0.004559183,-0.026091752,-0.05845056,-0.054631393,0.15907224,0.15114092,0.15180575,0.201577796,0.189218348,0.095142017,0.082348154,0.075998448,0.064019687,0.03739421,0.12748323,0.12633392,0.13084539,0.188075252,0.146251872,0.59810572,0.541893755,0.504660888,0.357297259,0.17092071,0.80141721,0.83777645,0.860004037,0.917666474,0.69085294,5.928269,5.55829,4.64363925,4.14185802,2.324525308,1.022263,1.051726,0.024393838,1.807211319,2.892692643,17.47188,16.792332,15.907722,15.8174001,15.82914435,15.23040216,14.5580496,14.04476976,0.6795485,0.752620793,0.572308416,0.938003038,1.40280031,1.738413036,1.662717903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.946943271,1.946943271,1.946353997,1.945714714,1.948804046,1.954994635,1.968076483,2.022469613,1.944482672,1.944482672,1.929418926,1.919078092,1.919078092,1.919078092,1.919078092,1.919078092,1.963787827,1.301029996,1.301029996,1.301029996,1.301029996,1.306425028,1.319106059,1.330819466,1.355470677,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.322219295,1,0,0,0,0,0,160,0.214843848
6/11/2012 7:42,1.392696953,24.7,15.2,21.2,0,2,1,180,11,0,0,8.105867,8.105867,8.43591,9.242547,9.7347096,9.74095675,10.3897412,11.43451969,0.330043,0.9025872,0.824036789,0.781810829,1.217836174,1.776243921,0.44175652,0.45092273,0.211464477,0.144399298,0.091984902,0.051739309,-0.014001002,-0.010024541,-0.014001002,-0.00200299,-0.014001002,-0.02068142,-0.006931995,-0.01046984,-0.01047607,-0.011806846,-0.015958408,-0.016722316,-0.012955689,-0.010704481,-0.004756809,0.1289038,0.1293429,0.13302778,0.154280392,0.179415574,0.156562383,0.118372338,0.050085958,0.024959597,0.024100104,0.022676791,0.022782661,0.035376419,0.029840314,0.027675751,0.022493464,0.25852881,0.2578989,0.267127793,0.286796278,0.336779678,0.272838284,0.202731538,0.10669281,0.62283796,0.619540095,0.575668585,0.665516536,0.724768135,-0.14420328,-0.1386852,-0.12307983,-0.099304377,-0.151454691,0.60591463,0.60379822,0.562330265,0.656815675,0.705603145,-0.23152616,-0.22381078,-0.213467433,-0.156312847,-0.211509288,0.97282868,0.974600465,0.976905485,0.985816113,0.973234837,0.9634295,0.92001115,0.371095675,0.2759447,0.014928437,8.848665,8.109477,7.35699378,7.15025239,8.076211988,14.789792,14.769198,14.707914,15.26557188,15.54319444,16.77895043,17.22994963,16.43205465,0.020594,0.082420341,0.577595497,0.564326777,1.954980288,1.797541218,1.920736412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833784375,1.836324116,1.843295083,1.850523709,1.865932668,1.887516028,1.9007439,1.923523784,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.897627091,1.230448921,1.230448921,1.230448921,1.23299611,1.239049093,1.258158193,1.267171728,1.289142836,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,0,163,0.344392274
6/11/2012 8:00,1.6599162,45.7,14.9,21.4,0,0,1,180,13,-3,0,8.463467,8.463467,8.934721,9.4627212,10.638333,10.52781231,10.86021571,11.84119465,0.471254,0.655388324,1.339891084,1.008438032,1.055325384,1.656678977,0.009859583,0.223510942,0.195306282,0.140066738,0.089799751,0.04918691,-0.006218277,-0.009581404,-0.006218277,-0.002439059,-0.006218277,-0.020711701,0.004600561,0.000319607,0.000656242,0.001760572,0.000866639,-0.003815981,-0.002637167,-0.002024814,-0.000429536,0.1265555,0.1280828,0.13153528,0.144729982,0.167879546,0.152281997,0.114710327,0.050083342,0.043469967,0.040754568,0.038007668,0.04051372,0.037258379,0.040318365,0.035708464,0.027676295,0.25955458,0.26797606,0.265137343,0.275857329,0.319495816,0.269748591,0.204457914,0.11241315,0.65596324,0.62566155,0.573420798,0.621595136,0.707254508,-0.1793352,-0.16259851,-0.13307879,-0.107507806,-0.153472935,0.63097279,0.604094125,0.557593955,0.610935858,0.687585305,-0.27339216,-0.25919495,-0.23032962,-0.178564373,-0.220218045,0.96190266,0.965713155,0.972832027,0.982000607,0.971592117,-0.6063013,0.1010142,0.184717315,0.078043206,-0.233496637,8.763786,8.604118,7.428171,7.04670805,7.996236358,15.201691,15.133974,14.951132,15.37798,15.8119767,16.8360206,17.25869446,16.4608315,0.067717,0.148200154,0.533109088,0.614908168,1.858948891,1.711358502,1.876249785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.841984805,1.836324116,1.842484424,1.849357982,1.864926192,1.886693724,1.900028301,1.922984816,1.832508913,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.897627091,1.230448921,1.230448921,1.230448921,1.23299611,1.238547888,1.257678575,1.266701967,1.288696261,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,0,163,0.498310554
6/11/2012 8:25,1.702430536,50.4,14.5,21.1,0,0,1,180,14,-2,0,9.420482,9.420482,9.863481,10.170224,10.437307,10.4821384,10.68206169,11.59761675,0.442999,0.578456513,0.621426982,0.482287177,0.537904355,1.546373866,0.006385113,0.218743126,0.191814901,0.135370696,0.087291768,0.047778592,-0.006359991,-0.009436488,-0.006359991,-0.003544751,-0.006359991,-0.022271777,0.004465431,0.00798317,0.007695573,0.008011681,0.009527315,0.007241435,0.002437163,0.001764969,-0.000268897,0.13899637,0.14039697,0.14569344,0.159860907,0.173844002,0.153217421,0.11526488,0.049525337,0.0605978,0.05976511,0.054770954,0.057888856,0.047892834,0.041414226,0.036123964,0.02413525,0.2618883,0.26206012,0.235215578,0.25841026,0.298226983,0.239358578,0.179287373,0.097135723,0.63016737,0.602269185,0.557381305,0.609413816,0.690561758,-0.17047243,-0.15626772,-0.12774895,-0.104422084,-0.147991294,0.6066713,0.58159815,0.542354112,0.599199822,0.671761908,-0.27051929,-0.25892768,-0.227468425,-0.177284565,-0.218870585,0.96271455,0.965822155,0.973457767,0.982339023,0.971847644,-0.688298,0.0007005,0.13139305,-0.033159683,-0.411331276,8.49308,8.309015,7.20289108,6.88173937,7.855046529,15.47585,15.385782,15.145379,15.55140854,16.0468281,16.94029718,17.3131673,16.48006124,0.0900675,0.189561379,0.526138295,0.656607119,1.778299586,1.628240555,1.849037161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.838849091,1.836324116,1.841734779,1.848681654,1.864273697,1.886253773,1.899607132,1.922704703,1.832508913,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.897627091,1.230448921,1.230448921,1.230448921,1.23299611,1.238297068,1.257438567,1.266466895,1.288472801,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,0,163,0.423245874
6/12/2012 7:42,0.301029996,2,10.8,17.9,0,0,0.5,270,14,-1,-1,6.469446,6.469446,7.000707,8.4833522,8.13444641,8.934578019,9.205453304,10.36213074,0.531261,1.5298564,1.148238567,1.280216702,1.191846158,1.798617243,0.17944872,0.1232432,0.08078713,0.095386848,0.183941139,0.137963021,-0.01463999,-0.011969022,-0.01463999,-0.00527026,-0.01463999,-0.022661617,-0.009353731,0.003311405,0.002696209,-0.000141805,-0.005139943,-0.009172673,-0.012947495,-0.011694684,-0.008007066,0.073044092,0.078948956,0.100101587,0.13359559,0.151457585,0.165436579,0.154860784,0.09429779,0.037464,0.0428673,0.050494076,0.056235509,0.051696341,0.04353638,0.037125656,0.031726294,0.032532,0.04191591,0.075759068,0.164862286,0.234018251,0.285398964,0.259898273,0.166870182,0.34500778,0.32604652,0.257459073,0.362356415,0.597948112,0.22404947,0.2290386,0.21470792,0.054430989,-0.086244922,-0.26235892,-0.23059321,-0.111813476,0.165091324,0.48329272,0.64940412,0.70574889,0.856673692,0.38438226,0.055104447,-0.76044348,-0.703955135,-0.341888177,0.300394799,0.63070613,9.254584,7.815367,7.22224135,5.56324782,2.919475642,-4.510382,-4.160901,-2.80007947,-0.40609968,4.451158538,14.927761,14.841286,15.371404,16.1137445,15.79856973,15.67088208,16.45215686,16.65570961,0.086475,0.6098018,1.105505561,0.866825425,0.742448415,1.735515906,1.666043602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.759667845,1.760422483,1.759063188,1.764699064,1.784474644,1.82708482,1.855803746,1.890516028,1.740362689,1.740362689,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.84509804,1.204119983,1.225309282,1.227886705,1.225309282,1.224533063,1.231979027,1.24723655,1.267406419,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,0,164,0.158362492
6/12/2012 8:02,0.716003344,5.2,10.5,18,0,0,0.5,270,16,-2,-1,9.578152,9.578152,9.816356,10.7959291,10.1037591,10.37104609,10.38646123,11.08695868,0.23820401,1.040800558,1.072409725,1.242629361,1.049418556,1.347953415,0.06700313,0.12499091,0.073003707,0.099644762,0.187089018,0.138444385,-0.019016067,-0.012173583,-0.019016067,-0.004908074,-0.019016067,-0.022407195,-0.012698692,0.004942352,0.004736113,0.00497334,0.004888084,0.002859812,-0.000478085,-0.000804841,-0.000296074,0.0832785,0.087839425,0.10839232,0.137784635,0.15730631,0.162592928,0.153956768,0.094411409,0.029840292,0.033297441,0.043904119,0.053723232,0.061395942,0.04932716,0.047344224,0.039566523,0.039912122,0.052807961,0.091265214,0.169295408,0.246947026,0.283221421,0.262148069,0.172094698,0.46848732,0.39662577,0.304868528,0.337500365,0.575355851,0.25635638,0.22933202,0.23499574,0.102358426,-0.061358646,-0.39212469,-0.32308932,-0.162189169,0.088170539,0.434611431,0.54720026,0.58506864,0.811190397,0.47137144,0.096446782,-0.83700172,-0.809636855,-0.469894209,0.196608741,0.578290327,7.2534935,8.24634275,7.39804792,6.18844568,3.25101644,-6.1609078,-5.3872534,-3.45345097,-1.48251374,3.68707888,15.182194,15.051059,15.175212,16.0887622,15.99834615,15.90516141,16.55679576,16.72503753,0.131135,0.44174033,1.107834519,0.808345883,0.724189862,1.636317408,1.584811096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754348336,1.757396029,1.759063188,1.763278211,1.782544284,1.825705171,1.85468247,1.889688193,1.740362689,1.740362689,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.84509804,1.204119983,1.217483944,1.225309282,1.225309282,1.224014811,1.23146959,1.24674471,1.266936911,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,0,164,0.222716471
6/12/2012 8:15,1.193124598,15.6,11.2,17.8,0,0,0.5,270,16,-1,-1,9.839515,9.839515,10.02373,10.545737,10.988151,10.7127286,10.6508092,11.07487254,0.184215,0.614931637,0.827927582,0.78209658,0.663667789,1.016801152,0.06412372,0.12460718,0.073052493,0.098509609,0.187542116,0.137416942,-0.019137884,-0.01158456,-0.019137884,-0.004565305,-0.019137884,-0.021932866,-0.013446498,0.003914106,0.003443236,0.002051455,0.001741372,0.004728971,0.005985203,0.003201099,0.001529523,0.09562297,0.099301235,0.11860348,0.147694538,0.168685575,0.171264789,0.158373472,0.096794046,0.021452367,0.022589004,0.031419009,0.034200979,0.052990029,0.050441432,0.045272827,0.036988488,0.041737022,0.053545231,0.090759345,0.156462348,0.243907268,0.271067126,0.240874808,0.155442041,0.43463212,0.36707371,0.300229095,0.341439685,0.564771808,0.25521621,0.2404545,0.25699907,0.121476936,-0.04731085,-0.35180927,-0.27435788,-0.093836409,0.127612926,0.442594335,0.58720053,0.670363605,0.886299748,0.515910379,0.120081132,-0.8094415,-0.733429415,-0.25283377,0.307843204,0.634337429,7.1624141,8.18049755,7.49314923,6.32900695,3.254342744,-6.0569217,-5.37391885,-3.50375887,-1.51060202,3.57397653,15.181278,15.049262,15.168192,16.1012684,16.1536503,16.1002392,16.67808155,16.78445931,0.1320155,0.434869847,1.09620387,0.801461321,0.73456744,1.568394221,1.524784244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748188027,1.757396029,1.758078822,1.762678564,1.781683585,1.824925969,1.854117705,1.889290495,1.740362689,1.740362689,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.84509804,1.204119983,1.214843848,1.225309282,1.225309282,1.223755454,1.231214648,1.246498581,1.266701967,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,0,164,0.488550717
6/13/2012 8:05,1.544068044,35,12.4,16.7,0,0,2,135,6,3,0,7.633403,7.633403,7.750466,7.922296,7.45299142,7.793718919,8.440715821,9.351332268,0.117063,0.192938963,0.609578811,0.980364367,1.305487796,1.700517641,0,0,0.007743048,0.004843157,0.169047859,0.177658061,-0.0001456,-0.001719182,-0.0001456,0.001455739,-0.0001456,-0.007434103,0.005779173,-0.009842848,-0.009411939,-0.006797633,-0.001985704,0.003970186,-0.002290056,-0.007141069,-0.007412025,-0.033463542,-0.037542351,-0.055931897,-0.069851192,-0.050462027,0.049163394,0.092115161,0.091648818,-0.00826553,-0.004181891,0.003790259,0.002742901,0.003025523,0.027375438,0.0299683,0.02772673,-0.01541126,-0.025138332,-0.063257534,-0.077055258,-0.087332266,0.068658351,0.15700026,0.151073153,0.44157457,0.40303598,0.31995704,0.286061213,0.398294795,-0.23107984,-0.21554822,-0.225881338,-0.196834549,-0.12400609,0.37628474,0.34050027,0.156054282,-0.014368317,-0.25128781,-0.52330877,-0.53602756,-0.735127272,-0.693177008,-0.4046012,0.85214314,0.84406602,0.448907345,-0.149140192,-0.550694262,-0.456146,-0.3969035,-0.15921474,-0.972802331,1.020948476,5.80389,5.685222,4.93662152,2.350155276,-0.832187582,13.925622,13.902894,13.449158,12.7250223,14.0990697,14.95539395,15.14792819,16.29773689,0.0227275,0.343042066,1.002197065,1.83323111,1.667074611,1.427150688,2.072744004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8162413,1.814247596,1.808413551,1.798305282,1.777716739,1.780144424,1.810286297,1.855961099,1.812913357,1.812913357,1.799340549,1.770852012,1.72427587,1.72427587,1.72427587,1.72427587,1.819543936,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.214313897,1.222456337,1.246498581,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1,0,0,0,0,0,165,0.774516966
6/13/2012 8:22,1.434568904,27.2,11.8,16.9,0,0,2,135,6,3,0,7.243929,7.243929,7.3815346,7.84299555,8.3456149,9.224686981,9.695902362,10.20600422,0.1376056,0.494795107,0.614924456,1.239703625,1.437741504,1.387430014,0,0,0.007217469,0.004514594,0.169287464,0.178188241,-0.000932683,-0.00234151,-0.000932683,0.001080949,-0.000932683,-0.008131274,0.005992076,-0.009043604,-0.008172097,-0.003796465,0.001636747,0.005215338,0.004037575,0.001419723,0.000400142,-0.064905758,-0.067408314,-0.077475471,-0.077877134,-0.042453624,0.057426343,0.094244077,0.091796734,-0.0141542,-0.007760683,0.003248535,0.004611385,0.002366001,0.031880971,0.03367344,0.034177467,-0.08094898,-0.09157184,-0.11390338,-0.102669409,-0.087681993,0.079632517,0.15958695,0.154527755,0.4544377,0.41663112,0.330529328,0.291809228,0.404291214,-0.2452479,-0.23247656,-0.240795517,-0.204338153,-0.121229255,0.3825795,0.34559272,0.15202269,-0.01713735,-0.257000875,-0.53967327,-0.559819485,-0.758362577,-0.705712049,-0.395997343,0.84187455,0.828257725,0.413318161,-0.166794575,-0.562279059,-0.9807475,-0.84872975,-0.732863045,-1.309250148,0.907762489,5.940413,5.8215265,5.04661537,2.35701348,-0.821272688,13.951975,13.931263,13.4365551,12.79320771,14.16630808,15.08232711,15.32554363,16.38814752,0.020712,0.372261692,0.930972563,1.77497071,1.655615568,1.439347482,1.997611542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818225894,1.815577748,1.809290301,1.799340549,1.778440684,1.780072367,1.809976975,1.855658447,1.812913357,1.812913357,1.799340549,1.770852012,1.72427587,1.72427587,1.72427587,1.72427587,1.819543936,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.214048679,1.222196046,1.246252312,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1,0,0,0,0,0,165,0.627365857
6/13/2012 8:40,1.267171728,18.5,12,16.9,0,0,2,135,7,3,0,7.843281,7.843281,8.23852025,9.00785662,9.48032931,10.23423997,10.30192885,10.502933,0.39523925,0.833683818,0.802218222,1.110355957,0.979701129,0.845512524,0,0,0.00670248,0.004192661,0.169405701,0.178473909,-0.00148801,-0.002872195,-0.00148801,0.002053331,-0.00148801,-0.008586635,0.005874651,0.003571803,0.004337379,0.006889496,0.009082061,0.008297247,0.006513109,0.006755884,0.003664225,-0.072701176,-0.072964038,-0.073822665,-0.06402407,-0.02459886,0.072043358,0.105976906,0.097976271,0.010124957,0.009807599,0.019951619,0.018767275,0.008428029,0.030709029,0.036436964,0.03395799,-0.083254563,-0.086918832,-0.097895782,-0.071311081,-0.06688906,0.088509104,0.158415064,0.142976066,0.46013165,0.42332668,0.337561317,0.295431633,0.408810559,-0.2631175,-0.2515393,-0.255802995,-0.21407846,-0.123392056,0.37747889,0.34024664,0.144032776,-0.019345427,-0.261282641,-0.57183092,-0.59632635,-0.785882415,-0.729852972,-0.401916389,0.8203715,0.802161615,0.376397621,-0.17638693,-0.567953928,-1.36653,-1.19206,-1.20095242,-1.588803952,0.809158265,6.002482,5.890288,5.0908467,2.326255937,-0.821671653,13.974001,13.9511852,13.4197956,12.84650788,14.22086156,15.18725593,15.47377999,16.46280275,0.02281575,0.39780303,0.875166478,1.730956292,1.659274852,1.464023588,1.943362394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819543936,1.8162413,1.810098041,1.800373355,1.779235632,1.780072367,1.80970109,1.85537982,1.819543936,1.812913357,1.799340549,1.77815125,1.72427587,1.72427587,1.72427587,1.72427587,1.819543936,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.213783299,1.222196046,1.246005904,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1,0,0,0,0,0,165,0.725094521
