surveyDatetime,beach_Sc,trib_NorthFishCreekAtHwy2_TribSc,beach_NoGeese,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,log.trib_NorthFishCreekAtHwy2_TribTurbidity,yday,log.beach_TurbidityBeach
6/29/2011 9:40,150.5,166.7,0,0,0.026595328,0.014439535,0.00408449,0.005755151,0.004218662,0.022030788,13.513023,13.27856,10.0978782,9.974095192,13.13314614,12.42739465,12.5702073,12.83817592,0,0,0.36758575,0.225126853,0.237104197,-1.013087,-0.79812645,1.4956362,2.14894388,0.060876283,1.012035,1.041543,0.45950812,0.655773738,0.275566338,0.234462499,2.342722056,1.729721108,3.599198643,2.854508328,2.449414258,2.691464159,0,0,0,0,0,1.278766088,1.281332625,1.281332625,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230193379,1.230704314,1.264676182,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.276461804,180,0.829303773
6/30/2011 11:18,136.1,126,0,0,0.001748044,0.0098993,0.010420154,0.007151535,0.005864437,-0.002886639,12.442428,12.36551,11.870026,10.97239812,12.2087494,12.64918452,12.37192969,12.81805631,0.43571502,0.43349356,0.465284605,0.250887969,0.12759777,1.9931132,1.9983571,2.93164587,2.057274292,-0.595652083,3.6623829,3.947274,3.00836398,2.62045422,1.533585065,0.0769185,0.619746882,1.147998272,1.874837058,2.892505426,2.583813348,2.672984282,0,0,0,0,0,0,1.242532788,1.281332625,1.230448921,1.230448921,1.230448921,1.229937686,1.222456337,1.226084116,1.22757822,1.235553696,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.195899652,181,0.835690571
7/4/2011 9:05,108.8,128.5,0,0,0.021282531,0.000737351,-0.000264213,0.002214899,0.000302866,0.018343677,15.435654,15.015428,13.594322,13.6576016,16.6389773,15.350885,14.81884406,14.0895106,0.021867968,0.015721326,0.049660051,0.024830026,0.012415013,2.3432865,2.9515332,3.28795218,3.36254608,1.533008228,-1.9336597,-1.2251804,-1.11831838,-0.946383044,-0.674952262,0.420226,1.096169084,0.868875378,3.368270928,3.336896827,2.9821678,2.674020287,0,0,0,0,0,0,2.843265349,2.843265349,1.230448921,1.230448921,1.230448921,1.228400359,1.220369632,1.223755454,1.228040865,1.225825991,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.40654018,185,0.733999287
7/5/2011 9:25,105.5,160.4,0,0,0.004168342,0.009108682,-0.002901616,-9.80E-05,-0.001078474,0.005671592,15.145181,14.586262,13.836839,14.35286588,15.84361456,16.24129593,15.51512816,14.78300219,0,0.010866329,0.062668983,0.157083122,0.082182307,3.465813,3.1693502,3.04948762,3.70656149,3.97050495,0.08059364,-0.094975585,-0.899045028,-0.937455323,-1.612313635,0.558919,0.741655291,1.600529541,1.979408573,2.79102206,2.963650572,2.589268175,0,0,0,1.40109327,1.40109327,1.40109327,1.40109327,3.169735035,1.230448921,1.230448921,1.230448921,1.227886705,1.218797998,1.219584526,1.22214397,1.225102426,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.416640507,186,0.591064607
7/6/2011 9:01,110.9,161.3,0,-1,-0.021082751,-0.001902142,-0.000706943,0.001805781,-0.00245941,-0.006739146,17.505209,15.288126,12.7984582,13.27110254,16.56623235,16.20492346,16.34960807,15.37327582,0,0,0,0.04795289,0.107719386,-0.670102,1.172978,2.45431282,2.169076244,1.764043402,-1.29559,-0.87414495,-0.77065492,-1.645770098,-2.025291891,2.2170835,2.184584214,1.750557152,4.233530684,3.324299068,3.345284216,3.196478133,0,0,0,0,0,1.40109327,1.40109327,3.169735035,1.214843848,1.220108088,1.22685757,1.222196046,1.216429831,1.217483944,1.218482988,1.223885152,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.530199698,187,0.67669361
7/7/2011 9:45,107,158.7,0,1,-0.009068806,-0.00985545,0.000735092,8.05E-05,0.000119776,-0.01790132,13.793959,13.617182,13.162244,13.3728341,16.0243503,16.29529132,16.1447324,15.82719343,0.40722138,0.51671222,0.37704214,0.19514152,0.108291177,3.018398,3.1698088,2.80900907,3.08436811,1.16158466,-0.9476648,-1.3576975,-1.4760604,-1.088816212,-0.34023514,0.176777,0.349765077,0.492298195,3.172942387,3.750810814,3.27573044,3.32316786,0.536568523,0.816147009,0.90301562,0.90301562,0.90301562,0.90301562,1.666883187,1.666883187,1.230448921,1.230448921,1.228400359,1.219322508,1.212187604,1.214048679,1.215663996,1.218955418,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.322219295,188,0.367355921
7/11/2011 9:40,105.2,160.5,0,-1,-0.002067689,-0.006532462,0.000907708,0.002071331,0.00062834,-0.010287438,15.594029,15.312052,14.745994,14.8047478,17.9690408,16.57474118,16.20562722,16.03757728,0.1035524,0.14654077,0.142602968,0.342473788,0.267989493,2.1988842,1.7090126,2.77423732,2.96710803,1.602990391,-3.3681441,-3.526262,-2.5087097,-1.642261911,-1.165455309,0.281977001,0.549353359,0.55033605,3.741590315,3.030478452,2.941060627,2.874619422,0,0,0,3.819279945,3.824535197,3.83635281,3.845714511,4.270020315,1.230448921,1.230448921,1.240299582,1.258158193,1.234517284,1.228400359,1.226728757,1.223158342,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.342422681,0.73239376,192,0.717670503
7/12/2011 8:27,139.4,160.1,0,0,-0.011296101,-0.001445653,-0.002719941,0.000855323,-0.001383787,-0.009228412,15.853547,15.080902,13.7464958,14.48749454,17.8708684,17.94512836,16.99038824,16.39188031,0.16010235,0.132022022,0.145778022,0.115309012,0.07195187,-2.160157,-1.829644,0.99363995,0.379539234,0.490745529,-3.405917,-3.706438,-3.25548517,-3.93595402,-3.83059951,0.772644501,1.116891171,1.190476772,3.917369497,3.819388764,3.417093234,3.147382341,0,0,0,0,0,3.824535197,3.838620328,4.207795392,1.230448921,1.230448921,1.230448921,1.229425848,1.224533063,1.229425848,1.227063592,1.225619381,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.614897216,193,0.946943271
7/13/2011 9:10,120.2,160.5,0,0,0.003232207,0.002952889,0.004836277,0.006290843,0.001420761,0.034781899,14.162427,14.117851,13.638921,14.5153817,16.4116823,17.15675364,17.42751602,16.58607778,0.72686934,0.73000742,0.629525158,0.563488568,0.587691764,-4.3105133,-3.189483,-3.96283617,-4.02275312,-3.32299227,1.7544522,2.3243677,3.10307705,2.735842057,1.377380211,0.044576,0.609733016,1.303761875,2.163546493,3.241762993,3.43789792,3.100101198,0,0,0,0,0,0,3.824535197,3.845714511,1.230448921,1.230448921,1.230448921,1.228400359,1.219584526,1.2219356,1.226187323,1.224843717,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1.651278014,194,1.181843588
7/14/2011 14:55,108.9,160.2,0,-1,0.017056072,0.004031668,0.002975619,0.002244227,0.001403542,0.002537985,16.372698,15.683914,14.454024,13.2725142,13.4693616,14.614777,15.49228917,16.17630327,0.40751687,0.35817868,0.36801791,0.274235308,0.157852907,0.6225283,1.7496542,2.69862462,2.80587848,0.976067304,3.142458,2.389244,0.981831191,0.402358529,1.175071177,0.6887845,1.095223935,1.47345951,1.666361645,2.182754929,2.922906325,3.2172574,0.422789806,0.422789806,1.3134078,1.476767341,1.476767341,1.476767341,1.476767341,4.099745266,1.209515015,1.214843848,1.224791956,1.225567713,1.216165902,1.217220656,1.218509247,1.222534393,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.552668216,195,0.515873844
7/18/2011 10:25,110.8,144.6,0,0,0.004733451,0.010601222,0.002740772,0.0002954,0.000800492,-0.004237824,21.540848,21.21932,18.9035472,18.0210214,19.6128819,19.6780757,18.50561276,16.76191342,0.41204295,0.41222398,0.204916755,0.19231416,0.212935531,-1.825784,-2.3180635,0.466516022,1.731745294,1.451731914,-0.58890789,1.11988506,0.181262745,0.293225789,0.182359655,0.32152749,2.00356805,1.748824446,2.433242879,2.677327449,2.781939404,3.180821076,0,0,0,0,1.671708291,1.671708291,1.938898145,2.553679097,1.227886705,1.230448921,1.230193379,1.230193379,1.221414238,1.220108088,1.22331419,1.222378266,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.592176757,199,0.46834733
7/19/2011 10:09,109.1,148.9,0,0,-0.007808637,0.003711179,-0.002553039,0.000239027,-0.000119275,-0.001853314,21.835228,21.583702,18.9068732,18.528884,20.2064935,19.9096877,19.85421499,18.10840311,0,0,0.335098615,0.285576713,0.180220747,-1.156497,-1.0961657,1.2781044,1.97446921,0.785647026,0.3424756,0.02542712,-0.17789493,-0.288185525,-0.264382518,0.251526001,1.983870705,1.488347223,2.583672792,2.527075721,2.658174807,3.053271052,0,0,0,0,1.345217659,2.14574443,2.14574443,2.515710023,1.230448921,1.230448921,1.227886705,1.217747073,1.213252052,1.217220656,1.217878578,1.222404291,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.705863712,200,0.113943352
7/20/2011 9:55,101.7,148,0,0,-0.017931111,-6.63E-05,-0.005780033,-0.003657556,-0.002263118,-0.010122474,20.714493,20.711114,19.8001928,19.116931,19.9360525,20.0651401,19.90768725,19.07913333,0.005640627,0.284037084,0.198340006,0.201590281,0.15979862,0.2134354,-0.4460438,3.18592445,3.73690222,2.85405541,4.560647,5.013129,3.163554025,1.377968875,0.560318451,0.003379,0.649410668,0.877163197,1.616312299,2.154606989,2.257274823,2.672560068,0,0,0,1.725795788,2.415796447,2.765082824,3.231144013,3.386428787,1.230448921,1.230448921,1.230448921,1.230448921,1.224274014,1.218797998,1.219689289,1.221570712,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.752048448,201,0.387389826
7/21/2011 11:50,98.6,117.9,0,0,-0.014519038,-0.008254798,-0.015183864,-0.010383478,-0.004591928,-0.018814571,18.93375,18.63522,18.015429,18.3995075,20.140383,19.9946029,20.06614897,19.94836188,0.001445392,0.001448414,0.00073276,0.104526177,0.063332909,2.8685413,2.7246522,3.07748653,3.0775168,4.5271547,-5.2677015,-5.79819525,-4.94171357,-4.74705995,-2.463390932,0.298525,0.500298936,0.703049469,2.069573033,1.827945324,2.113365226,2.360257196,0,0,0,0,0,2.415796447,2.765082824,3.231144013,1.204119983,1.209515015,1.222196046,1.217747073,1.211654401,1.218010043,1.216693599,1.217878578,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.840733235,202,0.587710965
7/25/2011 7:59,98.6,157.2,0,0,-0.030931091,-0.011351148,-0.005398664,-0.00595564,-0.005474673,-0.008836215,15.925385,15.957856,15.777964,15.6259442,16.6194226,15.107189,16.69020253,17.84221802,0.33783716,0.3583307,0.299074237,0.1562858,0.310914819,4.683671,5.1537355,4.57059783,4.21398226,1.294955391,-2.680987,-3.211664,-2.13504413,-1.432778042,-0.973942955,0.0324705,0.23224799,0.473610856,1.746677686,1.99881703,3.323666723,3.174964185,0,0,0,0,0,3.998177323,3.998177323,4.011517844,1.238046103,1.235528447,1.234264124,1.232742063,1.236537261,1.263778049,1.247555947,1.234340088,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.176091259,1.255272505,0.549003262,206,0.488550717
7/26/2011 18:11,105.8,160.1,0,0,0.027559573,0.006739524,-0.001917105,0.001630502,0.000394644,0.025878141,20.596558,20.313098,19.5633885,18.2556846,17.0831409,17.3215606,16.59797725,17.14229628,0,0,0.003645828,0.003642418,0.088644809,-2.449449,-2.599516,-2.35571598,-1.26856358,-0.061303238,0.8891188,0.7166923,1.0359556,0.495342673,-0.887305834,0.283460001,0.703385342,1.934494243,2.491868854,2.459499088,2.621142866,3.00318462,0,0,0,0,0,0,0.306763438,4.011517844,1.230448921,1.230448921,1.230448921,1.230704314,1.230448921,1.231214648,1.237342629,1.239349539,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.176091259,1.255272505,0.712649702,207,1.006893708
7/27/2011 12:15,99.7,139.5,0,-3,-0.01887164,-0.012305482,-0.001257813,-0.001023188,-0.001614616,0.01712749,16.794174,16.670698,16.229687,15.5830368,16.5907689,16.9912965,16.97414376,16.74246979,0.97103566,0.86387758,0.807042703,0.643457848,0.322640381,4.210648,4.017532,4.49723597,3.85305602,1.8541837,-0.4927578,0.2727581,0.87236768,0.637277105,0.824100741,0.123476,0.42973049,0.763261846,1.992487232,2.527150113,2.275756096,2.990626669,1.487766682,1.51621189,1.562011598,3.875228939,3.875228939,3.875228939,3.875228939,5.568017712,1.278753601,1.278753601,1.298853076,1.2757719,1.25358029,1.24221832,1.238898792,1.245463313,1.278753601,1.278753601,1.278753601,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.342422681,0.882524538,208,0.447158031
7/28/2011 10:49,101,121.9,0,-1,-0.006635311,0.011276847,-0.001369876,0.000335846,-0.000867019,-0.000895988,21.528828,20.241672,17.5344977,16.6566116,17.0448691,16.9002233,17.05177033,16.33362888,0.26921588,0.28248237,0.538358913,0.615713895,0.728584592,-0.30293751,0.1989219,1.63253945,1.833516474,2.516383162,-1.464491,-1.8415095,-1.54228337,-1.337585245,-0.596308843,1.2871565,2.0874349,1.735397683,1.419439357,1.781968484,2.228853742,2.33570716,0,0,0,0,1.725803116,3.961930998,3.961930998,5.191867365,1.26245109,1.264817823,1.26904571,1.271376872,1.281033367,1.26611405,1.254548077,1.258038338,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.204119983,1.204119983,1.342422681,0.580924976,209,0.120573931
8/1/2011 10:50,93.1,125.4,0,0,-0.006931963,0.007651301,-0.003457373,-0.000957913,-0.002027213,0.01945364,17.71235,17.48764,16.653173,16.6116003,19.0956546,18.7154723,19.07323478,18.64953877,0.003217765,0.002354976,0.0804218,0.078509356,0.039999384,2.6967919,3.479196,4.30280813,4.11513694,2.75391535,0.77081396,-0.18560682,-0.416383817,-1.016935444,-1.522751139,0.224705,0.635798662,0.506782153,3.0465784,2.339949176,2.658298221,2.702911578,0,0,0,0,0,2.988934816,3.173341034,3.61226933,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230959556,1.230678781,1.246079841,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0.697229343,213,0.305351369
8/2/2011 12:50,100.3,163.8,0,23,-0.005583409,-0.001890086,0.001461845,-0.000262709,-0.00151591,0.021687991,17.711704,17.904627,18.4342533,18.3961609,19.2629339,18.971649,18.869697,19.01235598,0.82353264,0.85209487,0.639013952,0.676405212,0.536345358,3.3740108,3.3867046,2.655772283,2.391807825,1.775161277,0.51416966,-0.64955592,-1.31084357,-0.902770223,0.144400696,0.192923,0.830732636,0.700869255,1.371689665,2.241830698,2.089923374,2.535477175,2.269613844,2.804773716,2.859956306,5.688059587,5.754487863,5.754487863,5.781926488,6.571470451,1.610660163,1.525044807,1.414304688,1.389343311,1.317018101,1.27565681,1.261595898,1.253725595,1.491361694,1.342422681,1.322219295,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.681241237,2.123851641,214,0.385606274
8/3/2011 11:05,105.1,178.8,0,-2,0.020027623,0.012602471,0.004347746,0.003010525,0.000263321,0.025611032,20.599077,20.4908,18.7355637,18.6719734,19.595133,19.4352442,19.25101349,19.17614795,0,0,0.001598182,0.161404685,0.316447382,-1.3130427,-2.135419,-0.289362935,0.169465217,0.816771786,-2.9531456,-2.5550526,-2.68582847,-2.9659516,-2.431428177,0.108277,1.711176294,1.592654255,1.716436419,1.556249802,2.138297078,2.267356388,0,0,0,0,2.269879241,5.754592543,5.754592543,6.571562117,1.342422681,1.346352974,1.35945602,1.389343311,1.518118947,1.418351017,1.3641193,1.315697514,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.230448921,1.204119983,1.204119983,1.77815125,1.29666519,215,0.472756449
8/4/2011 12:15,112.3,156.1,0,0,-0.002865167,-0.003130933,-0.002513215,-0.002452274,-0.002380106,-0.006144115,20.48423,20.248924,19.1021703,18.0664022,19.199268,19.47802,19.40632465,19.11302621,0,0,0.003661407,0.001830704,0.002918522,3.54918,3.5003404,3.76665115,4.19342138,2.889160736,-0.6686571,-0.83971945,-0.906204287,-0.932977598,-0.660801616,0.235306001,1.038142916,1.311886346,2.286257993,2.039679995,1.846885924,2.091315201,0,0,0,0,0,0.034709768,5.754592543,5.782030671,1.278753601,1.278753601,1.278753601,1.278753601,1.29666519,1.418118916,1.382899152,1.328338823,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.230448921,1.204119983,1.342422681,0.952792443,216,0.439332694
8/7/2011 13:28,110.5,162.1,0,-1,0.009087788,-0.001023886,0.00427125,0.002506253,0.002875774,0.009768365,20.763775,20.827888,20.2718687,19.3789221,19.440506,20.0987093,20.04826832,19.84335437,0.03438789,0.23571708,0.404978645,0.645634335,0.695960506,-2.728443,-2.592,-2.8679332,-3.07360961,-2.98825719,0.4716196,0.59973005,0.019889476,1.139349706,1.524981476,0.0641135,0.512994993,1.005738818,0.806133652,2.127080454,1.952735403,2.010805547,0,0,0,0.29546524,2.756474896,2.805710591,2.805710591,2.805710591,1.230448921,1.230448921,1.24723655,1.252367514,1.250663919,1.240698979,1.24496946,1.317290104,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,0.683047038,219,0.600972896
8/8/2011 12:26,104.4,169.8,0,0,-0.020314638,-0.005206606,-0.001310079,-0.003141218,-0.001846545,-0.029402426,20.055582,19.893511,18.8615188,17.9448218,18.7947592,19.1242904,19.68082781,19.63397742,0.10100282,0.061152328,0.221691163,0.399079586,0.271669588,4.730374,4.2254918,3.84950382,4.02573058,1.67010444,-0.2062868,-0.33690962,-0.527603577,-0.310262777,0.098580595,0.162071,1.063449082,1.200090163,1.646086253,1.344609909,2.086672185,2.04340845,0,0,0,0,0,2.805710591,2.805710591,2.805710591,1.252853031,1.255272505,1.248953615,1.244277121,1.237543738,1.244202876,1.239674788,1.254668899,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,0.465382851,220,0.382017043
8/9/2011 12:50,102.6,159.4,0,0,-0.012506221,-0.014614491,-0.006859087,-0.005624276,-0.00459706,-0.010524528,18.72525,18.64924,18.1167055,17.8571305,18.8947684,18.8447638,19.04778308,19.57307751,0.6198299,0.68576775,0.647500523,0.53500752,0.437363117,0.93496155,1.18905428,2.690911408,3.563622062,4.256743552,-7.6042621,-7.07895105,-6.4920259,-5.35463726,-3.333775889,0.076009999,0.488844998,0.486941235,1.530116098,1.589945934,1.413309018,1.914721067,0.07906479,0.07906479,0.07906479,0.07906479,2.481509395,2.481509395,3.745650918,3.745650918,1.255272505,1.255272505,1.255272505,1.259354927,1.263162465,1.250639534,1.250663919,1.247482261,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,1.201397124,221,-0.318758763
8/10/2011 9:12,130.4,156.6,0,1,0.013620663,-0.016041058,-0.004585976,0.000439695,-0.000503117,0.017484091,17.638632,17.287676,16.170538,16.8746203,18.0268992,18.5362079,18.6526974,19.25186059,0,0,0,0.098172234,0.333875748,1.644197,2.7341498,3.74366075,1.32096166,-0.325331298,-5.95263,-5.6309648,-4.84390543,-4.36121432,-5.818871883,0.35095599,0.836580151,1.086794282,1.456541152,1.589195465,1.641942467,2.000896057,0,0,0,0,0.493499869,2.528869265,2.528869265,3.777193625,1.252853031,1.250420002,1.248218561,1.24723655,1.248708736,1.255947549,1.249516316,1.245882648,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.563481085,222,0.460897843
8/15/2011 12:15,106.3,158.1,0,0,0.00642162,-0.002063775,-0.002213193,-0.00140748,-0.001774864,-0.007037301,22.937927,21.695399,19.7349012,18.7653009,19.528433,18.4932014,18.47460065,18.62775022,0.06076366,0.047869756,0.040169744,0.037774107,0.050339429,-0.86247458,0.99301686,3.069571253,3.428277993,2.55630008,-2.7185952,-2.2948948,-2.15856502,-2.30588763,-1.333087705,1.242528,1.69382848,1.544948098,2.098487606,1.959649574,1.848318798,1.828167812,0,0,0,0,0,0,0.372887283,0.372887283,1.240549248,1.247973266,1.247727833,1.242789809,1.237040791,1.240698979,1.240474363,1.239974801,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.579783597,227,0.264817823
8/16/2011 9:28,101.9,129,0,1,-0.023871422,-0.004343556,0.00145735,0.00082056,0.000448865,-0.025540814,19.536272,19.167754,18.2358403,18.4404187,20.2374169,19.7494642,18.97847014,18.91718527,0.06406272,0.29243361,0.259405663,0.278839337,0.235967373,4.60489,4.558636,4.3410992,4.08093498,2.854256101,-0.8797927,-0.54534465,-0.61594105,-0.487719783,0.10849054,0.368518,0.698359077,0.576719985,2.267107527,2.186082554,2.168284135,2.02294121,0,0,0,0,0,0,0,0.372887283,1.255272505,1.255272505,1.253338005,1.25163822,1.243286146,1.240574207,1.241521578,1.240449399,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.699837726,228,0.281033367
8/17/2011 11:10,107,162.2,0,0,-0.022362174,0.003195572,-0.006800584,-0.006158015,-0.003326252,-0.040328877,19.757502,19.578928,18.8960133,18.6854752,19.5005865,19.903973,19.73440078,19.01876955,0.01136273,0.010373676,0.040575063,0.261501695,0.264155023,2.7259074,2.3142277,2.64753217,3.4062311,4.187312054,-5.2441986,-5.3041943,-4.47730102,-3.7652024,-2.510890382,0.178574,0.511071295,0.471650898,1.329656433,1.907249917,1.945180512,1.967489328,0,0,0,0,2.741128758,2.741128758,2.741128758,2.766375209,1.255272505,1.255272505,1.255272505,1.260071388,1.255272505,1.249369595,1.245537343,1.244079107,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.322219295,0.737987326,229,0.450249108
8/18/2011 12:41,103,165,0,-1,0.027850851,0.014221789,0.002229856,-0.001842046,-0.005518614,0.048155701,20.996555,20.764074,19.2950168,18.7542178,19.4313021,19.4393532,19.70864661,19.22246852,0.02165107,0.01082554,0.003608512,0.001804256,0.002473063,3.6160588,3.3841329,4.20058167,4.73779943,4.363350879,-3.0723887,-2.6234244,-2.62643962,-3.27403268,-3.98507037,0.232480999,1.166594272,0.993696605,1.212157857,1.243054881,1.680682193,1.893531059,0,0,0,0,0,2.741128758,2.741128758,2.741128758,1.230448921,1.230448921,1.235023159,1.238798563,1.236789099,1.2465232,1.24561136,1.243583676,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.788168371,230,0.639486489
8/23/2011 10:05,105.9,127.7,0,0,0.010887266,-0.001457184,-0.007900274,-0.00384764,-0.001405443,-0.010295491,19.83597,19.269764,18.692531,18.509204,19.079233,18.18114967,18.02145391,18.49530646,0.14990953,0.14437516,0.1632634,0.084090691,0.079909536,4.9056953,5.2553101,5.26768182,5.18981033,4.792275462,-1.7029729,-0.92393742,-0.581573292,-0.538483038,-1.171686856,0.566206,0.575812281,0.518357283,1.103985648,1.975551871,2.127762067,2.154771936,0,0.614001735,0.614001735,0.614001735,0.614001735,0.639960022,1.02794833,2.424101034,1.255272505,1.255272505,1.254548077,1.247727833,1.239299479,1.235023159,1.235250612,1.239349539,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.522444234,235,-0.031517051
8/24/2011 11:31,105.5,162.1,0,-1,-0.014410531,0.003864527,-0.004458874,-0.002183677,-0.002824099,-0.023176699,19.311487,19.175258,19.193776,19.520792,19.3283644,19.2398297,18.59684765,18.35372101,0.12608832,0.06304416,0.02101472,0.030794379,0.153885878,1.365517,1.7406931,1.45231692,3.633788432,3.598930294,-9.019399,-8.05030175,-7.09750108,-4.914653581,-3.221333301,0.1362295,0.206081461,0.561359209,0.84082308,0.977379596,1.768932414,2.013943978,0,0,0,0.216346858,2.320119808,2.399990427,2.406762297,2.542484011,1.243038049,1.245512668,1.25163822,1.253338005,1.254064453,1.247359422,1.241795431,1.241397042,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0.36361198,236,-0.124938737
