SURVEY_DATETIME,log_beach_EColi,E_COLI_VALUE,WATER_TEMP,WAVE_HEIGHT_MANUAL,PEOPLE_IN_WATER,PEOPLE_ON_BEACH,AIR_TEMP,NO_GEESE,NO_GULLS,Manitowoc_Discharge_Diff_6,Manitowoc_SpCond_Mean_1,Manitowoc_SpCond_Mean_2,Manitowoc_SpCond_Mean_6,Manitowoc_SpCond_Mean_12,Manitowoc_SpCond_Mean_24,Manitowoc_SpCond_Mean_48,Manitowoc_SpCond_Mean_72,Manitowoc_SpCond_Mean_120,Manitowoc_SpCond_Min_1,Manitowoc_SpCond_Min_2,Manitowoc_SpCond_Min_6,Manitowoc_SpCond_Min_12,Manitowoc_SpCond_Min_24,Manitowoc_SpCond_Diff_6,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sea.water.temp....16.139.0..Mean..1hr.,Sea.water.temp....16.139.0..Mean..2hr.,Sea.water.temp....16.139.0..Mean..6hr.,Sea.water.temp....16.139.0..Mean..12hr.,Sea.water.temp....16.139.0..Mean..24hr.,Sea.water.temp....16.139.0..Mean..48hr.,Sea.water.temp....16.139.0..Mean..72hr.,Sea.water.temp....16.139.0..Mean..120hr.,Sea.water.temp....16.139.0..StDev..6hr.,Sea.water.temp....16.139.0..StDev..12hr.,Sea.water.temp....16.139.0..StDev..24hr.,Sea.water.temp....16.139.0..StDev..48hr.,Sea.water.temp....16.139.0..StDev..72hr.,Sea.water.temp....16.139.0..StDev..120hr.,Sqrt.Precip_MR_Sum_1,Sqrt.Precip_MR_Sum_2,Sqrt.Precip_MR_Sum_6,Sqrt.Precip_MR_Sum_12,Sqrt.Precip_MR_Sum_24,Sqrt.Precip_MR_Sum_48,Sqrt.Precip_MR_Sum_72,Sqrt.Precip_MR_Sum_120,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,ALGAE_NEARSHORE2,ALGAE_NEARSHORE3,ALGAE_NEARSHORE4,ALGAE_ON_BEACH2,ALGAE_ON_BEACH3,ALGAE_ON_BEACH4,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
7/17/2012 8:28,1.414973348,26,24,0,0,9,34,0,0,-1,636,632.08,616.97,604.86,617.204,612.365,616.67,627.487,632,625,596,588,588,44,0,0,0,0,0.024763916,0.077753318,0.006515774,-0.005081571,0.006515774,0.006809233,0.006515774,-0.015537109,0.011827278,0.007836048,0.007789839,0.008325948,0.009786959,0.010189147,0.006137126,0.007460654,0.008121633,0.017300195,0.017385252,0.018123201,0.021336137,0.022174835,0.013368832,0.016241185,0.017673426,0.028925822,0.032512211,0.035059215,0.029232481,0.037201302,0.017708101,0.023058151,0.016514025,0.03266783,0.035874315,0.039592769,0.041666488,0.047497618,0.03096497,0.03323784,0.032583993,0.2738617,0.2909362,0.324239928,0.337995057,0.360054313,-0.000385748,-0.014427019,-0.025769806,-0.077910102,-0.052693105,0.2738614,0.2902768,0.322950943,0.324227422,0.3522591,-0.00140855,-0.046917439,-0.077334364,-0.223851099,-0.140466398,0.99999901,0.99785927,0.99612823,0.960593115,0.978423035,5.099921,4.9384236,4.59813485,3.7383159,3.57735067,2.31334,2.8210689,3.1830518,3.53303473,4.875077888,25.304527,25.167877,25.2838405,25.3354814,26.3132047,25.06135227,24.59126932,23.97438991,0.13665,0.268671326,0.396221982,1.183063886,1.597904485,1.577208916,1.642747006,12.844437,12.844437,12.9301082,13.2287164,14.96351169,17.11022653,17.49415365,19.07775936,0.08567125,0.316768804,2.069823062,2.683640088,2.328783701,2.686149389,0,0,0,0,0,0,0.441074759,0.619408484,1.62324929,1.62324929,1.625826713,1.637889817,1.639685661,1.640382045,1.638519207,1.637799829,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.602059991,1.602059991,1.602059991,1.662757832,0,0,0,0,0,0,1,-0.347296355,1.969615506
7/19/2012 9:34,3.297979244,1986,21,2,0,0,20,0,1,0,564.7,552.1,571.75,590.64,598.928,599.067,605.555,609.647,563,546,546,546,546,-41,1,1,0.96961622,0.776984015,0.640055284,0.683139163,-0.000910197,0.000328253,-0.000910197,0.025728732,-0.000910197,-0.015629515,0.008896792,-0.0193189,-0.01739,-0.015593414,-0.014761583,-0.012859938,-0.008656854,-0.00233996,0.00100676,-0.041878,-0.03844163,-0.033692671,-0.032106276,-0.027934376,-0.018799206,-0.005072338,0.002201185,-0.0362133,-0.02787616,-0.014638894,-0.025511156,-0.038420749,-0.031777865,-0.008653727,0.001278435,-0.0874362,-0.083274075,-0.065898632,-0.059526516,-0.047782891,-0.036609052,-0.00851945,0.005280118,0.6038826,0.508344245,0.317179968,0.336555748,0.378629132,-0.5276658,-0.42451642,-0.225376958,-0.27508914,-0.33363421,-0.2936715,-0.2763849,-0.212039282,-0.177806877,-0.164662783,-0.87378877,-0.82614153,-0.658350908,-0.784330772,-0.857953015,-0.48630564,-0.556978665,-0.723520258,-0.565864222,-0.463811534,-0.28237928,-0.77159369,2.374779437,0.979769368,-1.37330072,-8.0005353,-7.9531856,-6.28422718,-4.83462799,-4.290585742,21.801428,21.902414,22.2100138,22.4611414,22.9241533,23.07246254,24.1580901,24.00215863,0.100986,0.272674182,0.326127048,0.600732982,1.342975841,2.00443143,1.670681057,19.741945,19.741945,19.961764,20.095107,19.6124055,17.6729122,16.76977873,17.56565709,0.219819,0.207342659,0.845507413,2.193155848,2.503193533,2.277187356,0,0.429300093,2.615339016,2.710046987,2.712529243,6.301099726,6.301099726,6.3165184,1.886490725,1.889861721,1.927473021,1.868996902,1.851930679,1.812672758,1.762070576,1.716662636,1.880813592,1.880813592,1.880813592,1.799340549,1.799340549,1.591064607,1.591064607,1.591064607,2.004321374,0,0,0,0,0,0,1.079181246,-0.694592711,3.939231012
7/23/2012 13:22,1.204119983,16,24,0,15,22,29,0,0,-4,651.3,653,655.4,649.71,630.754,642.664,653.174,643.917,648,648,648,627,594,-7,0,0,0,0.007649207,0.08379194,0.159734805,-0.008544111,-0.003150114,-0.008544111,0.0194226,-0.008544111,-0.016849427,-0.000861934,0.007620123,0.007201906,0.007451986,0.0084578,0.010052771,0.009472673,0.009347217,-0.000477291,0.015649276,0.015534573,0.016108416,0.018293092,0.021866787,0.020617402,0.020311281,-0.001027833,0.0423504,0.038045323,0.030911282,0.026786062,0.021125199,0.023806114,0.018990654,-0.00360405,0.03041789,0.02757127,0.023882479,0.02613694,0.043748211,0.036409907,0.035599358,0.001069439,0.17601377,0.16632297,0.168355147,0.238939748,0.297896354,0.15270296,0.14386753,0.085832974,0.017118997,-0.050612273,0.087536579,0.083454459,0.12952417,0.215467958,0.275070333,0.86756259,0.864829725,0.532080385,0.190038459,-0.075011275,0.49732802,0.502035775,0.756527463,0.865752453,0.899938707,6.650584,6.487448,6.144778,4.71674098,1.977665563,2.383378,2.365054,1.41896888,2.218793558,3.61937465,26.705666,26.606282,25.6145432,24.6173291,24.6432885,24.34230994,23.70820733,23.08330929,0.0993835,0.912391186,1.194914071,0.939658273,1.13288754,1.482985676,1.504877256,19.481,19.481,18.96726,18.700865,19.1529318,19.5355074,20.0340511,19.9715827,0.5137451,0.4696353,0.654791498,0.768496298,0.969941151,0.775016396,0,0,0,0,0,0,0,2.713239915,1.797959644,1.800029359,1.80902072,1.817036226,1.831037486,1.847517135,1.861582199,1.863310961,1.792391689,1.792391689,1.792391689,1.792391689,1.792391689,1.792391689,1.792391689,1.792391689,1.851258349,1,0,0,1,1,0,1.255272505,-0.520944533,2.954423259
7/25/2012 10:08,2.762678564,579,24,2,0,3,24,0,0,-2,663.9,663.33,658.28,642.94,640.242,637.192,635.217,647.612,663,662,647,610,609,18,0.3412464,0.5353058,0.64494108,0.593798107,0.330289504,0.207105636,0.007701441,0.001403263,0.007701441,0.018542381,0.007701441,-0.009617959,0.00850648,0.0410154,0.031632292,0.010861193,-0.000219867,-0.004100993,0.000151545,0.003344567,0.005392157,0.0904982,0.069029186,0.023845305,-0.000377044,-0.008861147,0.000382846,0.007292395,0.011718027,0.04572597,0.04161798,0.016826222,0.002079797,-0.022123505,-0.007556004,0.001557508,0.0069343,0.177042,0.153708,0.075242921,0.012714758,-0.006986073,-0.003134661,0.012483193,0.01944424,1.3959844,1.2626388,0.735258185,0.440575688,0.421877251,-0.34199011,-0.32695198,-0.292178043,-0.209012173,-0.296479331,1.3534457,1.2194044,0.636781372,0.290032988,0.084555792,-0.24498132,-0.26059201,-0.548992645,-0.682276478,-0.815475422,0.9695278,0.965313605,0.725801273,0.149485441,-0.079979687,-2.2460177,-1.4734701,-0.831432797,-0.577682265,-2.284399566,11.525675,11.936754,9.18941575,4.47969463,2.142311144,23.893763,23.499985,23.0174065,22.3268271,23.0259587,23.96087215,24.14504294,23.7223368,0.393778,0.496463792,0.813954551,1.076770355,1.759704604,1.521178983,1.555378473,20.04,20.04,20.531713,21.012006,21.0124155,20.257773,19.9210148,20.1469078,0.491713,0.593364735,0.542965579,0.957840498,1.011394073,0.966816377,0,0.210993211,0.754660311,0.763518681,0.763518681,0.786671851,0.786671851,0.786671851,1.698970004,1.698970004,1.700444101,1.70969387,1.719331287,1.748389617,1.780029127,1.82223348,1.698970004,1.698970004,1.698970004,1.698970004,1.698970004,1.698970004,1.698970004,1.698970004,1.740362689,0,0,0,0,0,0,1.462397998,1.736481777,-9.84807753
7/26/2012 7:40,2.663700925,461,22,0,0,0,24,0,0,-20,523.6,516.83,500.79,512.84,583.734,612.137,619.158,630.171,517,505,478,456,456,52,0.4205159,0.58534533,0.703571493,0.795897499,0.524372142,0.390008765,-0.014878866,-0.002565293,-0.014878866,0.026734514,-0.014878866,-0.019878766,-0.023319488,-0.002910963,-0.001487356,0.00392562,0.007286056,0.023820459,0.008265006,0.007351275,0.008540399,-0.007200078,-0.003177167,0.00847456,0.015803025,0.051737835,0.017973493,0.01597815,0.018563763,0.0294483,0.03084808,0.027523424,0.019956476,0.032057787,0.001808526,0.005203195,0.012731039,-0.04689529,-0.03882801,0.000301297,0.022889335,0.079352286,0.026907883,0.020095505,0.02772294,0.1994604,0.22444886,0.16693068,0.426752637,0.93085736,0.1480242,0.17570698,0.1413164,-0.149003726,-0.407156909,-0.133691,-0.13904588,-0.028490075,0.246012245,0.751594297,0.74212326,0.77875879,0.853370098,0.098887828,-0.178863081,-0.67026343,-0.62458469,-0.02841709,0.351499565,0.615418341,3.841529,4.3232888,4.84764038,1.51306362,-0.797093249,-4.64615,-5.09205995,-2.85282133,-1.63129702,3.14517885,23.003849,23.000715,23.0615473,23.3440816,23.9815118,23.50753862,24.02940772,24.05894973,0.003134,0.150371512,0.504861828,0.938357593,1.113514132,1.543661431,1.354989882,19.77605,19.77605,20.029832,20.136896,19.8581864,20.3787096,20.0584737,19.9320227,0.253781501,0.216979779,0.429988413,0.815899438,0.905779262,0.875154453,0,0,1.31981568,3.369063554,5.018215436,5.075967587,5.079501822,5.079501822,1.994756945,2.004321374,2.026533265,2.007747778,1.877371346,1.807379412,1.79940948,1.822958769,1.991226076,1.991226076,1.991226076,1.681241237,1.681241237,1.681241237,1.681241237,1.681241237,2.117271296,1,0,0,0,0,0,0.477121255,0.520944533,-2.954423259
7/27/2012 8:23,3.297979244,1986,22,0,0,2,24,4,16,27,545.8,545,550.5,544.06,541.26,560.536,587.165,605.349,539,539,539,516,495,-2,0.7674202,0.8722903,0.821604353,0.690333319,0.77647412,0.655413332,-0.012866237,-0.002195139,-0.012866237,0.016652029,-0.012866237,-0.023301767,-0.00098826,-0.005980918,-0.006602797,-0.008340057,-0.008201511,-0.006367881,0.008401544,0.003315566,0.004918651,-0.01369493,-0.0145588,-0.018411558,-0.018003572,-0.01396747,0.018237958,0.00719706,0.010682208,-0.006023308,-0.005191826,-0.008365671,-0.007445131,-0.020324228,0.005757169,-0.005145299,0.002926089,-0.02793652,-0.03010033,-0.038533463,-0.036254766,-0.021418509,0.026618433,0.010329798,0.015822487,0.12652013,0.12491028,0.176172702,0.184520774,0.27868161,-0.12032415,-0.11152898,-0.15049799,-0.164363084,-0.258358474,-0.039108085,-0.053644941,-0.090105667,-0.077458683,-0.083017536,-0.95102771,-0.892113455,-0.855467715,-0.891108846,-0.870195652,-0.30910563,-0.43103929,-0.506688912,-0.41330278,-0.364371273,0.84469181,-0.607033245,1.22457215,0.317936651,-2.472435058,-3.8841017,-0.1846074,-2.26110043,-2.249171105,-1.008953707,21.743006,21.593981,21.6130935,21.7671398,22.4045042,23.19801765,23.14108603,23.77181468,0.149025,0.131707394,0.228289773,0.711669513,1.147035191,1.12527393,1.458983203,19.664318,19.664318,19.676516,19.680916,19.7380959,19.7981411,20.1651717,19.8503118,0.0121985,0.021173101,0.08459529,0.315640035,0.73305998,0.817371159,0,0,1.029364833,1.71174307,3.485633291,6.937746302,6.995675769,6.998240585,2.176091259,2.176091259,2.145507171,2.103461622,2.046534183,1.973681919,1.90491561,1.869876813,2.173186268,2.173186268,2.079181246,2.004321374,1.908485019,1.681241237,1.681241237,1.681241237,2.178976947,1,1,0,0,0,0,0.477121255,0.694592711,-3.939231012
7/28/2012 11:10,1.995635195,99,23,1,0,12,21,0,0,-3,584.9,587.38,596.94,601.16,596.481,569.543,568.706,596.17,583,583,583,583,574,-24,0.004919184,0.042384297,0.238627492,0.183409367,0.321471158,0.550067577,0.016504792,0.006297625,0.016504792,0.023650168,0.016504792,-0.009448017,0.00430645,-0.014286535,-0.014988478,-0.014889513,-0.014172264,-0.016854367,-0.011726846,-0.001923983,-0.000680471,-0.031090804,-0.031785866,-0.032183229,-0.030674196,-0.036566756,-0.025475493,-0.004186276,-0.001453556,-0.0433744,-0.04033569,-0.033835963,-0.027748082,-0.038185335,-0.028288454,-0.011347517,-0.009700682,-0.0533435,-0.057522025,-0.057714625,-0.055405524,-0.062900731,-0.04219524,-0.011780692,-0.006810751,0.4253953,0.42284257,0.418563527,0.424044068,0.453610278,-0.3946264,-0.38494442,-0.372619928,-0.377921098,-0.396726482,-0.1588432,-0.17405463,-0.189774923,-0.191434232,-0.214268674,-0.9276699,-0.910267885,-0.890047747,-0.890273556,-0.863468308,-0.37340134,-0.41186202,-0.453779607,-0.453373325,-0.488018832,-1.2548615,-0.82336918,0.185415507,0.72024332,-0.536245748,-3.7784342,-4.3358587,-5.2466039,-5.14693271,-5.850475862,22.798532,22.559261,21.5932045,21.2462193,21.8755427,22.04723627,22.67959899,23.17884758,0.239270999,0.807837336,0.69797486,0.892031194,0.784932997,1.226329567,1.57596789,20.078323,20.078323,19.905204,19.890098,20.0558061,19.8884843,19.8722399,20.0264531,0.1731185,0.13860527,0.202493102,0.224644642,0.307180291,0.677695947,0,0,0,0,1.145342883,4.823207805,6.960303132,7.004617926,2.257678575,2.258158193,2.259593879,2.261500773,2.25134616,2.170555059,2.10130018,1.991438739,2.252853031,2.252853031,2.252853031,2.252853031,2.214843848,1.908485019,1.681241237,1.681241237,2.264817823,1,0,0,0,0,0,0.602059991,0.520944533,-2.954423259
7/31/2012 9:17,2.812244697,649,22,0,0,0,23,1,1,-7,613.6,613.29,608.74,596.97,604.097,587.846,576.317,573.099,613,613,595,573,573,19,0.23201063,0.11600532,0.042289742,0.144241866,0.134939715,0.226900807,-0.012258208,-0.005808045,-0.012258208,0.003174805,-0.012258208,-0.013059435,-0.004341161,-0.003664947,-0.002365993,0.000974691,0.008077318,0.014161949,0.013717301,0.009680113,0.001294898,-0.007699357,-0.005131485,0.001991311,0.017592985,0.030753499,0.029827183,0.02104706,0.002819854,-0.00264618,0.002065485,0.01631835,0.028129419,0.025739854,0.02224646,0.013505315,-0.003235403,-0.0699021,-0.058819292,-0.036792755,0.012163024,0.041269202,0.044059612,0.033083683,0.003461646,0.20665602,0.20327647,0.169394547,0.280488552,0.439156594,0.042081216,0.052309453,0.074308208,-0.02319707,-0.120516075,-0.20232618,-0.1960944,-0.14924959,0.055100083,0.303202833,0.20362928,0.25823948,0.458824162,0.212652899,-0.049149161,-0.97904807,-0.96442536,-0.871954615,-0.257230888,0.339560784,1.7717898,1.2909184,2.13230703,2.36040114,0.00140524,-6.3007155,-6.42001875,-5.34175195,-2.74458418,1.80234618,22.82699,22.62883,21.9974025,22.1701015,23.2663167,23.01023319,22.70479118,22.45281099,0.19816,0.461509284,0.458770772,1.190719832,1.032371675,1.110846275,1.04878385,16.984163,16.984163,17.154355,17.153954,17.4637614,18.5731054,19.396187,19.5884608,0.170192,0.20784571,0.52300779,1.393714161,1.650386502,1.307268435,0,0,0,1.823085376,4.182794113,4.209088374,4.209088374,6.401543445,2.161368002,2.167612673,2.182414652,2.174641193,2.144543074,2.159446873,2.18774627,2.177507642,2.158362492,2.158362492,2.158362492,2.100370545,2.093421685,2.093421685,2.093421685,1.908485019,2.206825876,1,0,0,0,0,0,1.146128036,0.347296355,-1.969615506
8/1/2012 7:15,1.462397998,29,22,0,0,0,23,0,1,-2,622.8,622.46,619.83,613.42,610.052,606.524,593.337,585.729,622,622,615,601,599,8,0.8387275,0.582286625,0.486388337,0.245152601,0.309049441,0.217288385,-0.015128081,-0.005408432,-0.015128081,0.012711066,-0.015128081,-0.018412514,-0.002068646,0.003250068,0.002853356,0.000964455,-0.000212409,-0.002685492,0.006174946,0.008664919,0.001991133,0.006730453,0.005968078,0.00171406,-0.000596354,-0.005860561,0.013433857,0.018824953,0.004331924,0.021577993,0.020463706,0.016675499,0.013204192,-0.008293456,0.009178474,0.012731524,-0.000967084,-0.02143889,-0.022354475,-0.02361952,-0.014400959,-0.01905889,0.014704191,0.025859441,0.004274242,0.123408705,0.121076602,0.118417004,0.208972113,0.277290338,0.122268019,0.11985401,0.117038308,-0.056383844,-0.149893968,-0.016740374,-0.017146652,1.57E-05,-0.022359042,-0.088050704,0.99075684,0.989885485,0.988470178,0.319191773,-0.109829645,-0.13564986,-0.14173542,-0.000897253,0.010285242,-0.284412557,3.8104347,4.1845015,4.10613935,2.18313038,0.0141428,0.80053549,0.14646692,-0.16190192,0.568041013,-0.724487964,20.670694,20.39917,20.5051493,21.0396046,22.1203934,22.7155436,22.71605442,22.39792332,0.271523501,0.220627134,0.666194881,1.216738874,1.340964968,1.174544833,1.153406002,18.311668,18.311668,18.430664,18.625135,18.4556352,17.9596983,18.5339487,19.3319686,0.118996,0.215282208,0.630864098,0.762703595,1.196114171,1.404816631,0,0,0,0,0,4.182794113,4.209088374,4.423210854,2.056904851,2.056904851,2.061075324,2.070776463,2.09961159,2.121329998,2.142045148,2.184748198,2.053078443,2.053078443,2.053078443,2.053078443,2.053078443,2.053078443,2.053078443,2.053078443,2.178976947,1,0,0,0,0,0,0.602059991,0.347296355,-1.969615506
8/2/2012 9:04,2.025305865,106,21,0,0,0,23,0,0,0,631.5,631.83,631.31,627.23,622.111,616.439,612.298,592.336,631,631,629,617,614,2,0.4148611,0.29176442,0.274787012,0.281019159,0.201920018,0.25076549,-0.003423291,-0.007405257,-0.003423291,0.010959387,-0.003423291,-0.033068128,0.001822461,0.01149719,0.011254022,0.012299189,0.014974141,0.013789314,0.005794727,0.008583801,0.008125959,0.02517416,0.024890451,0.026767308,0.032617351,0.030035967,0.012628819,0.018670379,0.017679763,0.0331142,0.03273283,0.035217394,0.032485107,0.021783439,0.007695138,0.013710044,0.011181244,0.0326717,0.03614706,0.037763271,0.047162621,0.060141575,0.022627942,0.028841695,0.028901387,0.23611173,0.25436014,0.254525442,0.413061386,0.405397513,0.20331546,0.19069548,0.131530394,-0.005231984,-0.061465536,0.12004821,0.16322844,0.208766227,0.38066277,0.373584777,0.86109853,0.757163175,0.531414587,0.140779464,-0.012332309,0.50843813,0.632799775,0.812442102,0.889405298,0.891181627,6.7682796,7.5299483,7.20568518,4.74308612,1.60434026,-2.128585,0.5264935,1.16933325,3.302140657,4.46641377,23.34302,23.19104,23.0128372,23.1881956,23.5545626,22.83122485,22.97625546,22.75536465,0.151985,0.271619798,0.309608093,0.505323642,1.181660119,1.20231142,1.14138181,15.444429,15.444429,15.923674,16.93708,18.2902559,18.3729456,18.0698842,18.9868904,0.4792455,1.13289261,1.646743405,1.249685664,1.147176668,1.584372613,0.398155146,0.537957415,0.572739907,2.397587325,2.524668238,2.524668238,4.885664366,4.908194643,2.012837225,2.017033339,2.018700499,2.018284308,2.028977705,2.06103759,2.090610708,2.141637875,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,2.053078443,1,0,0,0,0,0,1.079181246,0.347296355,-1.969615506
8/6/2012 10:15,1.934498451,86,19,0,0,0,24,0,4,-13,435,435.38,437.86,427.33,401.785,496.087,544.092,577.721,435,435,435,379,353,-6,0,0,0,0,0.045800477,0.138912654,-0.000735109,-0.00072496,-0.000735109,0.02038494,-0.000735109,-0.025194088,0.016618208,-0.003428265,-0.003697011,-0.004935956,-0.006618861,-0.008880667,-0.001483522,-0.00130357,0.002201467,-0.007634943,-0.008138388,-0.010511728,-0.01440998,-0.019248994,-0.003219089,-0.002845042,0.004797276,0.006509452,0.008222158,0.004992366,0.001591407,0.004752536,0.019342205,0.007402802,0.012759767,-0.011390804,-0.013864873,-0.020609333,-0.029767984,-0.037541108,-0.009305564,-0.004283733,0.010988499,0.17062387,0.16892204,0.16345973,0.153850115,0.20977198,0.1676967,0.167047,0.16210825,0.147191464,0.17469711,0.031469355,0.024019332,0.001985327,-0.023235248,-0.087206197,0.98284434,0.98896157,0.991740092,0.947827934,0.786750552,0.184437,0.141761876,0.007526128,-0.176365352,-0.402050353,5.566947,5.44161415,5.3116005,5.19771832,5.886867071,1.967018,1.45413422,0.61543384,-0.023192823,-2.086688078,22.806587,22.538378,21.3233802,20.8316015,21.8413595,22.38091488,22.80013262,23.00368179,0.2682085,1.032025663,0.906951054,1.360545357,1.394117822,1.412991087,1.20344285,12.634527,12.634527,12.487358,12.827264,13.2263795,15.7324091,17.0695712,16.8594417,0.1471685,0.45449953,0.549115931,3.300388708,3.312030055,2.872389299,0,0,0,0,0,3.825222109,3.835349972,4.760012237,2.530199698,2.529686954,2.537441283,2.546949624,2.577733008,2.50777494,2.39476678,2.281124309,2.530199698,2.526339277,2.526339277,2.526339277,2.526339277,1.982271233,1.982271233,1.982271233,2.674861141,1,0,0,0,0,0,1,-0.984807753,-0.173648178
8/9/2012 8:02,2.638489257,435,20,2,0,0,22,0,0,-12,514,513.58,512.86,510.49,509.938,506.237,485.02,493.158,514,512,512,504,503,2,0.77607673,0.880451665,0.959972005,0.973116207,0.631032872,0.363698067,0.005347066,0.002137673,0.005347066,0.015078664,0.005347066,-0.012597615,-0.002410456,-0.012179922,-0.012399112,-0.01489587,-0.01556973,-0.014232398,-0.00552691,-0.001738668,-0.001507711,-0.026746935,-0.027296074,-0.032160406,-0.033742852,-0.030883444,-0.012010101,-0.003778136,-0.003276426,-0.043829308,-0.052366529,-0.055243525,-0.043444478,-0.052776438,-0.028706979,-0.009347438,0.002308577,-0.039393874,-0.041521417,-0.063924679,-0.062117503,-0.053529944,-0.028333636,-0.00869061,-0.00814817,0.4138354,0.4381681,0.445193497,0.404530259,0.4676184,-0.368936,-0.4006374,-0.402263075,-0.364685898,-0.43250863,-0.1874726,-0.1758798,-0.188738773,-0.171596068,-0.174164855,-0.89150423,-0.913144495,-0.902350922,-0.896510176,-0.919618827,-0.45301238,-0.40411351,-0.426531567,-0.43400801,-0.383548265,2.3257225,0.892223865,-0.798424882,-0.078243149,-2.149495941,-5.1372158,-5.48722565,-5.29789977,-4.89085775,-4.424140142,20.940147,20.937289,20.8215692,21.1600913,21.9487028,22.34895467,22.51472004,22.49912876,0.002858,0.256381843,0.403837191,0.878502305,1.359884192,1.362608671,1.409322438,18.90712,18.90712,18.99086,19.122592,18.472977,17.6034284,16.4521978,16.3472504,0.083735002,0.149405547,0.903205054,1.369559407,2.064384722,2.655622348,1.683021242,2.471025111,3.673161336,3.777087316,3.777087316,3.777087316,3.777087316,5.375752298,2.408239965,2.413299764,2.418301291,2.42772948,2.442777558,2.464057124,2.478984717,2.484332588,2.403120521,2.403120521,2.403120521,2.403120521,2.403120521,2.403120521,2.403120521,1.982271233,2.469822016,0,0,0,0,0,0,1.255272505,0.520944533,-2.954423259
