time,Observation,beachEColiValue,jday,beachSc,beachTurbidityLog,beachTurbidity,HeightAboveSeaLevelMean1hr,HeightAboveSeaLevelMean24hr,HeightAboveSeaLevelMax24hr,HeightAboveSeaLevelMin24hr,HeightAboveSeaLevelDiff24hr,SigwaveheightMean1hr,SigwaveheightMean2hr,SigwaveheightMean6hr,SigwaveheightMean12hr,SigwaveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,SeawatertempMean1hr,SeawatertempMean2hr,SeawatertempMean6hr,SeawatertempMean12hr,SeawatertempMean24hr,SeawatertempMean48hr,SeawatertempMean72hr,SeawatertempMean120hr,SeawatertempStDev6hr,SeawatertempStDev12hr,SeawatertempStDev24hr,SeawatertempStDev48hr,SeawatertempStDev72hr,SeawatertempStDev120hr,currentparallelsurfaceMean1hr,currentparalleldepthMean1hr,currentperpsurfaceMean1hr,currentperpdepthMean1hr,currentparallelsurfaceMean2hr,currentparalleldepthMean2hr,currentperpsurfaceMean2hr,currentperpdepthMean2hr,currentparallelsurfaceMean6hr,currentparalleldepthMean6hr,currentperpsurfaceMean6hr,currentperpdepthMean6hr,currentparallelsurfaceMean12hr,currentparalleldepthMean12hr,currentperpsurfaceMean12hr,currentperpdepthMean12hr,currentparallelsurfaceMean24hr,currentparalleldepthMean24hr,currentperpsurfaceMean24hr,currentperpdepthMean24hr,currentparallelsurfaceMean48hr,currentparalleldepthMean48hr,currentperpsurfaceMean48hr,currentperpdepthMean48hr,currentparallelsurfaceMean72hr,currentparalleldepthMean72hr,currentperpsurfaceMean72hr,currentperpdepthMean72hr,currentparallelsurfaceMean120hr,currentparalleldepthMean120hr,currentperpsurfaceMean120hr,currentperpdepthMean120hr,windparallelMean1hr,waveparallelheightMean1hr,waveparalleldirMean1hr,windperpMean1hr,waveperpheightMean1hr,waveperpdirMean1hr,windparallelMean2hr,waveparallelheightMean2hr,waveparalleldirMean2hr,windperpMean2hr,waveperpheightMean2hr,waveperpdirMean2hr,windparallelMean6hr,waveparallelheightMean6hr,waveparalleldirMean6hr,windperpMean6hr,waveperpheightMean6hr,waveperpdirMean6hr,windparallelMean12hr,waveparallelheightMean12hr,waveparalleldirMean12hr,windperpMean12hr,waveperpheightMean12hr,waveperpdirMean12hr,windparallelMean24hr,waveparallelheightMean24hr,waveparalleldirMean24hr,windperpMean24hr,waveperpheightMean24hr,waveperpdirMean24hr,DischargeManitowocRMean1hrlog,DischargeManitowocRMean2hrlog,DischargeManitowocRMean6hrlog,DischargeManitowocRMean12hrlog,DischargeManitowocRMean24hrlog,DischargeManitowocRMean48hrlog,DischargeManitowocRMean72hrlog,DischargeManitowocRMean120hrlog,DischargeManitowocRMin1hr,DischargeManitowocRMin2hr,DischargeManitowocRMin6hr,DischargeManitowocRMin12hr,DischargeManitowocRMin24hr,DischargeManitowocRMin48hr,DischargeManitowocRMin72hr,DischargeManitowocRMin120hr,DischargeManitowocRMax24hr,DischargeManitowocRDiff6hr,PrecipitationSheboyganRSum1hrsqrt,PrecipitationSheboyganRSum2hrsqrt,PrecipitationSheboyganRSum6hrsqrt,PrecipitationSheboyganRSum12hrsqrt,PrecipitationSheboyganRSum24hrsqrt,PrecipitationSheboyganRSum48hrsqrt,PrecipitationSheboyganRSum72hrsqrt,PrecipitationSheboyganRSum120hrsqrt,DischargeSheboyganRMean1hrlog,DischargeSheboyganRMean2hrlog,DischargeSheboyganRMean6hrlog,DischargeSheboyganRMean12hrlog,DischargeSheboyganRMean24hrlog,DischargeSheboyganRMean48hrlog,DischargeSheboyganRMean72hrlog,DischargeSheboyganRMean120hrlog,DischargeSheboyganRMin1hr,DischargeSheboyganRMin2hr,DischargeSheboyganRMin6hr,DischargeSheboyganRMin12hr,DischargeSheboyganRMin24hr,DischargeSheboyganRMin48hr,DischargeSheboyganRMin72hr,DischargeSheboyganRMin120hr,DischargeSheboyganRMax24hr,DischargeSheboyganRDiff6hr,PrecipitationSum1hrsqrt,PrecipitationSum2hrsqrt,PrecipitationSum6hrsqrt,PrecipitationSum12hrsqrt,PrecipitationSum24hrsqrt,PrecipitationSum48hrsqrt,PrecipitationSum72hrsqrt,PrecipitationSum120hrsqrt
40381.35417,2.613418945,410.6,203,330,0.666517981,4.640000005,-0.00126073,0.000472141,0.01409893,-0.008572779,-0.001126192,0.088112645,0.099131133,0.115187411,0.110195418,0.134425171,0.3670813,0.1835406,0.146574757,0.073310929,0.060736174,0.242175842,20.995195,20.801052,20.713654,21.258147,22.5066955,21.95962238,21.54781324,21.70758016,0.178043669,0.682588131,1.401215154,1.240650203,1.291759364,1.388563438,15.530624,15.530624,15.383676,15.361168,14.83664081,15.02540369,15.33561158,13.51671191,0.1469485,0.118851864,1.178565913,2.571320992,2.308886246,3.068108416,0.037064699,0.03426761,-0.016999825,-0.009255958,0.036976963,0.032623568,-0.0153648,-0.008620322,0.021597052,0.027849492,-0.015532157,-0.006625668,-0.003985764,0.024822754,-0.009927836,-0.005580213,-0.023016677,0.013785274,0.002093504,-0.004310981,-0.00287054,0.00593284,0.006597717,-0.001589711,0.020806625,0.015551167,0.001925169,-0.003443261,0.008054735,0.010028144,0.003127395,-0.00168714,0.78172223,-0.082279988,-0.93380454,-3.1278925,-0.031525257,-0.35778357,-0.565730335,-0.096210829,-0.966866205,-1.12968556,-0.016424107,-0.184897057,-1.897337828,-0.071194744,-0.65348528,1.22796888,0.055088573,0.423111814,-0.283212648,-0.02998954,-0.307162652,2.710228849,0.078602809,0.694018761,-0.473182682,-0.047667506,-0.349475711,4.166357516,0.107805218,0.784854203,3.008600172,3.008600172,3.009663317,3.01123201,3.018509101,3.021172754,3.011244706,2.96273717,1010,1010,1010,1010,1010,992,834,644,1090,-10,0,0,0,0,0,0.173205081,0.282842712,0.787400787,2.765668555,2.768638101,2.779899382,2.800373355,2.827802059,2.794451796,2.783746405,2.825928933,580,580,580,580,580,530,530,530,754,-42,0,0,0,0,0,0.979795897,1.019803903,1.204159458
40385.35417,2.200029267,158.5,207,340,0.645422269,4.419999996,-0.002863233,-0.000915185,0.009795168,-0.011207756,-0.011178161,0.15189213,0.15744792,0.168714827,0.152974069,0.245906208,0,0,0.035327186,0.017663593,0.03156724,0.180658099,21.684359,21.174743,20.6567443,20.9330727,21.7330451,21.86180042,22.31259142,22.19983751,0.472057403,0.586358699,1.056508021,1.207575009,1.307639721,1.27831332,12.719954,12.719954,13.129336,14.845576,16.4054625,14.6474579,13.5009901,13.68827331,0.409382,1.933313969,2.582365436,2.658598031,2.889199154,2.85957147,0.035991898,0.03166773,0.002941849,-0.005719822,0.033656646,0.029162895,0.004796335,-0.005117842,0.024439458,0.019884316,0.017900854,-0.003088222,0.016463475,0.005700119,0.033793033,-0.002036288,-0.002719863,-0.020873354,0.010542461,0.001639612,-0.011001111,-0.012092039,0.004670438,-0.000299912,0.035191177,0.015295933,0.001398,-0.005032988,0.043977332,0.026000378,-0.001125606,-0.007204899,0.8995852,0.063930033,0.42089102,4.542794,0.13778305,0.90711121,1.2958306,0.0689156,0.43713104,4.8623896,0.14153591,0.89921654,1.6567994,0.108980606,0.631966483,5.2118076,0.122169895,0.737366167,2.33053638,0.11673692,0.771171926,4.41147864,0.08316333,0.495351962,1.3982854,-0.040704999,0.20446996,1.551624027,-0.076240235,-0.139719235,3.271841607,3.27126061,3.272908613,3.273186532,3.275767297,3.294168511,3.262458209,3.205028336,1860,1860,1840,1830,1830,1750,1440,998,1940,10,0,0,0,0,0,0,0.663324958,1.476482306,3.04453976,3.047664195,3.064308207,3.088561312,3.125481266,3.19126373,3.276751237,3.23380908,1090,1090,1090,1090,1090,1090,1090,570,1550,-130,0,0,0,0,0,0,0.707106781,1.456021978
40386.35417,2.166430114,146.7,208,332,1.136720567,13.7,-0.000534002,-0.001923651,0.010705119,-0.014441132,-0.002834589,0.2217007,0.21501059,0.19958073,0.201051222,0.188042888,0.000804364,0.000760519,0.000345129,0.00293185,0.004400343,0.017983792,21.729065,21.212752,20.6874022,20.9424941,22.00123,21.86713758,21.90827696,22.09874441,0.525471426,0.492126048,1.149302065,1.111995056,1.190284343,1.218367765,10.655309,10.655309,11.488835,13.683274,14.6495489,15.5275057,14.6481549,13.6508549,0.833525998,2.40402358,2.260221946,2.580584315,2.532777996,2.973335929,0.147655,0.07343306,-0.01355211,-0.01149342,0.1420308,0.07196003,-0.01501358,-0.01143121,0.13097629,0.070272432,-0.010097524,-0.01193277,0.148743333,0.068480035,-0.006971966,-0.013598712,0.144411709,0.062647058,-0.016011861,-0.013257244,0.070845923,0.020886852,-0.0027347,-0.005808816,0.040803162,0.012820994,-0.002223662,-0.004619023,0.077463009,0.035772735,-0.004746679,-0.008994151,4.2081505,0.2167801,0.97780506,1.804881,-0.04645,-0.20951672,3.9188802,0.20946248,0.97408013,1.304114,-0.048398786,-0.22559998,3.52133835,0.188162465,0.937793965,1.6768767,-0.057162132,-0.29906998,4.02839722,0.180803137,0.89656589,0.968494471,-0.080235953,-0.405556687,4.211265879,0.157695456,0.825921624,-0.304504865,-0.072590766,-0.30324891,3.276461804,3.27588696,3.27348741,3.272653697,3.272011111,3.273892109,3.286907596,3.247676274,1880,1860,1830,1830,1830,1830,1750,998,1910,10,0,0,0,0,0,0,0,1.476482306,2.91179659,2.916769684,2.931905157,2.94879916,2.981229487,3.059317235,3.131871982,3.243804708,812,812,812,812,812,812,812,570,1100,-77,0,0,0,0,0,0,0,1.456021978
40387.35417,2.812110841,648.8,209,318,1.822821645,66.49999995,-0.004401551,-0.00732873,0.005541249,-0.018051377,-0.0099428,0.21839243,0.23790115,0.216711457,0.379378499,0.471565902,0.36909193,0.47700172,0.286586995,0.243977129,0.156647885,0.080524114,22.411755,22.344528,22.3368133,22.7884883,23.0276258,22.51442794,22.253967,22.39332602,0.056304775,0.537990735,0.506605485,1.025740834,1.09962677,1.206891794,7.483266,7.483266,7.5897618,8.33339315,9.6748687,12.16220879,13.57662669,12.96547759,0.1064958,0.819208872,1.481325273,3.13661037,3.575319497,3.061694532,0.1037064,0.0819972,0.01399684,-0.00999828,0.10865288,0.08495827,0.017204476,-0.01030118,0.11659982,0.089383222,0.016077048,-0.010686945,0.152496132,0.11343645,0.021909863,-0.015459452,0.176902879,0.11282771,0.007318759,-0.016362753,0.160657294,0.087737384,-0.004346551,-0.014809999,0.106198241,0.051533805,0.000616453,-0.009326795,0.085377624,0.044272513,-0.00089982,-0.008943792,-1.0026869,0.03928383,0.17987725,6.4365066,0.21483025,0.98368906,0.25231,0.071148125,0.29003277,6.7914543,0.22536456,0.950061,2.0333965,0.079334678,0.358882835,6.39857273,0.200403328,0.927792955,2.85160505,0.231740798,0.547369523,4.988388388,-0.075247167,0.216093092,4.841213008,0.318429092,0.644834558,1.14273494,-0.229379759,-0.213329345,3.276921132,3.277609214,3.277219435,3.276852264,3.276077893,3.274049262,3.274621927,3.267131818,1860,1860,1860,1860,1860,1830,1830,1440,1930,10,0,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.68556546,2.756788199,2.756940236,2.757001036,2.75728972,2.791999246,2.895405417,2.98546824,3.178133425,565,565,565,565,565,565,565,565,812,5,0.1,0.1,0.223606798,0.223606798,0.223606798,0.223606798,0.223606798,0.741619849
40388.35417,2.180412633,151.5,210,431,1.562292864,36.49999996,-0.008084536,-0.004532159,0.001755931,-0.010990749,-0.005902488,0.17272311,0.16548035,0.245562627,0.233331408,0.216794109,0,0,0.057070973,0.132111542,0.275249384,0.215948634,21.610096,21.324765,20.7245943,21.1393794,22.4804119,22.75401885,22.50308925,22.24657372,0.498680767,0.716590269,1.497123664,1.150597658,1.203666506,1.245505168,11.038517,11.038517,10.813452,10.526764,9.8570049,9.765936788,11.39380748,12.69526764,0.225065499,0.328518382,0.960624155,1.251740814,2.836787584,3.19317608,-0.033050894,-0.006265399,0.051149006,0.017688463,-0.025794776,-0.007073864,0.042378166,0.017809534,-0.036516893,-0.008375308,0.026480355,0.018425842,-0.035372186,0.003256609,0.025980385,0.016376119,0.000676353,0.02721482,0.022606953,0.00991742,0.088789616,0.070021265,0.014962856,-0.003222667,0.107330314,0.067563196,0.00463795,-0.006567526,0.059997744,0.035701102,0.004650945,-0.00406048,0.8020122,-0.076695822,-0.44403915,6.405504,0.15476118,0.89600739,0.08594005,-0.106682936,-0.653870355,5.8873665,0.117256746,0.700005485,-1.90311915,-0.21419719,-0.847037188,4.29706008,-0.016683639,0.056620284,-3.1717705,-0.213206616,-0.904421532,2.597771888,-0.016289156,0.02148396,-2.93188229,-0.174868994,-0.799386543,4.083938815,0.060856392,0.348804037,3.265289626,3.266278747,3.267945726,3.269863041,3.272519227,3.27430105,3.27354062,3.281907896,1830,1830,1820,1820,1820,1820,1820,1750,1920,0,0,0,0,0,0,0.173205081,0.173205081,0.173205081,2.775391972,2.770999205,2.760671227,2.757646511,2.756841418,2.775048013,2.854391677,3.020502157,586,580,560,560,560,560,560,560,607,42,0,0,0,0,0,0.223606798,0.223606798,0.223606798
40392.35417,1.338456494,21.8,214,306,1.328379603,21.29999998,-0.002585662,-0.003431592,0.002037283,-0.011538495,0.002890825,0.29144725,0.30091314,0.341254047,0.360665188,0.333204144,0.19085954,0.09542977,0.092036423,0.055206927,0.09513658,0.488195739,23.007011,22.630734,21.9795613,21.8400109,22.279515,21.57053379,21.69200097,21.96085503,0.581406093,0.4458543,0.630834714,0.958733947,1.064610959,1.213817485,9.484691,9.484691,8.937945,8.9654832,11.621302,12.3356978,12.4989794,12.1634355,0.546746,0.543332272,2.820299161,2.126186514,2.131790434,2.228284731,0.1633875,0.09357585,0.0103021,-0.01443251,0.1588717,0.092976205,0.008796683,-0.0141016,0.14876603,0.0937365,-0.000798911,-0.01487079,0.151651406,0.086975532,0.003259635,-0.013870699,0.145668679,0.074149239,-0.010191968,-0.012519258,0.133623266,0.074597771,-0.012662278,-0.013716182,0.135500011,0.06866098,-0.012899016,-0.013945763,0.08230838,0.046809226,0.001162715,-0.005460095,5.061115,0.29127554,0.99941085,4.594578,-0.010002839,-0.034321267,4.810024,0.30033802,0.99812907,4.357972,-0.01731479,-0.056832679,4.62661397,0.330067883,0.969908505,3.08135277,-0.07566878,-0.20928832,5.11431074,0.313421902,0.874698746,1.4312562,-0.155768686,-0.415789434,4.815619779,0.273452567,0.827227896,-0.33203225,-0.167908588,-0.407695964,3.196452542,3.198327118,3.200138854,3.202815141,3.207079365,3.215243533,3.222807481,3.239809819,1560,1560,1550,1550,1550,1550,1550,1550,1670,-20,0,0,0,0,0,0.2,0.911043358,0.911043358,2.518777069,2.528788192,2.566790912,2.596827925,2.630234586,2.688909018,2.70724902,2.733996081,328,328,328,328,328,328,328,328,485,-80,0,0,0,0,0,0.173205081,0.2,0.2
40393.35417,1.164352856,14.6,215,284,1.155336037,14.29999998,-0.005853885,-0.004529932,0.001884158,-0.012848536,-0.000547955,0.13575535,0.14271889,0.190399035,0.275616104,0.308569353,0.69527084,0.61154487,0.80851969,0.629148531,0.452124212,0.273630396,23.073301,22.953374,22.853416,22.9034128,23.2651739,22.77234446,22.13541382,22.11780743,0.10574079,0.132554373,0.440999807,0.73423257,1.14707731,1.151347389,7.3264513,7.3264513,7.59073995,8.85793748,10.3933044,11.00730318,11.68823329,12.2706954,0.26428865,1.423279914,1.915387944,2.487648237,2.25279904,2.250706333,0.12737547,0.078795673,0.001864785,-0.005683486,0.12593275,0.079290522,0.004676612,-0.00593699,0.12734967,0.080949469,0.005656949,-0.006741685,0.132131031,0.083456852,0.005139182,-0.008160292,0.161652251,0.09522656,0.001203804,-0.0135454,0.153660465,0.0846879,-0.004494082,-0.013032329,0.142966261,0.081474034,-0.008040251,-0.013659254,0.11450356,0.060411574,-0.003117915,-0.010152659,3.1800274,0.10401128,0.76616705,2.8328433,0.087242017,0.64264146,2.8605444,0.10754814,0.754152505,3.6464138,0.093783119,0.656444305,2.9074242,0.174624963,0.901418035,3.89249585,0.01303259,0.169047615,3.60043907,0.251349444,0.905662623,3.42746453,-0.068035923,-0.121394062,4.838769217,0.264009804,0.854685673,2.448975774,-0.109031468,-0.284465222,3.185258765,3.185400483,3.184918454,3.18723862,3.190594997,3.198915388,3.207181798,3.223405075,1510,1510,1510,1510,1510,1510,1510,1510,1590,30,0,0,0,0,0,0,0.2,0.911043358,2.281033367,2.27989498,2.289142836,2.314499228,2.378016136,2.522183318,2.607151447,2.679573243,189,189,189,189,189,189,189,189,324,-11,0,0,0,0,0,0,0.173205081,0.2
40394.35417,0.799340549,6.3,216,279,0.829946696,6.760000001,-0.001742508,-0.005082726,0.00128112,-0.01170052,0.004150109,0.18923606,0.17211189,0.129812252,0.196288641,0.280075355,0.30289522,0.151829829,0.071104915,0.037826981,0.159995433,0.306059822,23.36448,23.383013,23.4511038,23.3411136,23.7247927,23.49498327,23.08982719,22.41319389,0.117563875,0.201678464,0.494369366,0.521778984,0.801533474,1.252644427,11.106953,11.106953,11.459432,12.651711,11.811825,11.10256449,11.275477,11.94041342,0.35247901,1.24364642,1.791134738,1.985317925,2.310588262,2.184332177,0.07621589,0.0582993,-0.01379967,-0.00862285,0.081330825,0.060196948,-0.01376498,-0.009010099,0.11095566,0.065386248,-0.009582422,-0.010348673,0.141679909,0.080850912,-0.005880328,-0.014011287,0.159977915,0.091647558,-0.006073485,-0.013457967,0.160815083,0.093437059,-0.002434841,-0.013501684,0.155766282,0.087007786,-0.00502055,-0.013174208,0.14562604,0.078571411,-0.008713346,-0.013768132,-3.776296,-0.15120606,-0.79903405,4.048808,0.11378495,0.60128577,-4.036275,-0.12643644,-0.7275005,3.467524,0.11538404,0.67803769,-2.21775041,-0.024151622,-0.071507071,3.93678032,0.095896644,0.761838743,0.422105503,0.094563873,0.380851668,3.161707951,-0.024046278,0.130597735,3.18955476,0.18171169,0.585543401,1.179201109,-0.117692454,-0.117612398,3.169674434,3.169145201,3.170379076,3.172281761,3.175607475,3.18316731,3.191283301,3.207381202,1470,1470,1460,1460,1460,1460,1460,1460,1550,-20,0,0,0,0,0,0,0,0.911043358,2.305351369,2.30427505,2.29841638,2.290924559,2.278799314,2.331245037,2.455164749,2.597980235,200,200,196,189,179,179,179,179,203,7,0,0,0,0,0,0,0,0.2
40395.35417,1.653212514,45,217,332,0.613841822,4.110000001,-0.009023381,-0.00477471,0.002184164,-0.010062004,-0.009012599,0.22350748,0.21178792,0.203164355,0.17015557,0.133988195,0,0.018829588,0.04628793,0.023143965,0.024048931,0.092022182,22.70692,22.465576,22.4787343,22.8727653,23.78042,23.75260631,23.59012883,22.78229082,0.204518227,0.47694237,1.057512458,0.825917934,0.756561362,1.300001062,5.7748227,5.7748227,5.91883485,8.53968268,11.5459306,11.67887761,11.25035319,11.68449102,0.14401215,2.976405124,3.891402429,3.032039443,2.778311021,2.592756909,0.04469914,0.04435031,0.01272502,0.001060481,0.04807802,0.043991003,0.011231832,0.000879027,0.052529507,0.045152526,0.012689614,-0.000571548,0.059333581,0.045855367,0.016345906,-0.001976872,0.060576794,0.047765932,0.003628264,-0.004372119,0.110277355,0.069706745,-0.001222611,-0.008915043,0.12740232,0.07821335,-0.000413806,-0.010458496,0.129890698,0.076767118,-0.005313195,-0.01176157,-0.830628,-0.014221177,-0.063627299,7.444731,0.22305459,0.99797373,-0.1366016,-0.002080386,-0.006671236,6.7867155,0.21143493,0.998354325,0.620464355,0.018407618,0.093875172,6.4463055,0.201638505,0.992365567,1.046069419,0.039567547,0.277231699,5.66939679,0.161957259,0.937704433,0.522440793,-0.001071786,-0.056097095,4.581029012,0.109546529,0.76819299,3.147676324,3.147676324,3.151400498,3.153052275,3.158175464,3.166977448,3.174995456,3.191543229,1390,1390,1390,1390,1390,1390,1390,1390,1490,-20,0,0,0,0,0,0,0,0.2,2.315970345,2.314920056,2.314288661,2.314288661,2.31386722,2.296687124,2.325515663,2.507434861,207,203,203,203,200,179,179,179,210,0,0,0,0,0,0,0,0,0.173205081
40399.27083,1.870988814,74.3,221,297,1.827369273,67.19999999,0.004959479,-0.004014469,0.01467787,-0.016624106,0.00785025,0.3011155,0.30564896,0.372656295,0.381563045,0.345729456,0.29806638,0.47481964,0.400027735,0.632884882,0.497882168,0.394462883,22.98022,22.998322,22.7636832,22.7923748,23.3498263,23.22751906,22.65466062,22.90823398,0.238403931,0.192162432,1.21429241,1.052792228,1.273740582,1.341915506,8.426345,8.426345,8.106603,8.4478418,9.3796948,10.76292828,11.28896665,10.67010736,0.3197419,0.624033345,1.054525371,1.836878539,2.132350231,2.870850669,0.13653162,0.0824361,-0.007099465,-0.00688743,0.13866186,0.081401755,-0.001842408,-0.006024633,0.14912703,0.083721351,-0.006777022,-0.006331024,0.153047796,0.094195255,-0.006339911,-0.008715958,0.178667685,0.117895272,-0.00619804,-0.01584317,0.167795276,0.10220636,-0.00358701,-0.017071536,0.118449666,0.072203235,0.000532081,-0.012664413,0.086825748,0.058006976,0.003536894,-0.008407641,4.310578,0.2884035,0.95778372,5.670681,0.08656762,0.28748974,4.9586912,0.2785677,0.912075505,6.17790475,-0.03416988,-0.10595882,3.77692927,0.242573267,0.672237285,2.155255918,-0.23696306,-0.590968353,3.49780627,0.270180548,0.712457766,0.756479988,-0.242774882,-0.619319051,4.715023292,0.273796841,0.782104937,2.374273023,-0.129084449,-0.331633786,3.08350262,3.081347308,3.084862139,3.087319912,3.094659759,3.09598485,3.103745583,3.122625397,1210,1180,1180,1180,1180,1180,1180,1180,1300,-10,0.1,0.244948974,0.244948974,0.244948974,0.640312424,0.68556546,0.68556546,0.68556546,2.230448921,2.230193379,2.228143608,2.221674997,2.22816929,2.22297645,2.234517284,2.26278321,169,169,165,159,156,153,153,153,186,4,0,0,0,0,0.6244998,0.6244998,0.6244998,0.6244998
40400.26042,1.604226053,40.2,222,320,1.491361694,31.00000001,-0.001618946,-0.002444808,0.010002577,-0.012501664,0.001243681,0.10064261,0.10718871,0.123398678,0.280304048,0.292831293,0.05633737,0.055883033,0.076931146,0.128768708,0.270062949,0.383972559,22.503164,22.490844,22.6606942,23.0663972,23.5136735,23.43174994,23.32290389,22.83959408,0.252372801,0.444679605,0.676925405,0.986447417,0.953862419,1.259225362,11.043391,11.043391,10.836957,10.970038,10.379468,9.87958125,10.6351081,10.30351154,0.206434,0.276360303,1.123555446,1.198785561,1.644044846,2.406048487,0.076585234,0.04127234,0.000742028,-0.001452165,0.084591887,0.04246864,0.001831894,-0.001876212,0.114876117,0.05078244,0.004556966,-0.003064649,0.123224647,0.056391645,0.002091776,-0.002863299,0.126304864,0.061347946,-0.002964896,-0.004288778,0.152486275,0.089621609,-0.004581468,-0.010065974,0.153965139,0.088586889,-0.003379639,-0.012810617,0.099417148,0.06045328,0.002634876,-0.008226154,-0.90403574,-0.035906883,-0.35677615,2.8105398,0.09401931,0.9341899,-0.563653675,-0.03038266,-0.28767052,3.4307095,0.102502145,0.95500616,-0.435513565,0.02977191,0.113356177,3.05157425,0.017041136,0.439430998,1.621108801,0.157369906,0.384058351,1.805545068,-0.157176113,-0.15795887,3.202277117,0.210340519,0.633374128,1.997341781,-0.13863907,-0.256394114,3.068185862,3.068927612,3.071440127,3.071255878,3.07509053,3.085058559,3.089230195,3.105646413,1150,1150,1150,1150,1150,1150,1150,1150,1220,10,0,0,0,0,0,0.655743852,0.68556546,0.68556546,2.209515015,2.209515015,2.209515015,2.212187604,2.220474206,2.224351745,2.222222082,2.244648154,162,162,159,159,159,156,153,153,172,-3,0,0,0.173205081,0.173205081,0.173205081,0.64807407,0.64807407,0.64807407
40401.26389,2.512550993,325.5,223,348,1.178976947,15.09999999,0.004667198,-0.00193846,0.005286045,-0.010394677,0.005961825,0.17903331,0.138575458,0.123185521,0.124602791,0.105825217,0.94251275,0.86823556,0.570255313,0.30094646,0.19003511,0.23004903,22.236366,22.174832,22.1909158,22.8335246,23.6604042,23.5870389,23.50796804,23.02761193,0.057309048,0.890018675,1.234319304,0.998132531,1.080826282,1.257217356,9.032866,9.032866,9.4740825,11.08075,12.1077871,11.24362744,10.62231654,11.27083096,0.4412165,1.811079094,2.19050645,1.94348132,1.913324021,2.059002602,0.11920762,0.044664459,-0.013705185,-0.007534255,0.11897523,0.04409843,-0.008923213,-0.007298208,0.10636623,0.044232393,-0.00741452,-0.007839226,0.11486707,0.043473854,-0.000483762,-0.007494363,0.123787985,0.042437154,-0.01783713,-0.005552965,0.125046425,0.05189255,-0.010401013,-0.004920872,0.142920178,0.073893457,-0.009000022,-0.008561638,0.121088369,0.064078961,-0.003841157,-0.009566997,3.62714,0.17231331,0.96246509,-1.47976,-0.048590627,-0.27140551,3.997888,0.132996433,0.95861658,0.109451,-0.038883024,-0.28437852,2.20171435,0.088077079,0.750852645,-0.16890937,-0.07456382,-0.556753455,1.414766736,0.080543565,0.668754702,-1.48330725,-0.088422639,-0.681726109,1.181616531,0.03761084,0.196391475,-1.90777831,-0.073969483,-0.615022385,3.04453976,3.043362278,3.045635871,3.048480647,3.054716446,3.065022953,3.075178202,3.088770227,1100,1100,1100,1090,1090,1090,1090,1090,1180,-20,0,0,0,0,0,0.244948974,0.68556546,0.68556546,2.193124598,2.193124598,2.192009593,2.197280558,2.202951245,2.214181309,2.217957462,2.22816929,156,156,153,153,153,153,153,153,165,0,0.608276253,0.608276253,0.608276253,0.608276253,0.608276253,0.632455532,0.81240384,0.888819442
40407.26042,1.1430148,13.9,229,304,1.003460532,10.08,-0.000165646,-0.008225882,0.004629524,-0.022414194,0.006423322,0.19470342,0.18684777,0.184228765,0.203417072,0.301651293,0.000288736,0.023828982,0.202968729,0.172580477,0.147600521,0.143443302,20.872356,20.892683,21.1004185,21.8257626,22.5142289,22.73960346,23.29130317,23.51184552,0.151585149,0.9276134,1.175564569,1.19233531,1.349124183,1.176197795,9.103746,9.103746,9.1714305,9.05767,8.32374358,7.831213662,9.255472483,11.03035475,0.0676845,0.185558915,0.815250697,0.78804679,2.338464536,3.660327266,0.068185257,0.065350677,0.012204825,-0.006829792,0.073204364,0.066124924,0.011042711,-0.006830441,0.097086906,0.07172834,0.008473592,-0.009053466,0.116344169,0.074535853,-0.000416481,-0.011432189,0.081700994,0.057799641,0.009486436,-0.007706914,0.070634848,0.05434712,0.012631467,-0.00657489,0.105356318,0.060784188,0.01285699,-0.007391622,0.12618914,0.065563288,0.003271237,-0.009751156,-1.340379,-0.051569364,-0.26486111,5.859862,0.18774989,0.96428657,-1.262995,-0.035517414,-0.18680575,5.6780555,0.18284021,0.97917783,0.037063803,0.053617723,0.291779938,5.61739062,0.15554119,0.846360437,1.783075485,0.117437654,0.556611537,5.38536418,0.140451513,0.700238002,1.834234959,0.06696047,0.308536118,7.777969588,0.25836696,0.820838791,2.92890769,2.930949031,2.931096656,2.938384613,2.956624584,2.991193724,3.022189093,3.036816464,834,834,834,834,834,834,834,834,986,-27,0,0,0,0,0,0,0,0,2.037426498,2.033423755,2.037426498,2.037426498,2.037426498,2.037426498,2.037426498,2.037426498,108,108,108,108,108,108,108,108,111,-3,0,0,0,0,0,0,0.1,0.1
