CDTTime,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,tribSouthStormWaterOutfallTribSc,tribSouthStormWaterOutfallTribTurbidity,MeanAirtempCover120hr13816,MeanAirtempCover12hr13816,MeanAirtempCover1hr13816,MeanAirtempCover24hr13816,MeanAirtempCover2hr13816,MeanAirtempCover48hr13816,MeanAirtempCover6hr13816,MeanAirtempCover72hr13816,MeanCloudcoverover12hr13816,MeanCloudcoverover1hr13816,MeanCloudcoverover24hr13816,MeanCloudcoverover2hr13816,MeanCloudcoverover48hr13816,MeanCloudcoverover6hr13816,StDevAirtempCover120hr13816,StDevAirtempCover24hr13816,StDevAirtempCover48hr13816,StDevAirtempCover72hr13816,MeanSeaWaterTemperatureCover1hrX138Y16Sigma0,MeanSeaWaterTemperatureCover2hrX138Y16Sigma0,MeanSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover24hrX138Y16Sigma0,StDevSeaWaterTemperatureCover24hrX138Y16Sigma0,MeanSeaWaterTemperatureCover48hrX138Y16Sigma0,StDevSeaWaterTemperatureCover48hrX138Y16Sigma0,MeanSeaWaterTemperatureCover72hrX138Y16Sigma0,StDevSeaWaterTemperatureCover72hrX138Y16Sigma0,MeanSeaWaterTemperatureCover120hrX138Y16Sigma0,StDevSeaWaterTemperatureCover120hrX138Y16Sigma0,uploadRedarrowAREA76899400Sumover1hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover2hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover6hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover12hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover24hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover48hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover72hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover120hrGeographicalMeankgm2,uploadManitowocRId0Sumover1hrGeographicalMeankgm2,uploadManitowocRId0Sumover2hrGeographicalMeankgm2,uploadManitowocRId0Sumover6hrGeographicalMeankgm2,uploadManitowocRId0Sumover12hrGeographicalMeankgm2,uploadManitowocRId0Sumover24hrGeographicalMeankgm2,uploadManitowocRId0Sumover48hrGeographicalMeankgm2,uploadManitowocRId0Sumover72hrGeographicalMeankgm2,uploadManitowocRId0Sumover120hrGeographicalMeankgm2,ManitowocR_sum1_sqrt,ManitowocR_sum2_sqrt,ManitowocR_sum6_sqrt,ManitowocR_sum12_sqrt,ManitowocR_sum24_sqrt,ManitowocR_sum48_sqrt,ManitowocR_sum72_sqrt,ManitowocR_sum120_sqrt,RedA_sum1_sqrt,RedA_sum2_sqrt,RedA_sum6_sqrt,RedA_sum12_sqrt,RedA_sum24_sqrt,RedA_sum48_sqrt,RedA_sum72_sqrt,RedA_sum120_sqrt,Qmin1,Qmin2,Qmin6,Qmin12,Qmax24,Qmin24,Qmin48,Qmin72,Qmin120,Qdifference6,Qmean1,Qmean2,Qmean6,Qmean12,Qmean24,Qmean48,Qmean72,Qmean120,Qmean1_Log,Qmean2_Log,Qmean6_Log,Qmean12_Log,Qmean24_Log,Qmean48_Log,Qmean72_Log,Qmean120_Log,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24
40394.36806,2.2867,193.5,216,334,0.996511672,9.92,19,1105,3.1,22.49248,23.349691,23.29726,23.762518,23.21974,23.547192,23.279147,23.171867,0.022626,0.049559,0.205401,0.025621,0.328618,0.040068,1.224048,0.505564,0.596091,0.780022,8.430321,8.430321,8.440774,0.010453,0.193027,8.618671,9.057413,0.651123,8.951241,0.606187,9.948188,1.81484,10.72271,1.733736,0.375,0.375,0.375,0.375,0.375,0.611257,0.611257,1.33246,0.020645,0.020645,0.020645,0.026987,0.026987,0.22137,0.747683,3.634955,0.14368368,0.14368368,0.14368368,0.164277205,0.164277205,0.470499734,0.864686648,1.906555795,0.612372436,0.612372436,0.612372436,0.612372436,0.612372436,0.781829265,0.781829265,1.154322312,1470,1470,1460,1460,1550,1460,1460,1460,1460,-20,1477.5,1476.25,1479.583333,1486.875,1497.916667,1524.166667,1552.777778,1611.520833,3.16952749,3.169159911,3.170139431,3.172274459,3.175487653,3.183032459,3.191109307,3.207235924,-0.013470645,-0.006372516,0.01163097,0.04407816,0.082259116,0.080225353,0.083926651,0.077462887,0.005798527,0.008787223,0.020785363,0.037076394,0.051632281,0.052568396,0.048972225,0.04152646,0.014505565,0.016775771,0.024084881,0.037474559,0.039899994,0.044421715,0.04310066,0.036760801,0.009866357,0.01065405,0.013230705,0.017827968,0.018744456,0.020553387,0.018950106,0.015072083,-3.958471015,-4.456072425,-3.74815267,-0.919275464,2.169533703,2.781872821,2.121045998,2.663494265,3.08808406,2.41271013,0.16886525,0.1613483,0.132610442,0.257039945,0.347211206,0.692073005,0.699719453,0.743646076,0.189103603,-0.010946003,-0.721827511,-0.714337538,-0.129380185,0.392863744,0.671675231,0.116867081,0.112841066,0.095159157,-0.02911228,-0.084927832,-0.121891583,-0.115313449,-0.023723073,0.16051713,0.283545409
40395.36806,1.6464,44.3,217,362,0.367355921,2.33,18.2,1093,3.04,22.855257,22.79942,22.604189,23.787542,22.394176,23.77503,22.39522,23.627309,0.040298,0,0.037576,0.012986,0.121489,0.080516,1.280298,1.135578,0.879047,0.824358,11.252377,11.252377,11.672307,0.41993,0.948788,12.547552,12.35829,1.480362,10.707852,2.0079,10.086924,1.885475,10.863422,1.933131,0,0,0,0,0,0.375,0.611257,0.611257,0,0,0,0,0.030584,0.057571,0.251954,0.841137,0,0,0,0,0.174882818,0.239939576,0.501950197,0.917135214,0,0,0,0,0,0.612372436,0.781829265,0.781829265,1390,1390,1390,1390,1490,1390,1390,1390,1390,-20,1400,1403.75,1415.833333,1421.666667,1438.541667,1468.229167,1495.625,1553.645833,3.146128036,3.147289769,3.151012133,3.152797781,3.157922446,3.166793847,3.174822716,3.191352025,-0.061917022,-0.054867509,-0.044842221,-0.037014215,-0.037462721,0.022398198,0.040995995,0.051311111,0.006356418,0.006996314,0.014383977,0.011411236,0.003301271,0.027466776,0.036146021,0.034414124,-0.006193722,-0.006641072,-0.005535178,-0.003678768,-0.000809286,0.019545354,0.029344714,0.028881269,0.003374996,0.003237775,0.003698795,0.003809014,0.004381543,0.011563,0.015162773,0.013211395,-3.243490691,-2.477633911,-1.871405406,-1.422147507,-1.434426813,6.144566524,5.738143429,5.608999315,5.197434985,4.511671031,0.19686864,0.182792835,0.179384593,0.155282251,0.125183744,0.998179401,0.99873652,0.996643094,0.968244716,0.938035251,-0.060314866,-0.011367664,0.057951242,0.194597695,-0.024858023,0.196510221,0.182554038,0.178788189,0.151325998,0.118645372,-0.011874106,-0.002766899,0.009998404,0.025782988,0.000901601
40402.28819,3.0492,1119.9,224,539,0.606381365,4.04,23.8,865,4.82,23.279457,22.58267,22.380808,22.9246,22.204499,23.241331,22.391258,23.326249,0.836559,1,0.797568,1,0.523261,1,0.936683,0.547023,0.918281,0.911582,14.294664,14.294664,14.361303,0.066639,0.111631,14.278101,13.745943,0.577844,13.944866,1.64574,12.83543,2.102769,11.59831,2.271826,0,0,0,0,5.598824,5.598824,5.598824,25.163609,0,0,0,0.003557,12.281576,14.316385,16.94293,40.888314,0,0,0,0.05964059,3.504507954,3.783699909,4.116179053,6.394397079,0,0,0,0,2.366183425,2.366183425,2.366183425,5.016334219,1120,1110,1110,1110,1180,1110,1090,1090,1090,0,1130,1128.75,1128.333333,1130.625,1143.333333,1138.28125,1154.791667,1191.604167,3.053078443,3.052597763,3.052437418,3.053318584,3.058172865,3.056249582,3.062503641,3.076132013,-0.022513628,-0.028546124,-0.021783728,-0.012163177,0.005177483,0.028408994,0.036479328,0.057057164,0.019618194,0.019526081,0.016886421,0.007133342,0.014884268,0.017333665,0.026025121,0.035715896,-0.004754511,-0.005526599,-0.009030603,-0.011389587,-0.013215059,-0.004343488,0.000988699,0.018564191,-0.002737687,-0.003227952,-0.004015291,-0.004376925,-0.003048972,0.002406677,0.005154914,0.010432127,2.404807615,0.022114105,-0.926618415,0.02108823,1.394800668,2.182145656,1.097821819,2.19233077,0.306340037,-1.464892158,0.031573206,0.044691248,0.069082308,0.121253097,0.268960862,0.865850643,0.888474319,0.847055062,-0.06513536,-0.469112788,-0.500302572,-0.456246193,-0.437722577,-0.137727697,0.16313626,0.027337681,0.040003804,0.05821679,-0.055439097,-0.211073205,-0.015796156,-0.019812278,-0.029553094,0.002778989,0.095715457
40406.28819,1.8651,73.3,228,330,0.201397124,1.59,18.3,1202,2.21,23.580984,22.003738,21.33499,22.901928,21.384372,23.655569,21.374832,23.757224,0.11289,0.013321,0.227033,0.017365,0.257345,0.016724,0.984424,1.127996,1.253103,1.078547,10.189958,10.189958,10.323937,0.133978,0.113743,10.379842,10.002266,0.450759,10.823642,1.153864,10.666448,1.062668,11.966342,1.826442,0,0,0,0,0,0,0,5.598824,0,0,0,0.024444,0.024444,0.024444,1.017112,13.310693,0,0,0,0.156345771,0.156345771,0.156345771,1.008519707,3.648382244,0,0,0,0,0,0,0,2.366183425,969,969,969,969,1140,969,969,969,969,-31,975,979.875,990.875,1011.145833,1051.510417,1123.515625,1144.184028,1135.489583,2.989004616,2.991170677,2.996018871,3.004813797,3.021813579,3.050579117,3.058495881,3.055183154,-0.03451829,-0.027512748,0.005494425,0.005130125,0.0058796,0.014376581,0.046029483,0.042921778,0.020184566,0.02114,0.026940275,0.024094377,0.035510741,0.037828706,0.043559708,0.03576747,0.004642514,0.005756002,0.010038672,0.016194789,0.019213046,0.016079859,0.036931681,0.02330121,0.004585032,0.004681757,0.005946646,0.008396836,0.010307789,0.009891921,0.016106152,0.010194387,-4.072965136,-3.91860693,-0.826765194,-0.859277778,-1.276785657,7.93105152,7.609346976,6.555688757,6.327114787,7.764547661,0.30703506,0.269609595,0.25426771,0.238668688,0.284370775,0.999865938,0.966335524,0.596180395,0.768275909,0.864689757,-0.016373947,0.172003637,0.661333078,0.435035164,0.294560468,0.306993898,0.261788221,0.153614305,0.182190736,0.249308917,-0.005027376,0.039323712,0.162647057,0.103979324,0.082333147
40407.28125,1.7024,50.4,229,349,0.209515015,1.62,15.8,1085,2.11,23.474801,21.672849,20.495583,22.393687,20.497332,22.647807,20.870224,23.234942,0.165255,0,0.178273,0.019474,0.202653,0.125102,1.180549,1.224664,1.204436,1.378634,10.371401,10.371401,10.353986,0.017416,0.098879,10.274922,9.807645,0.561838,9.904956,0.518548,10.484976,1.105537,11.178682,1.73506,0,0,0,0,0,0,0,0,0,0,0.014934,0.016099,0.016099,0.040543,0.040543,1.045216,0,0,0.122204746,0.126881835,0.126881835,0.201352924,0.201352924,1.022358059,0,0,0,0,0,0,0,0,834,834,834,834,986,834,834,834,834,0,843.5,853,852.8333333,866.5625,903.6458333,978.46875,1051.097222,1087.8875,2.926085087,2.930949031,2.930864167,2.937799891,2.95599825,2.99054696,3.021642888,3.036583987,-0.012595753,-0.00575549,0.015894591,0.040465341,0.023195231,0.014537416,0.017316131,0.046525327,0.01334239,0.016372938,0.025175626,0.033401279,0.033835735,0.034673238,0.036497716,0.039557763,0.007507369,0.008212635,0.012388241,0.020536985,0.017023848,0.018118447,0.016394522,0.029348992,0.004174512,0.004615021,0.006400122,0.009917188,0.009284652,0.00979622,0.009689498,0.012661112,-2.663979515,-2.612146423,-1.81665297,-0.375908203,-1.404181624,4.747523359,4.470404524,4.776602074,5.206748062,7.456130217,0.1596018,0.15756218,0.16843147,0.2114868,0.302691575,0.991566647,0.995219135,0.736297605,0.487154596,0.680833289,-0.129597777,-0.041052933,0.455076299,0.71027022,0.400690882,0.158255822,0.156801447,0.11860542,0.089148872,0.218226036,-0.020684038,-0.006648987,0.082684993,0.164304999,0.096003462
40408.28819,1.7952,62.4,230,369,0.519827994,3.31,15.4,1106,4.6,23.018594,20.552212,19.576431,21.427609,19.586687,21.910648,19.981796,22.241075,0.00481,0.021118,0.002405,0.020885,0.090339,0.00962,1.474247,1.148461,1.281682,1.318191,10.494121,10.494121,10.763317,0.269196,0.336833,11.039816,11.069746,0.416089,10.438696,0.801636,10.293219,0.733804,10.575347,0.973167,0,0,0,0,0,0,0,0,0,0,0,0.000339,0.000339,0.016438,0.040882,1.03355,0,0,0,0.018411953,0.018411953,0.128210764,0.202192977,1.016636612,0,0,0,0,0,0,0,0,744,744,744,744,856,744,744,744,744,-26,750.75,753.375,762,770.0833333,791.0104167,846.5989583,914.9027778,1025.15,2.875495341,2.877011204,2.881954971,2.886537724,2.898182203,2.92767773,2.961374946,3.010787416,0.095269347,0.092778567,0.091192976,0.070571103,0.025133564,0.024164398,0.018069465,0.037283449,0.056250855,0.057346,0.053782622,0.044443848,0.033719862,0.033777799,0.034355446,0.039646944,0.044419498,0.043857698,0.043836436,0.040216832,0.02578473,0.021404289,0.020673875,0.030720724,0.021709882,0.021444478,0.021172464,0.019454673,0.012337948,0.0108113,0.010643463,0.013988211,2.167049217,1.319402556,1.159842806,0.658733874,-0.909626513,4.561626504,4.505597144,5.175102272,4.895237875,5.924597847,0.1993622,0.1974124,0.19820492,0.17263101,0.212893714,0.198936528,0.238203488,0.423527039,0.637080734,0.796310926,0.980012376,0.970373274,0.884146572,0.700343982,0.27954375,0.039660424,0.04694776,0.08282231,0.104362607,0.17367217,0.195377423,0.191582511,0.175963694,0.12524435,0.047777523
40409.36806,3.3837,2419.6,231,361,1.033825694,10.81,17.3,1096,3.16,22.631531,21.894782,22.168922,22.266247,21.901193,21.826119,21.691381,22.001972,0.32288,0.570748,0.533064,0.767229,0.270999,0.547066,1.448778,0.692234,1.057288,1.156466,8.304702,8.304702,8.320051,0.015349,0.440691,8.656548,9.446763,0.959274,10.225206,1.100788,10.112829,0.97521,10.376288,1.110419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339,0.016438,0.040882,0,0,0,0,0,0.018411953,0.128210764,0.202192977,0,0,0,0,0,0,0,0,674,674,674,674,755,674,674,674,674,-30,681.25,684.125,690.6666667,698.4375,713.1041667,748.2604167,796.0138889,922.60625,2.833306515,2.835135461,2.839268496,2.844127549,2.853152974,2.874052771,2.900920645,2.965016392,0.024237005,0.037335186,0.04965743,0.067320116,0.076902464,0.055866363,0.044749979,0.032106358,0.029916367,0.028076834,0.033054286,0.045395533,0.052447484,0.045288273,0.041068461,0.039535134,0.026767523,0.027728993,0.034253047,0.03811181,0.043934974,0.036548251,0.03011392,0.024223622,0.014242117,0.014702908,0.017415273,0.018905266,0.020914569,0.017394668,0.014671615,0.012630825,-3.420645475,-0.067194117,2.236286663,3.34954174,2.355690243,6.23203882,5.676934251,4.954552557,4.614777627,5.058657769,0.39367652,0.42646274,0.49414509,0.509194373,0.413099755,-0.003906718,-0.072164814,-0.1157239,-0.17620646,0.188225313,0.999992369,0.995041992,0.991982455,0.978560227,0.790960446,-0.001537983,-0.033013529,-0.05940666,-0.091575217,0.025470275,0.393673516,0.42418603,0.490024905,0.498058241,0.354204999
40413.28472,2.2363,172.3,235,372,0.989894564,9.77,19.9,1118,4.32,21.7569,20.884325,19.740063,21.657355,19.922379,21.772382,20.269135,21.889496,0.071738,0.859105,0.209492,0.430235,0.308055,0.143476,1.016488,1.193622,1.165532,1.038305,16.748987,16.748987,16.958858,0.209871,0.39304,17.274245,16.361647,1.308531,15.175868,1.557456,14.260547,1.838071,12.61946,2.611905,0,0,0,0,0,0.402487,18.392674,18.531418,0,0,0,0,0,0.216448,22.459608,23.025712,0,0,0,0,0,0.465239723,4.739156887,4.798511436,0,0,0,0,0,0.634418632,4.288668092,4.304813353,556,547,529,511,565,511,511,511,511,27,559,555.75,546.75,536.4166667,539.8125,558.9322917,573.8784722,618.7729167,2.747411808,2.744879471,2.737788792,2.729502263,2.732242937,2.747359201,2.758819933,2.791531297,-0.070021228,-0.084807361,-0.128068749,-0.091783445,-0.073349047,-0.053316741,0.015243681,0.015852637,-0.077962996,-0.077037655,-0.063943072,-0.025068493,-0.042020011,-0.024699904,0.002029373,0.008268052,-0.026441912,-0.02824863,-0.02988651,-0.021223536,-0.029835537,-0.019213153,0.014716853,0.013365631,-0.012433465,-0.012668888,-0.011108596,-0.007158114,-0.01242836,-0.006570241,0.004699399,0.005801985,-4.153092322,-4.424632189,-4.723968571,-4.10946913,-3.285456382,-1.411813736,-1.261385344,-0.05908034,-0.519692862,-1.059719018,0.30050865,0.2881407,0.25945272,0.226917054,0.286761872,-0.756066436,-0.708542496,-0.610706024,-0.641986794,-0.66300428,-0.654494878,-0.702432216,-0.784498167,-0.723577845,-0.663169323,-0.227204504,-0.204747704,-0.160303026,-0.146310348,-0.194717923,-0.196681372,-0.201806424,-0.202000466,-0.164256925,-0.185355938
40414.27778,2.0195,104.6,236,349,0.604226053,4.02,21.6,1100,2.88,21.554179,20.438448,20.352808,21.1378,20.368277,21.397578,20.326681,21.560855,0.114492,0.880663,0.064267,0.44124,0.136879,0.196324,1.033452,0.924704,1.098813,1.13144,16.983454,16.983454,17.325671,0.342218,0.690962,17.925891,17.575198,0.893756,16.968423,1.274246,15.975644,1.778388,14.205807,2.730845,0,0,0,0,0,0,0.402487,18.531418,0,0,0,0,0,0,0.216448,23.025712,0,0,0,0,0,0,0.465239723,4.798511436,0,0,0,0,0,0,0.634418632,4.304813353,525,525,525,525,569,525,511,511,511,-5,530,531.625,537.2083333,544.3125,552.1354167,545.9270833,556.7152778,585.7166667,2.72427587,2.725605396,2.730142741,2.735848308,2.742045606,2.73713464,2.74563314,2.767687582,0.045221834,0.044237156,0.03397886,0.006890901,0.01437471,-0.029487168,-0.030752924,0.002556033,0.077431508,0.071301977,0.043297284,0.022377186,0.006900997,-0.017559507,-0.01416627,-0.001379141,0.012948002,0.011238,0.007444484,-0.005377492,-0.008851095,-0.019343316,-0.015759134,0.002480187,0.002938032,0.002256235,0.000957603,-0.002323514,-0.003987972,-0.008208166,-0.005709485,0.000687631,0.376256234,0.685360189,0.363156524,0.895191456,1.439471699,5.591781942,5.727185769,4.791472807,1.994488806,-0.655539692,0.19825009,0.186098765,0.14516397,0.144146107,0.239623915,0.586867582,0.597727195,0.65769455,-0.065893445,-0.504979936,0.809682926,0.801585114,0.749827473,0.472317483,0.086316676,0.116346551,0.111104334,0.094583967,-0.022852394,-0.169379401,0.160519713,0.149272399,0.1095928,0.05354344,-0.024259856
40415.28125,2.1912,155.3,237,312,0.583198774,3.83,19.6,580,4.08,21.655303,20.479063,19.432167,21.470228,19.436339,21.304014,19.789443,21.421794,0.122894,0,0.363857,0,0.214062,0.018301,1.114023,1.284262,1.131296,1.164421,12.329816,12.329816,12.46171,0.131894,0.103111,12.505668,12.92642,0.876929,15.250809,2.487305,15.621089,2.22922,14.656652,2.176494,0,0,0,0,0,0,0,18.392674,0,0,0.071322,0.119984,0.119984,0.119984,0.119984,22.579591,0,0,0.267061791,0.346387067,0.346387067,0.346387067,0.346387067,4.751798712,0,0,0,0,0,0,0,4.288668092,416,416,416,416,533,416,416,416,416,-32,421,423.5,433.1666667,449.3125,478.0729167,515.1041667,523.3090278,550.5041667,2.624282096,2.626853415,2.636655029,2.652548501,2.679494141,2.711895063,2.718758227,2.74076061,-0.046443218,-0.044865574,-0.05050693,-0.028384713,0.023210575,0.018792642,-0.011921254,0.016663265,-0.014764619,-0.015316282,-0.008168693,0.002503179,0.029977609,0.018439303,-0.001713802,0.008593345,-0.012104976,-0.011731364,-0.002639144,0.011204705,0.024540207,0.007844556,-0.004715475,0.011967934,-0.003818787,-0.003213837,0.000820084,0.006437447,0.009163148,0.002587588,-0.002417728,0.003854674,-3.778710859,-3.35010029,-4.98404483,-4.074472508,-0.161406237,5.174060348,5.020575513,4.12358876,4.16320387,3.513576735,0.19574578,0.1912745,0.23064763,0.203745424,0.28119372,0.877887797,0.830174193,0.805024395,0.856725637,0.439246425,-0.478866385,-0.550783247,-0.579568871,-0.49722888,0.225195553,0.171842832,0.159004495,0.185003693,0.173108918,0.074805038,-0.093736074,-0.10502923,-0.134709847,-0.103398423,0.121246714
40416.27083,2.1196,131.7,238,356,0.685741739,4.85,19.7,1107,2.63,21.281038,18.998826,17.876293,20.252395,17.898912,20.861311,18.123522,20.953474,0.028414,0,0.173914,0.000743,0.268886,0.004118,1.368132,1.593842,1.570226,1.394903,11.648279,11.648279,11.763913,0.115634,0.219154,11.956929,12.183971,0.278091,12.555196,0.748984,14.22853,2.498069,14.607465,2.220329,0,0,0.125,0.513743,0.513743,0.513743,0.513743,0.91623,0,0,0.035136,0.206702,0.206702,0.326686,0.326686,0.543134,0,0,0.187445992,0.454644916,0.454644916,0.57156452,0.57156452,0.736976255,0,0,0.353553391,0.716758676,0.716758676,0.716758676,0.716758676,0.957199039,295,295,295,295,416,295,295,295,295,-18,298,298.75,306.7916667,319.75,350.6041667,414.9479167,460.7708333,500.1020833,2.474216264,2.475307914,2.486843559,2.504810553,2.544817073,2.617993588,2.663484981,2.699058664,-0.06168476,-0.063241971,-0.064214385,-0.06104091,-0.081231742,-0.029010584,-0.014548819,-0.030055988,-0.023323713,-0.021783194,-0.02102497,-0.027545633,-0.026034801,0.001971404,0.003614602,-0.007711201,-0.039259859,-0.038664029,-0.037394717,-0.041939282,-0.043300056,-0.009379925,-0.009203648,-0.01320745,-0.015426616,-0.015336469,-0.014828324,-0.017544433,-0.017493086,-0.004164969,-0.00410597,-0.005091678,-5.080923916,-5.367623364,-5.471048433,-5.233149737,-6.033100421,2.253419933,2.418808013,1.941040222,1.741267484,3.366850421,0.25096038,0.24256973,0.261383685,0.296493325,0.318071594,-0.175904866,-0.247310253,-0.354318896,-0.507011314,0.124671238,-0.984407171,-0.966128775,-0.929946162,-0.834720123,-0.718846775,-0.044145152,-0.059390844,-0.093152716,-0.157512463,0.048374682,-0.247047198,-0.234506964,-0.242904444,-0.242677387,-0.226240998
40695.35417,1.8848,76.7,152,604,0.644438589,4.41,13.5,1054,1.81,10.070283,12.605939,12.015087,13.817763,11.820647,12.139828,11.872936,11.184905,0,0,0.131847,0,0.091611,0,2.277517,1.395975,2.021872,2.174034,9.273284,9.273284,9.418924,0.14564,0.296729,9.685336,10.303564,0.708142,11.075018,0.996282,11.024461,0.896021,10.554033,0.92584,0,0,0,0,0.222513,0.222513,0.472513,3.402487,0,0,0,0,0.033609,0.033609,0.154297,1.65851,0,0,0,0,0.183327576,0.183327576,0.392806568,1.287831511,0,0,0,0,0.471712836,0.471712836,0.68739581,1.844583151,389,389,389,389,424,389,389,389,389,-15,392,393.625,395.875,402.3541667,409.7604167,425.0885417,439.78125,454.3125,2.593286067,2.595082674,2.597558076,2.604608503,2.612530003,2.628479399,2.643236709,2.657354686,0.082683104,0.086604299,0.084915145,0.08954593,0.128402785,0.089930488,0.060847055,0.053429961,0.06187201,0.058235679,0.055614521,0.053994966,0.061262558,0.036985657,0.024025605,0.018016166,0.070127305,0.071130712,0.07441566,0.076228354,0.100516295,0.059435613,0.040374661,0.036868107,0.025104589,0.025489469,0.027150153,0.027970697,0.037275896,0.024245555,0.018043901,0.014814383,1.614826899,1.951074494,0.76076406,1.956723572,4.440512411,10.61753699,9.399877288,9.01529779,7.621640223,6.170066492,0.34194875,0.30707586,0.313226758,0.432982579,0.632280942,0.488015661,0.423595635,0.397527803,0.05866296,-0.147909793,0.872834872,0.903052433,0.91157389,0.925730343,0.920853642,0.166876345,0.132322507,0.122174543,-0.020470645,-0.149471868,0.298464794,0.276251829,0.286353614,0.402292095,0.58570898
40697.375,2.2227,167,154,247,0.665580991,4.63,13.8,1003,1.92,10.944412,8.855801,9.582065,9.342197,9.480405,10.517725,9.225574,11.602747,0.464733,0.965362,0.307368,0.966349,0.154704,0.869943,2.17145,0.647162,2.110685,2.449847,9.810706,9.810706,9.86015,0.049444,0.163875,10.009208,10.057049,0.391259,9.718458,0.448244,9.913493,0.61415,10.50206,0.985614,0.556284,0.556284,0.556284,0.556284,0.556284,0.556284,0.778797,1.028797,1.110172,2.91776,3.100951,3.100951,3.100951,3.100951,3.134559,3.255248,1.053647,1.708145193,1.760951731,1.760951731,1.760951731,1.760951731,1.770468582,1.804230584,0.745844488,0.745844488,0.745844488,0.745844488,0.745844488,0.745844488,0.882494759,1.014296308,277,277,277,277,352,277,277,277,277,-12,277,278.125,282.75,291.125,310.2916667,342.0625,364.4270833,400.3604167,2.442479769,2.444240028,2.451402614,2.464079502,2.491770112,2.534105465,2.561610645,2.602451133,0.029507896,0.027743703,0.012602231,0.004563592,-0.001913799,0.018668048,0.055246294,0.043975453,-0.001001924,-0.004467461,-0.006672387,-0.007230493,-0.020246417,0.003982208,0.023075658,0.016008246,0.009154652,0.007795409,0.001792038,-0.002927992,-0.017841172,0.01083104,0.040726125,0.028557213,0.003060745,0.002256214,-0.000938918,-0.002634526,-0.008187191,0.002725123,0.014242047,0.011916389,5.559282772,4.753510122,2.625529444,1.262507816,1.469042623,-2.654463645,-3.068525274,-2.766179546,-2.203670415,-3.243881085,0.23327549,0.197203795,0.102882179,0.107031058,0.165833628,-0.951126929,-0.966979758,-0.986732836,-0.960630343,-0.943514956,0.308800203,0.246649906,0.133762958,-0.108330173,-0.23858867,-0.2218746,-0.19012024,-0.100383656,-0.10183036,-0.154700209,0.072035519,0.050882164,0.02000988,-0.010452712,-0.047210223
