DateTime,Observation,beachEColiValue,jday,beachSc,TurbidityBeachLog,TurbidityBeach,FischerCreekTribSc,FischerCreekTurbidityLog,HeightAboveSeaLevelMean1hr,HeightAboveSeaLevelMean24hr,HeightAboveSeaLevelMax24hr,HeightAboveSeaLevelMin24hr,HeightAboveSeaLevelDiff24hr,SigwaveheightMean1hr,SigwaveheightMean2hr,SigwaveheightMean6hr,SigwaveheightMean12hr,SigwaveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,SeawatertempMean1hr,SeawatertempMean2hr,SeawatertempMean6hr,SeawatertempMean12hr,SeawatertempMean24hr,SeawatertempMean48hr,SeawatertempMean72hr,SeawatertempMean120hr,SeawatertempStDev6hr,SeawatertempStDev12hr,SeawatertempStDev24hr,SeawatertempStDev48hr,SeawatertempStDev72hr,SeawatertempStDev120hr,currentparallelsurfaceMean1hr,currentparalleldepthMean1hr,currentperpsurfaceMean1hr,currentperpdepthMean1hr,currentparallelsurfaceMean2hr,currentparalleldepthMean2hr,currentperpsurfaceMean2hr,currentperpdepthMean2hr,currentparallelsurfaceMean6hr,currentparalleldepthMean6hr,currentperpsurfaceMean6hr,currentperpdepthMean6hr,currentparallelsurfaceMean12hr,currentparalleldepthMean12hr,currentperpsurfaceMean12hr,currentperpdepthMean12hr,currentparallelsurfaceMean24hr,currentparalleldepthMean24hr,currentperpsurfaceMean24hr,currentperpdepthMean24hr,currentparallelsurfaceMean48hr,currentparalleldepthMean48hr,currentperpsurfaceMean48hr,currentperpdepthMean48hr,currentparallelsurfaceMean72hr,currentparalleldepthMean72hr,currentperpsurfaceMean72hr,currentperpdepthMean72hr,currentparallelsurfaceMean120hr,currentparalleldepthMean120hr,currentperpsurfaceMean120hr,currentperpdepthMean120hr,windparallelMean1hr,waveparallelheightMean1hr,waveparalleldirMean1hr,windperpMean1hr,waveperpheightMean1hr,waveperpdirMean1hr,windparallelMean2hr,waveparallelheightMean2hr,waveparalleldirMean2hr,windperpMean2hr,waveperpheightMean2hr,waveperpdirMean2hr,windparallelMean6hr,waveparallelheightMean6hr,waveparalleldirMean6hr,windperpMean6hr,waveperpheightMean6hr,waveperpdirMean6hr,windparallelMean12hr,waveparallelheightMean12hr,waveparalleldirMean12hr,windperpMean12hr,waveperpheightMean12hr,waveperpdirMean12hr,windparallelMean24hr,waveparallelheightMean24hr,waveparalleldirMean24hr,windperpMean24hr,waveperpheightMean24hr,waveperpdirMean24hr,DischargeManitowocRMean1hrlog,DischargeManitowocRMean2hrlog,DischargeManitowocRMean6hrlog,DischargeManitowocRMean12hrlog,DischargeManitowocRMean24hrlog,DischargeManitowocRMean48hrlog,DischargeManitowocRMean72hrlog,DischargeManitowocRMean120hrlog,DischargeManitowocRDiff6hr,PrecipitationSheboyganRSum1hrsqrt,PrecipitationSheboyganRSum2hrsqrt,PrecipitationSheboyganRSum6hrsqrt,PrecipitationSheboyganRSum12hrsqrt,PrecipitationSheboyganRSum24hrsqrt,PrecipitationSheboyganRSum48hrsqrt,PrecipitationSheboyganRSum72hrsqrt,PrecipitationSheboyganRSum120hrsqrt,DischargeSheboyganRMean1hrlog,DischargeSheboyganRMean2hrlog,DischargeSheboyganRMean6hrlog,DischargeSheboyganRMean12hrlog,DischargeSheboyganRMean24hrlog,DischargeSheboyganRMean48hrlog,DischargeSheboyganRMean72hrlog,DischargeSheboyganRMean120hrlog,DischargeSheboyganRMax24hr,DischargeSheboyganRDiff6hr
40388.36458,2.440121603,275.5,210,347,1.222716471,16.69999999,394,0.480006943,-0.002791232,-0.004021729,0.000886559,-0.013100561,-0.001865534,0.15496352,0.12621186,0.179120352,0.168020908,0.157785823,0,0,0.057482031,0.127075309,0.279629059,0.225417545,21.58978,21.29132,20.620608,21.0366134,22.4317137,22.74336417,22.49565607,22.23848173,0.53987213,0.731759359,1.551381423,1.206120291,1.242421458,1.277301939,13.829452,13.829452,13.537325,12.856418,11.7696598,11.05780353,12.44277881,13.6077986,0.292127,0.739345007,1.420729444,1.641674329,2.629565082,2.958934806,-0.03441712,-0.024189226,0.02138932,-0.003790779,-0.035003346,-0.024705114,0.011573103,-0.003912144,-0.04310078,-0.025389824,-0.012835342,-0.004122447,-0.050328087,-0.022319383,-0.016109585,-0.00359321,-0.036208372,-0.012443078,0.002467563,-0.002027752,0.014588486,0.01567689,0.008037287,0.002534603,0.036957246,0.021357575,0.009270779,0.003451462,0.021641414,0.011017771,0.007803154,0.001778719,1.7593212,-0.014605435,-0.094250794,6.1935942,0.1542737,0.99554849,1.06153111,-0.036525268,-0.346966217,5.794064,0.11613256,0.89789358,-1.091143114,-0.140112662,-0.740487264,4.64370608,0.005711702,0.188475632,-2.627672615,-0.144588746,-0.843824865,3.27402166,0.000410752,0.132383452,-2.082490845,-0.107925039,-0.686646069,4.677387568,0.061102829,0.465054271,3.263636069,3.265100966,3.267664432,3.269699697,3.272324404,3.274241004,3.273482782,3.281941933,-30,0,0,0,0,0,0.173205081,0.173205081,0.173205081,2.77815125,2.77298145,2.761800086,2.758063661,2.757084622,2.774258502,2.853369629,3.019436179,607,31
40392.34375,2.211921084,162.9,214,357,1.315970345,20.69999998,761,0.602059991,-0.003395147,-0.002590168,0.005257844,-0.01408456,0.001132369,0.30751708,0.31411031,0.360608548,0.382803877,0.348314855,0.24586745,0.122950627,0.102268228,0.058351094,0.102256382,0.498053065,22.999947,22.598278,21.9882025,21.8789099,22.34964,21.65462471,21.77376647,21.99267875,0.538152889,0.403619026,0.647897823,0.954321006,1.046688033,1.208720268,9.96349,9.96349,10.301473,11.296179,12.4090343,11.82103122,12.01538027,12.61760145,0.337983,1.12054192,1.656902372,1.417311289,1.281195043,1.930693387,0.0496436,0.026512303,0.0171302,0.004147019,0.04645198,0.026110036,0.01364928,0.004318224,0.042522668,0.027773811,0.01152949,0.004505329,0.049476839,0.027745442,0.017345442,0.004500404,0.059642001,0.023276472,0.006166303,0.003774841,0.061470414,0.028141199,0.007013206,0.004552492,0.073868245,0.033268232,0.007900765,0.005382468,0.041504568,0.01905445,0.008706541,0.003079723,5.8481811,0.29728037,0.96671175,3.3923238,-0.078683758,-0.25586793,5.4612989,0.3010479,0.95858515,3.0516626,-0.089187438,-0.28335962,5.02168717,0.3268364,0.911282585,2.01609185,-0.147393993,-0.39769058,5.3028362,0.303262562,0.800142978,0.361027007,-0.21928026,-0.559089799,4.693950488,0.258374278,0.770298967,-1.255741473,-0.216688949,-0.532281966,3.198657087,3.200029267,3.200604292,3.203087306,3.207332707,3.21546307,3.223015433,3.239987297,-20,0,0,0,0,0,0.2,0.911043358,0.911043358,2.523095838,2.533772058,2.570776369,2.599315281,2.631900147,2.690160626,2.707904709,2.734391737,485,-80
40393.34375,2.158060794,143.9,215,389,0.911157609,8.150000005,754,0.491361694,-0.005672016,-0.006186632,0.00048874,-0.01419847,-0.002648902,0.14172544,0.14310028,0.212789817,0.298170915,0.33226071,0.6236563,0.54369214,0.77187934,0.607925098,0.456332378,0.27929438,23.062675,22.919766,22.7938065,22.8746616,23.2965159,22.82307794,22.20192178,22.16563919,0.129172022,0.157652092,0.495014169,0.746022003,1.13485692,1.140257974,8.120433,8.120433,8.2924065,8.91703,9.4962588,10.95264653,11.04610706,12.16292124,0.1719735,0.727743367,0.802196338,1.953327312,1.659729519,2.247355616,0.0406199,0.019379106,0.006324446,0.00317103,0.040894444,0.019850078,0.007372632,0.00313202,0.04707732,0.022630135,0.013816515,0.003641205,0.055533106,0.026281042,0.022749542,0.004258263,0.066613889,0.03329019,0.022191118,0.005381352,0.063127945,0.028283331,0.01417871,0.004578097,0.063184905,0.02985753,0.01207251,0.004828779,0.06206902,0.028201103,0.012651252,0.004561544,3.85689,0.13444081,0.94860038,2.24074,0.044852758,0.3164764,3.686298,0.1352176,0.944950035,2.965421,0.046811763,0.32702423,3.73308135,0.200298988,0.947675255,3.07906295,-0.036456706,-0.082476933,4.22516382,0.259667192,0.89043521,2.59073443,-0.123664281,-0.315014767,5.203580354,0.26957631,0.824646848,1.495812963,-0.163783101,-0.437137863,3.184691431,3.183981219,3.184691431,3.187182178,3.190594997,3.199044481,3.207332707,3.223560834,-10,0,0,0,0,0,0,0.2,0.911043358,2.281033367,2.27989498,2.290702243,2.316389751,2.380645319,2.524188338,2.608675764,2.680331887,328,-14
40394.34375,1.680335513,47.9,216,345,1.000434077,10.00999999,753,0.439332694,-0.003825892,-0.00669836,0.00410284,-0.013587245,0.005559838,0.13263021,0.12394818,0.10983887,0.189025762,0.276923256,0.25485972,0.12742986,0.064419409,0.034000662,0.168492325,0.312412352,23.325104,23.330877,23.393807,23.3198708,23.7891214,23.54281865,23.14509242,22.48138734,0.134750383,0.187867031,0.564687515,0.585337973,0.827471972,1.243170407,10.209113,10.209113,10.34147,10.252116,9.9913315,9.74379512,10.63220819,11.10674621,0.132357,0.217270572,0.516533199,0.71863552,1.684623213,1.558805641,0.003044516,0.01528002,0.03268192,0.002381405,0.007797058,0.016838732,0.031857485,0.002664574,0.034055078,0.021787025,0.024469116,0.003527377,0.056617602,0.028849269,0.01920918,0.004648219,0.056719251,0.028361511,0.015075856,0.004583616,0.06166657,0.03082585,0.018633487,0.004982484,0.060991714,0.028309391,0.014477759,0.004579936,0.068987575,0.032291279,0.012193854,0.005222474,-2.71636,-0.099054569,-0.74684771,4.70845,0.088198441,0.66499511,-3.1455488,-0.080131054,-0.638929135,4.1683097,0.092935479,0.756180155,-1.46127735,0.00122271,0.046382332,4.27845407,0.082247579,0.76358942,1.018643808,0.102418923,0.414787273,3.03724653,-0.042359486,0.092057933,3.27828912,0.178321406,0.595670843,0.682351353,-0.13944,-0.187091932,3.16879202,3.16952749,3.170379076,3.172456974,3.175850883,3.183284083,3.19144822,3.207556279,-10,0,0,0,0,0,0,0,0.911043358,2.305351369,2.303412071,2.297760511,2.290257269,2.278479223,2.332559641,2.456654455,2.598773003,203,4
40395.34375,1.086359831,12.2,217,323,0.294466226,1.969999999,745,0.133538908,-0.006134295,-0.005647898,-0.001127971,-0.010105122,-0.003253033,0.20884472,0.19945056,0.194643652,0.165461971,0.120057733,0,0.021143416,0.053513023,0.026768623,0.026510301,0.097501313,22.679985,22.437396,22.4455743,22.8215561,23.7689926,23.779057,23.61820997,22.83277587,0.195413352,0.460104592,1.093463772,0.870269384,0.79895916,1.293310859,8.132262,8.132262,8.616625,9.707096,11.04831,10.5198207,10.1786334,10.83559251,0.484363,1.1824928,1.795793431,1.42307453,1.340678173,1.590393742,0.008966162,0.009725752,0.026287094,0.001532602,0.008536274,0.009671681,0.023963107,0.001593561,0.01106353,0.011212644,0.029658079,0.001825626,0.016701588,0.011953097,0.03123686,0.001945549,0.010820334,0.011569746,0.027933605,0.001874787,0.033769792,0.019965628,0.02150473,0.003229201,0.044717825,0.024407149,0.021733526,0.003946585,0.05141886,0.025900769,0.015845398,0.004188948,0.6981672,0.046784516,0.22401579,7.296978,0.20353704,0.97458551,1.1688156,0.052742232,0.2664356,6.494689,0.1921507,0.96284726,1.78198585,0.064823391,0.33487885,5.99823855,0.183160163,0.940408457,2.08562762,0.072599095,0.467464874,5.19922349,0.146361397,0.868607578,1.416895089,0.031151016,0.098703297,4.424966029,0.099682095,0.779443363,3.148602655,3.148448404,3.151523068,3.153174379,3.15839265,3.167210964,3.175146365,3.191724808,-20,0,0,0,0,0,0,0,0.2,2.31386722,2.314920056,2.314499228,2.314077992,2.313782883,2.296489682,2.32637683,2.508532412,210,-3
40399.26042,2.211921084,162.9,221,346,1.357934847,22.8,702,0.605305046,0.00815345,-0.002986521,0.01393515,-0.015539935,0.006786915,0.30922487,0.32226514,0.376194845,0.39079849,0.355736534,0.30788866,0.43794143,0.378738201,0.609640687,0.487195339,0.394338468,23.01623,22.9874,22.7640758,22.8085938,23.396905,23.27091229,22.68946396,22.92248618,0.199852952,0.161871321,1.202237137,1.055858042,1.291712349,1.35949556,11.147702,11.147702,11.103432,11.145725,10.3238657,11.42211528,11.33055448,10.72716221,0.0442695,0.104022866,1.064453372,1.877529496,1.917471887,2.019671854,0.034272168,0.01331131,0.026495397,0.001341479,0.037330159,0.01277718,0.033071528,0.001832801,0.029446361,0.013894704,0.022463967,0.002276106,0.036793632,0.018501291,0.017590284,0.002983861,0.059269742,0.036526498,0.01912015,0.005884695,0.072880952,0.038581433,0.024123846,0.006233332,0.054079715,0.029739768,0.02071443,0.004803437,0.036909149,0.022120262,0.022672691,0.003572934,5.13035,0.30913049,0.9996948,4.70613,-0.007639226,-0.024704437,5.94804495,0.27816714,0.868472215,4.5261351,-0.117089213,-0.350162444,4.19365832,0.202454013,0.560288982,1.236636999,-0.284153031,-0.725296508,3.49996474,0.230930377,0.594562302,-0.043158126,-0.296623448,-0.748051726,4.882988804,0.256804785,0.718310821,1.554148891,-0.18314974,-0.473538035,3.08350262,3.081347308,3.084862139,3.087461966,3.094806416,3.096131059,3.103909717,3.122815282,0,0.1,0.244948974,0.244948974,0.244948974,0.655743852,0.68556546,0.68556546,0.68556546,2.230448921,2.230193379,2.22762965,2.221674997,2.22757822,2.223028427,2.234694407,2.262925469,186,4
40400.25,1.813580989,65.1,222,380,1.010723865,10.24999999,750,0.547774705,0.001255802,-0.001547031,0.009949018,-0.013469826,-4.62E-05,0.08615746,0.092613778,0.116283852,0.27888798,0.298383456,0.043477394,0.04321564,0.06903318,0.126422848,0.254335759,0.370765549,22.347593,22.382352,22.5922332,23.0693377,23.5893556,23.49313031,23.37706006,22.87166742,0.263645149,0.523612338,0.774959504,1.015985967,0.982825643,1.293976904,11.9336815,11.9336815,12.0320858,12.4185918,11.7088346,11.01635016,11.5176884,10.80734589,0.09840425,0.429497757,1.099267344,1.284624294,1.664674946,2.000771149,0.004161841,0.002639761,0.016815064,0.000352352,0.007215947,0.002845039,0.020951927,0.000413011,0.023138037,0.00539626,0.025091379,0.000852098,0.035495074,0.007639766,0.024088437,0.001236897,0.044239234,0.010633878,0.024790867,0.001731157,0.051754488,0.023580188,0.021955509,0.003807926,0.063333713,0.029265581,0.024346186,0.004732607,0.043605249,0.021813637,0.021912571,0.003526358,-0.6366634,-0.01435756,-0.16664329,3.015079,0.08495274,0.98601725,-0.4341393,-0.010541308,-0.117262546,3.5453466,0.091897159,0.99185531,-0.211959968,0.03208586,0.168812347,3.1325403,0.007910733,0.429109252,1.732658499,0.134258489,0.354562125,1.519754518,-0.182324005,-0.20579137,3.263600504,0.197848542,0.600820399,1.54851499,-0.170285482,-0.332247379,3.067442843,3.068927612,3.071587471,3.071182156,3.075167244,3.085190647,3.089353949,3.105816637,-50,0,0,0,0,0,0.655743852,0.68556546,0.68556546,2.209515015,2.209515015,2.209515015,2.212453961,2.220657149,2.224274014,2.222300181,2.244870622,172,0
40401.25347,1.981365509,95.8,223,410,0.828015064,6.729999997,747,0.283301229,0.004719775,-0.001325117,0.004719775,-0.00827136,0.004145736,0.16266334,0.11976192,0.117792441,0.127220224,0.108779642,0.94948715,0.88984436,0.624862772,0.327531262,0.196572934,0.225454346,22.230083,22.158792,22.1642265,22.8011559,23.6326858,23.61102071,23.53964882,23.05808666,0.07053221,0.861508043,1.211307938,1.017046683,1.086999804,1.272277525,14.009584,14.009584,14.402652,15.117547,14.491672,13.10025331,12.17479077,12.03843401,0.39306849,0.798758488,1.600194918,1.954623286,2.153528179,2.117989634,0.040647322,0.01850317,-0.007808468,0.002683869,0.038156086,0.018673799,-0.007131814,0.002908905,0.028295779,0.019922172,-0.008885299,0.003173821,0.034384954,0.019797396,0.002261936,0.003180391,0.033201583,0.014431137,-0.010715859,0.002328884,0.038720409,0.012532507,0.007037504,0.002030021,0.045570186,0.020530504,0.011065053,0.003314912,0.047935992,0.022856864,0.015243659,0.003694071,2.8718116,0.14901528,0.91609626,-2.4224403,-0.065221235,-0.40095841,3.6594774,0.11027175,0.923360035,-1.0722162,-0.046675218,-0.38346782,1.8447878,0.06390494,0.428606722,-0.895950733,-0.086925816,-0.733556682,0.945629853,0.060594784,0.42674782,-1.953356142,-0.105330184,-0.818288292,0.647563425,0.02108857,0.020825795,-2.316961733,-0.085470039,-0.675605483,3.04453976,3.043755127,3.045792233,3.048907701,3.055076208,3.065236027,3.075382701,3.088954273,0,0,0,0,0,0,0.244948974,0.68556546,0.68556546,2.193124598,2.193124598,2.192009593,2.197280558,2.202951245,2.214181309,2.217957462,2.22816929,165,0
40407.24653,1.589949601,38.9,229,347,0.320146286,2.089999999,801,0.276461804,-0.020878399,-0.0117962,0.008552277,-0.031058308,-0.009982661,0.16655447,0.16833948,0.176757608,0.205372645,0.287908188,0.05473299,0.15453266,0.207779213,0.177342149,0.151371737,0.151158003,20.80507,20.93264,21.1480443,22.0318389,22.4910562,22.75035125,23.30091158,23.52051263,0.220270485,1.106551676,1.179405846,1.183596978,1.342289849,1.177259703,8.071552,8.071552,8.1253535,8.3131298,8.2087412,8.224103081,8.828986054,10.60207364,0.0538015,0.214678341,0.364812409,0.384337455,0.97010909,2.844774456,0.0301103,0.028183201,0.01305918,0.00495508,0.03224488,0.029144988,0.01242491,0.00492877,0.04597764,0.03498535,0.011352463,0.005806492,0.05676932,0.039442003,0.016229612,0.006417226,0.044605306,0.030545502,0.020764813,0.004954671,0.038161203,0.025892814,0.023833329,0.004196084,0.046092817,0.024023555,0.023318602,0.003887512,0.057132124,0.02584967,0.017293681,0.004187785,0.1248779,0.029001032,0.17412341,5.4355706,0.16401016,0.98472384,0.20163918,0.047548091,0.28131696,5.45011045,0.1603852,0.95308407,1.902773892,0.12088586,0.66912366,5.03948165,0.105909874,0.615486142,3.137489588,0.165232584,0.789703971,4.84096838,0.099104873,0.489922047,3.326386785,0.136734603,0.536201388,7.172319438,0.220038481,0.707821267,2.934397441,2.932727367,2.932133705,2.939818663,2.958061933,2.992627293,3.023334783,3.037306951,0,0,0,0,0,0,0,0,0,2.033423755,2.033423755,2.037426498,2.037426498,2.037426498,2.037426498,2.037426498,2.037426498,111,-3
40408.26389,0.612783857,4.1,230,289,0.69019608,4.9,793,0.525044807,-0.005290969,-0.009660717,0.00241551,-0.022880536,-0.005446363,0.17187485,0.16730762,0.183519648,0.166351626,0.197187132,0.02137598,0.021313752,0.007996743,0.003998371,0.001999186,0.076231897,19.476217,19.49174,19.8648892,20.6229288,21.519427,21.99600385,22.30729285,23.05616543,0.313522719,0.895813763,1.213091722,1.298403662,1.336173797,1.468534597,9.210605,9.210605,9.4207255,9.7710405,9.3889451,8.798843162,8.612383762,9.387303445,0.2101205,0.385519979,0.728234446,0.824576906,0.759457545,1.403754209,0.07217723,0.038736713,0.008825283,0.006173431,0.06804695,0.037376559,0.010151116,0.005988882,0.063710639,0.033163426,0.013534872,0.005345262,0.046022608,0.026466273,0.015552422,0.004248615,0.030178665,0.020965736,0.021270852,0.003399966,0.037286737,0.025825214,0.020964347,0.004171471,0.035452734,0.024322909,0.022710844,0.00392891,0.046628091,0.026385679,0.020948355,0.004266947,5.0061,0.16652026,0.968846,2.3419,0.042567205,0.24766395,3.945774,0.16006544,0.95637295,3.0364442,0.04815462,0.28894783,3.92201778,0.167547433,0.914648397,3.85268202,0.072527413,0.39103351,3.5095478,0.125196004,0.741593197,3.7708178,0.096035538,0.592926858,2.108612837,0.059007134,0.341473192,5.548665408,0.159226303,0.783564525,2.878521796,2.878521796,2.88304788,2.887583546,2.899212941,2.928865231,2.962643939,3.011413951,-26,0,0,0,0,0,0,0,0,2,2,2.003460532,2.006037955,2.014100322,2.019199401,2.019199401,2.019199401,108,0
40409.33333,1.130333768,13.5,231,328,0.651278014,4.48,777,-0.124938737,-0.005488797,-0.010524815,0.007364017,-0.026454294,0.010125239,0.29053012,0.30478771,0.345555762,0.365220893,0.33125712,0.43614924,0.64912362,0.381462426,0.216585836,0.411880212,0.21972808,21.72946,21.67244,21.583271,21.7542932,22.1717433,21.81656131,22.0238281,22.64748846,0.12150983,0.237307819,0.675870821,1.065112405,1.161643239,1.456723746,9.433427,9.433427,9.3381135,9.6330475,10.227367,9.88765,9.34665654,9.223637808,0.0953135,0.411823239,0.822053821,0.767703131,1.003106032,1.051832186,0.0792379,0.047678219,0.0232581,0.008051671,0.079614685,0.047722308,0.022305518,0.007638638,0.079628653,0.04851294,0.020540581,0.007822443,0.079620467,0.048569646,0.020164887,0.007810954,0.077343262,0.046800678,0.023634934,0.007561835,0.05655527,0.034744631,0.022293109,0.005610435,0.052269227,0.033405406,0.021647944,0.005393398,0.050065129,0.028461168,0.022939584,0.004598417,2.7331468,0.2737686,0.94230712,5.7158857,-0.097254842,-0.3347496,4.1396669,0.2830764,0.929370935,3.6725944,-0.112465871,-0.36746688,5.01504613,0.315493722,0.913792912,2.62253628,-0.140306759,-0.40409594,5.43969779,0.311903718,0.862229318,1.957818228,-0.177321052,-0.47390793,4.947474612,0.248808314,0.73939383,2.559859566,-0.065556799,-0.098933606,2.836956737,2.837335868,2.840758301,2.845742799,2.854457866,2.875477408,2.902545149,2.966644284,-15,0,0,0,0,0,0,0,0,1.978636948,1.981818607,1.98190917,1.984167127,1.988157473,2.00008685,2.00548081,2.00548081,101,0
40694.62847,1.267171728,18.5,151,310,1.346352974,22.19999998,748,0.748188027,-0.010594562,-0.004894952,0.005699615,-0.01901721,-0.012898164,0.8163479,0.72985387,0.689779557,0.556765923,0.410377822,0.604238,0.54922105,0.284063672,0.152061515,0.076030758,0.318851794,16.11039,16.197752,15.961956,14.52873629,13.09820577,11.44526285,10.61559526,9.469351513,0.216400181,1.563049978,1.872426192,2.301904642,2.337172803,2.516552256,11.407171,11.407171,11.523859,11.957145,12.6456885,12.43678666,11.96804685,11.08584498,0.116688,0.483621149,0.778746957,0.671437267,0.895399938,1.30882621,0.1321586,0.086274535,0.03257659,0.013946823,0.1178023,0.076191879,0.032112,0.012270353,0.10303947,0.070288797,0.026674915,0.011395608,0.080252671,0.054157783,0.021223246,0.008739589,0.064259569,0.042554194,0.010015464,0.006893118,0.03259546,0.022246635,-0.001683958,0.003597953,0.039510525,0.028645792,-0.000177169,0.004638805,0.013568641,0.009458996,-0.003116951,0.001527418,11.53919,0.693821,0.84990851,2.791713,-0.4301584,-0.52693028,12.20084,0.548115615,0.737695435,2.140146,-0.4660662,-0.653584295,9.48113085,0.482510805,0.692062838,-0.734747697,-0.485278782,-0.711740803,8.02682017,0.358855463,0.615431406,-1.654017607,-0.417368585,-0.773151351,5.594143645,0.215774061,0.444247725,-2.849481778,-0.334449678,-0.862783928,2.622214023,2.622214023,2.622731965,2.625744472,2.634729108,2.650288091,2.660265776,2.66513709,-8,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.264575131,2.392696953,2.390758529,2.393224116,2.395396294,2.400710637,2.413802517,2.434616802,2.485039645,263,-4
40697.58333,1.88422877,76.6,154,257,0.921686475,8.349999991,596,0.068185862,-0.005178093,-0.001788971,0.010126525,-0.020994743,-0.009217186,0.7909035,0.76377875,0.548640763,0.309124054,0.251305845,0.1438518,0.13813104,0.37560154,0.587730218,0.331026377,0.189284516,11.868111,11.709639,11.096133,10.1948947,9.766312979,10.39968585,11.40991023,11.3622643,0.622172597,1.039087929,1.117549001,1.934619043,2.256813413,2.247424899,9.975575,9.975575,9.7055165,9.511511,9.6468781,9.47339288,9.805834,10.85821506,0.270058499,0.273614902,0.275475238,0.46143152,0.653817232,1.448473762,0.07940796,0.06264893,0.002379927,0.01007465,0.079990472,0.058442215,0.001863507,0.009533119,0.049088505,0.030346882,-0.005928545,0.00486967,0.017723037,0.009193903,-0.008998073,0.001499385,-0.004703654,-0.006116236,-0.014946545,-0.000977825,0.001700919,0.002140104,-0.008497954,0.000323743,0.027279168,0.021136318,0.002655349,0.003398689,0.028763552,0.021052722,0.000478286,0.003391517,6.19133,0.4183273,0.52892337,-7.04672,-0.6712157,-0.84866959,6.7451885,0.4135732,0.54194517,-7.4760915,-0.64200885,-0.840270985,6.1939447,0.274916826,0.451953693,-6.5965357,-0.470723828,-0.877382318,3.384966549,0.134454527,0.201566365,-4.98967002,-0.269404492,-0.773637656,0.810729275,-0.00012703,-0.253674866,-3.96488518,-0.20400317,-0.737027132,2.439016728,2.439016728,2.43964843,2.447064958,2.470719121,2.518369151,2.548858473,2.592831593,0,0,0,0,0,0,0,0.223606798,0.223606798,2.230448921,2.231724383,2.237543738,2.238547888,2.254765532,2.292455447,2.325289837,2.363296014,200,-14
40702.36111,1.408239965,25.6,159,264,1.195899652,15.69999999,782,0.45484486,-0.006513787,-0.00714219,0.011678,-0.023632139,-0.004120249,0.5179592,0.50235496,0.553496995,0.45087792,0.333970575,0.056711048,0.345097199,0.153482394,0.076741197,0.052200993,0.088420033,16.93615,16.768761,17.3811325,16.89550754,16.7430354,15.24960901,14.39154516,13.87584479,0.455823301,1.084591568,1.164099679,1.805122765,2.12940137,2.102611419,5.8788953,5.8788953,6.2011125,6.8954696,7.97485155,8.976519275,9.644685288,10.12450121,0.32221719,0.783408919,1.275152778,1.531755211,1.636826807,1.733453614,0.06987465,0.05391847,0.01673941,0.008660523,0.07397724,0.056859355,0.01693861,0.008961428,0.082013142,0.059884445,0.019380173,0.009737114,0.073346533,0.049726729,0.019811954,0.008039569,0.065088856,0.039851531,0.00376708,0.006448614,0.064401168,0.038150198,0.004685064,0.006170513,0.038631601,0.022946895,-0.00225145,0.003712169,0.039024306,0.02621944,0.004796993,0.004237328,8.755444,0.4827334,0.93199122,-0.1904194,-0.1877503,-0.36248085,8.71896345,0.47065213,0.9370487,0.15453086,-0.17548248,-0.34889777,8.94671848,0.518796425,0.93741192,1.687482122,-0.192824292,-0.348082483,7.63913459,0.377185768,0.791446354,0.255192087,-0.217989936,-0.540249502,5.19828048,0.233143026,0.580575269,-2.300030282,-0.207031086,-0.730734934,2.225309282,2.22685757,2.230959556,2.237040791,2.243757141,2.259139758,2.283391697,2.329999576,-2,0,0,0,0,0,0.2,0.2,0.2,2.127104798,2.127104798,2.130976692,2.14082218,2.157577641,2.187097501,2.209273673,2.22151856,155,-3
