Dates,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,tribMolashCreekTribSc,LOGtribMolashCreekTribTurbidity,tribMolashCreekTribTurbidity,PointBeachesSumGDP1hrsqrt,PointBeachesSumGDP2hrsqrt,PointBeachesSumGDP6hrsqrt,PointBeachesSumGDP12hrsqrt,PointBeachesSumGDP24hrsqrt,PointBeachesSumGDP48hrsqrt,PointBeachesSumGDP72hrsqrt,PointBeachesSumGDP120hrsqrt,ManitowocRSumGDP1hrsqrt,ManitowocRSumGDP2hrsqrt,ManitowocRSumGDP6hrsqrt,ManitowocRSumGDP12hrsqrt,ManitowocRSumGDP24hrsqrt,ManitowocRSumGDP48hrsqrt,ManitowocRSumGDP72hrsqrt,ManitowocRSumGDP120hrsqrt,HeightabovesealevelMean1hr,HeightabovesealevelMax1hr,HeightabovesealevelMin1hr,HeightabovesealevelMean24hr,HeightabovesealevelMax24hr,HeightabovesealevelMin24hr,HeightabovesealevelDiff24hr,Sig.waveheightMean1hr,Sig.waveheightMean2hr,Sig.waveheightMean6hr,Sig.waveheightMean12hr,Sig.waveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,Seawatertemp0Mean1hr,Seawatertemp0Mean2hr,Seawatertemp0Mean6hr,Seawatertemp0Mean12hr,Seawatertemp0Mean24hr,Seawatertemp0Mean48hr,Seawatertemp0Mean72hr,Seawatertemp0Mean120hr,Seawatertemp0StDev6hr,Seawatertemp0StDev12hr,Seawatertemp0StDev24hr,Seawatertemp0StDev48hr,Seawatertemp0StDev72hr,Seawatertemp0StDev120hr,scperpmean1,scperpmean2,scperpmean6,scperpmean12,scperpmean24,scperpmean48,scperpmean72,scperpmean120,scparlmean1,scparlmean2,scparlmean6,scparlmean12,scparlmean24,scparlmean48,scparlmean72,scparlmean120,dcperpmean1,dcperpmean2,dcperpmean6,dcperpmean12,dcperpmean24,dcperpmean48,dcperpmean72,dcperpmean120,dcparlmean1,dcparlmean2,dcparlmean6,dcparlmean12,dcparlmean24,dcparlmean48,dcparlmean72,dcparlmean120,wndperpmean1,wndperpmean2,wndperpmean6,wndperpmean12,wndperpmean24,wndparlmean1,wndparlmean2,wndparlmean6,wndparlmean12,wndparlmean24,wvperpmean1,wvperpmean2,wvperpmean6,wvperpmean12,wvperpmean24,wvparlmean1,wvparlmean2,wvparlmean6,wvparlmean12,wvparlmean24,dirwvhperpmean1,dirwvhperpmean2,dirwvhperpmean6,dirwvhperpmean12,dirwvhperpmean24,dirwvhparlmean1,dirwvhparlmean2,dirwvhparlmean6,dirwvhparlmean12,dirwvhparlmean24,KRQdifference6,KRQmax24,logKRQmean1,logKRQmean12,logKRQmean120,logKRQmean2,logKRQmean24,logKRQmean48,logKRQmean6,logKRQmean72,KRQmin1,KRQmin12,KRQmin120,KRQmin2,KRQmin24,KRQmin48,KRQmin6,KRQmin72,MRQdifference6,MRQmax24,logMRQmean1,logMRQmean12,logMRQmean120,logMRQmean2,logMRQmean24,logMRQmean48,logMRQmean6,logMRQmean72,MRQmin1,MRQmin12,MRQmin120,MRQmin2,MRQmin24,MRQmin48,MRQmin6,MRQmin72
40750.45833,1.190331698,15.5,207,279.9,0.950364854,8.92,494,0.376576957,2.38,0,0,0,0,0,0,2.008964659,3.619305182,0,0,0,0,0,0.525312288,2.863166429,4.765610034,0.003369798,0.003369798,0.003369798,-0.000628403,0.014574125,-0.012986749,0.010944608,0.60556215,0.577892525,0.421814192,0.321793796,0.337582645,1.29E-05,0.00644586,0.007487278,0.045074066,0.077704948,0.285857365,22.54195,22.400168,21.6013975,21.5420745,22.3441683,22.12622954,21.78049628,22.19196962,0.78419882,0.731975729,1.204020799,1.169424801,1.230800634,1.369317146,15.318029,15.318029,15.2896,14.176702,13.8084146,15.4681308,15.38804635,14.75930311,0.028429,1.382845312,2.243845772,2.570012865,2.115257808,2.770113697,0.026409222,0.023382967,-0.005207337,-0.017013591,0.016398969,0.000741977,-0.002878928,0.006069506,-0.064494068,-0.049265702,-0.023004462,-0.07266538,-0.035433754,-0.062309137,-0.043981795,-0.000141924,0.002121131,0.001805505,0.000132687,-0.001152798,-0.002290615,0.000544186,0.002584055,0.002914857,-0.024380458,-0.020546317,-0.024342496,-0.024905053,-0.029281792,-0.044450021,-0.020934164,0.00980956,-0.112231707,0.081871312,1.236036572,2.051765315,2.660469698,-6.072921649,-6.423396263,-5.249637583,-4.400199263,-0.226281396,-0.262099911,-0.221608296,-0.04222917,0.22354579,0.069423132,-0.965040743,-0.974251179,-0.986454262,-0.531098606,0.194454656,-0.144213373,-0.11316747,-0.03096068,0.030270406,-0.002858314,-0.530987516,-0.488453367,-0.359153842,-0.206083599,0.062819649,0,38,1.568201724,1.570640217,1.595105659,1.568201724,1.573427662,1.575716915,1.568201724,1.580100947,37,37,37,37,37,37,37,37,-5,245,2.374748346,2.383590982,2.283687473,2.375663614,2.385997052,2.366860534,2.379984988,2.334516579,237,237,135,237,237,201,237,166
40751.51736,1.439332694,27.5,208,277.8,0.876217841,7.52,519,0.614897216,4.12,0.796184024,0.972293166,1.493848386,1.493848386,1.493848386,1.493848386,1.493848386,3.915476089,1.857851716,2.022276935,2.860850223,2.864179289,2.865303125,2.865303125,2.913059388,5.539991155,0.005881112,0.005881112,0.005881112,0.00074449,0.011249092,-0.009416007,0.013120055,0.850379,0.767141,0.614368433,0.38618435,0.403194415,0.8614374,0.87914137,0.861514912,0.486295389,0.24984765,0.163776366,20.615854,20.684498,20.7653353,20.0429291,20.5182728,21.42872425,21.57714757,21.64881142,0.140009369,0.940594926,0.907791976,1.403103397,1.321191215,1.314557817,16.528519,16.528519,16.03431,16.489902,17.113985,15.4611998,16.0167488,15.02118916,0.4942095,0.786462661,1.08567062,2.416290783,2.323395773,2.928818515,0.023878358,0.012184077,-0.015615078,0.011492852,-0.001439643,0.008394977,0.000897278,0.006936569,0.300737359,0.259655478,0.105655108,0.0397157,0.018419896,-0.018724437,-0.034811973,0.004958225,-0.003671287,-0.003450673,-0.003485323,-0.002505858,-0.000987751,-0.001409477,-0.000212242,0.001197187,0.032383436,0.016062012,-0.004671314,-0.01573563,-0.021386348,-0.024626884,-0.036091664,-0.002568808,2.742256328,2.461272123,0.434177826,-0.427542464,-1.078469952,9.877052295,9.870199901,7.082144926,4.433379022,2.872474925,-0.384774795,-0.509707472,-0.727326962,-0.403622239,-0.531610478,0.923010486,0.847909139,0.647947973,0.494292036,0.082004691,-0.327204406,-0.380618353,-0.426289645,-0.238766306,-0.266367476,0.784908734,0.656717151,0.416174347,0.250763236,0.015124894,1,36,1.531478917,1.52124708,1.574320701,1.529879304,1.531877901,1.552516126,1.523963127,1.560885906,34,33,33,33,33,33,33,33,0,234,2.32170197,2.327571772,2.317889304,2.320924824,2.341331462,2.363797988,2.321960709,2.359842067,209,209,135,209,209,209,209,204
40752.44444,1.376576957,23.8,209,296.7,0.238046103,1.73,523,0.507855872,3.22,0,0,0,0,1.507013603,1.886085629,1.886085629,2.755586689,0,0,0,0.264520321,2.303171726,3.070009609,3.070009609,4.197937708,0.005119213,0.005119213,0.005119213,-0.002124979,0.007448843,-0.009300142,0.002181622,0.0762305,0.089015775,0.094019243,0.305763445,0.667131036,1,1,1,0.98570222,0.969878544,0.573232542,22.024548,21.966849,21.6875182,21.2892863,20.9604327,20.7992201,21.30270146,21.38140305,0.218536707,0.565465157,0.615187925,0.856264993,1.218023017,1.193004104,16.262434,16.262434,15.425505,13.321015,12.039968,14.5769768,14.3207894,15.06361851,0.836928999,2.27620872,2.474969412,3.176238029,2.921507128,2.62256834,0.005618376,0.003458299,-0.010487799,-0.009324885,0.02101756,0.01024394,0.012295616,0.002370219,0.125949047,0.131898424,0.133878246,0.127319468,0.166795376,0.077495334,0.039852304,0.004609056,-0.00244137,-0.002284073,-0.002303243,-0.004047928,-0.004643512,-0.00259095,-0.002490839,0.000514053,0.103366745,0.103952695,0.095963114,0.092505813,0.081242807,0.027983523,0.008895085,-0.001367089,-1.677715391,-0.764318975,1.27596402,0.273965688,-0.084718991,-0.178917031,-1.308037631,-1.981720501,-0.54800863,3.461771911,0.36479537,0.391025938,0.593432626,0.179884951,-0.037006727,-0.931087717,-0.919938238,-0.774291502,0.045904967,0.501473248,0.027808533,0.035142842,0.055480633,-0.063838492,-0.154008876,-0.070977282,-0.081746466,-0.073397316,0.199079155,0.595266922,1,37,1.568201724,1.56005615,1.56498644,1.568201724,1.548056557,1.541150041,1.563777633,1.552220241,37,36,33,37,33,33,36,33,-3,212,2.283301229,2.29128558,2.330941945,2.283301229,2.304454622,2.325321066,2.284712652,2.346556706,192,192,166,192,192,192,192,192
40756.45833,0.986771734,9.7,213,286.2,-0.107905397,0.78,515,0.471291711,2.96,0,0,0,0.046604721,0.112080328,1.247589275,1.247589275,3.300213932,0,0,0,0,0.437244783,1.557472953,1.589350496,3.785579216,-0.001606708,-0.001606708,-0.001606708,-0.001130436,0.003923023,-0.006501072,0.003119298,0.086735494,0.053313925,0.161647685,0.1503765,0.161840454,0.00333845,0.00166922,0.15871592,0.223254064,0.209377624,0.152525901,23.918232,23.768056,23.0548628,22.7846402,23.8597615,23.41340844,23.34213236,22.57089565,0.823674529,0.713892327,1.328939701,1.352776126,1.315743242,1.492921154,16.056355,16.056355,14.9918892,14.5209266,14.02882644,13.83898403,15.03707006,14.32599918,1.06446575,0.986976505,1.413804103,2.230945876,2.522667656,2.693812057,-0.046635349,-0.044355266,-0.017661849,0.0107484,0.011743925,0.021035021,0.01444977,0.014526156,-0.011061133,-0.027023036,-0.034719969,0.004577285,0.0162888,0.033516336,0.024191656,0.066631448,0.003040638,0.002863894,0.001713306,0.001685614,0.002097977,0.002169048,0.002876216,0.001132834,0.011137361,0.011647451,0.017038339,0.025434208,0.029854673,0.029908969,0.026572766,0.046119299,-0.560324597,-0.872487094,1.731762026,2.77210307,3.853946929,3.591898751,2.387362457,-1.371007696,-1.50199182,-0.392229558,-0.832482483,-0.374302925,0.095827612,0.411838952,0.401059895,0.554051365,-0.221212391,-0.701557774,-0.29516999,0.305662697,-0.016560037,2.23E-05,0.045142962,0.069131096,0.070423033,0.011021386,-0.093123306,-0.162557219,-0.082777536,0.041390016,-3,74,1.726319612,1.745107336,1.997076792,1.727337888,1.784661861,1.922687622,1.733397909,2.081912115,53,53,33,53,53,53,53,53,-6,198,2.245512668,2.258178166,2.295402147,2.247359422,2.270193428,2.28352501,2.25224605,2.290923016,176,176,176,176,176,176,176,176
40757.42361,2.197556213,157.6,214,285,-0.26760624,0.54,512,0.489958479,3.09,0,0,0.740235773,0.777308176,0.777308176,0.785347694,1.469927549,3.088037565,0.124092707,0.300920255,0.619398095,0.815660469,0.815660469,0.925464748,1.758130826,3.213923148,0.000979356,0.000979356,0.000979356,-0.001811914,0.004223463,-0.010138592,0.002586064,0.20741987,0.2012287,0.141044154,0.164467351,0.167361365,0.6763046,0.777133475,0.465816172,0.525711838,0.282304453,0.245909359,22.825882,22.171722,22.4320353,22.400359,23.0057951,23.45369752,23.28943472,22.95359238,0.431625735,0.37077871,0.710029327,1.165463166,1.204270081,1.28023858,16.856495,16.856495,15.92512,14.475837,15.8555299,14.94217816,14.51116598,15.08911145,0.931375,1.592351995,2.061924534,1.989823805,2.374639847,2.392112136,0.005342989,-0.005874924,-0.017508066,0.004004978,0.020351551,0.016047738,0.020807198,0.014392955,0.129385894,0.117541641,0.096356139,0.07477898,0.105974601,0.061131701,0.057669091,0.054467293,-0.00333837,-0.003108952,-0.001877835,-0.001344566,-0.000659868,0.000719055,0.001226076,0.001929563,0.030345277,0.029537622,0.028095373,0.029110582,0.029865794,0.029860234,0.029894577,0.035843896,1.269206683,-0.32117536,-0.038412526,-0.39328103,-0.106470886,4.844645574,1.991939799,0.969804832,1.643216911,2.911595239,-0.776262986,-0.803813931,-0.465581035,-0.264389764,-0.271272886,0.630409213,0.593068082,0.805241768,0.900765537,0.929321977,-0.161012368,-0.16157986,-0.075882631,-0.043986896,-0.04442564,0.130759397,0.119573505,0.107740493,0.147455475,0.155648949,4,53,1.703291378,1.680675381,2.008883932,1.700054386,1.695061918,1.744903891,1.684620978,1.864992869,50,47,37,49,47,47,47,47,-2,176,2.173186268,2.186461896,2.277485058,2.173186268,2.206853974,2.240536248,2.176814481,2.259988525,149,149,149,149,149,149,149,149
40758.38889,2.08278537,121,215,283.3,0.680335513,4.79,505,0.374748346,2.37,0,0,0,0,2.552120295,2.667869187,2.67022265,2.945166379,0,0,0,0,2.07958241,2.230373511,2.272828414,2.738722512,-0.006104154,-0.006104154,-0.006104154,-0.001949973,0.008143873,-0.010376144,-0.00708351,0.6357455,0.602061,0.54507786,0.404460255,0.415985851,0.51150423,0.47167116,0.712412528,0.765864573,0.660801879,0.457463487,23.109276,22.990887,22.7307488,22.828711,22.9548938,22.99684438,23.31261392,23.20627197,0.199980667,0.177252041,0.439183844,0.597376114,1.023183599,1.102743146,17.073292,17.073292,17.123448,16.360911,16.1043925,15.9299524,15.05945006,15.33835519,0.0501555,0.97665601,0.868278996,1.571002277,2.011089093,2.246021251,-0.004928825,0.002734741,-0.000570189,-0.026460036,0.005632629,0.011909208,0.012907781,0.01352701,-0.128257464,-0.11309654,-0.059091808,-0.033295536,0.038170774,0.069146708,0.052489061,0.041978412,0.000967182,0.000822766,-0.001446827,-0.001752499,-0.002307769,-0.001350922,-0.000220677,0.001217945,-0.001262558,0.000307082,0.003500374,0.010994203,0.025302029,0.027183747,0.028535615,0.027058755,0.450634584,0.719553972,1.46198392,1.19853151,0.68699724,-7.147571352,-7.379410172,-6.21103735,-5.691217441,-0.77110923,-0.402438346,-0.397092299,-0.329441267,-0.317900744,-0.28799598,-0.915447092,-0.917760195,-0.940761882,-0.937086943,0.002325888,-0.255848367,-0.239253865,-0.183102118,-0.124103453,-0.106825992,-0.581991369,-0.552469705,-0.511668452,-0.38129048,0.015205186,7,169,2.214181309,2.16663976,2.02634597,2.219125891,2.045811774,1.905149127,2.21737426,1.871325591,161,105,47,161,50,47,154,47,-5,154,2.133538908,2.14748309,2.252504121,2.135132651,2.159805228,2.185208563,2.14053423,2.216605694,135,135,135,135,135,135,135,135
40763.68056,1.682145076,48.1,220,284.5,0.342422681,2.2,490.9,0.408239965,2.56,0,0,0,0,0,2.144343489,2.144343489,2.144343489,0,0,0,0,0,2.488733614,2.490925129,2.495896432,0.008085378,0.008085378,0.008085378,0.001241147,0.012702584,-0.01115848,0.006793333,0.27250773,0.27846276,0.360577815,0.446971174,0.493437726,0.12539823,0.12884024,0.179595123,0.164672907,0.219987208,0.350254862,23.253077,23.411118,23.3213502,22.7124087,22.5612221,22.76631231,22.82977657,22.66556764,0.184678859,0.867781893,0.834105544,0.827906632,0.907668354,0.976433693,22.022644,22.022644,21.833204,21.073911,20.4374526,18.68432066,19.1329519,19.10019194,0.18944,0.806274525,0.870397472,2.413049883,2.28731262,1.941279915,0.000799397,-0.00673581,-0.020910302,-0.022083276,-0.017642358,-0.001591445,-5.38E-05,-0.000196575,0.045471281,0.041297194,-0.030029573,-0.086652157,-0.097572112,-0.038733097,-0.028704742,-0.023939174,0.001932092,0.001593633,0.001581998,0.00298975,0.002403901,0.000857042,7.58E-05,-0.001092555,-0.065538108,-0.067732221,-0.07397172,-0.066010442,-0.039341837,0.003983478,0.002167377,-0.016303767,-1.587946859,-1.528689356,-2.867523315,-1.114676196,-0.437375425,3.117421504,3.751392647,3.180922954,0.125824132,-1.993733517,-0.906448841,-0.931231591,-0.844770532,-0.716210102,-0.60471755,0.422315639,0.357817782,-0.245137382,-0.526275884,-0.694590592,-0.247014316,-0.259460896,-0.296569633,-0.30489173,-0.285541654,0.115084276,0.099254839,-0.121812157,-0.276315625,-0.371033563,-1,45,1.612783857,1.621738699,1.775549771,1.615423953,1.628175988,1.638281212,1.620222836,1.658375807,41,41,41,41,41,41,41,41,0,105,2.021189299,2.016162486,2.052517598,2.021189299,2.013451689,2.011385396,2.021189299,2.017583978,105,101,101,105,101,101,105,101
40764.44097,1.025305865,10.6,221,287.3,0.012837225,1.03,411.8,0.46686762,2.93,0,0,0,0,0,0,2.144343489,2.144343489,0,0,0,0.029427878,0.285776136,0.285776136,2.505087424,2.511827621,0.002824231,0.002824231,0.002824231,0.000499044,0.008085378,-0.011870524,-0.001785806,0.35905805,0.33657168,0.295944115,0.220607446,0.241895129,0.5924251,0.69393325,0.416508913,0.232332165,0.181457831,0.290588931,23.074366,23.000658,22.3277962,21.9911314,22.5630792,22.61923573,22.783013,22.72874017,0.564868636,0.547044577,0.730287037,0.850607729,0.91131147,0.91712417,16.827557,16.827557,17.728981,18.636876,20.1919448,19.7311356,19.15744477,19.22565776,0.901424001,1.139103749,1.775176614,1.606580058,2.299925347,2.043019323,0.065108539,0.059894446,0.022754374,0.01014366,0.007302446,0.001163839,0.003848018,0.00610659,-0.179592152,-0.1579231,-0.141491797,-0.156711793,-0.073770435,-0.088720208,-0.047321701,-0.021448924,-0.003173384,-0.0031465,-0.002446276,-0.001081781,0.000467271,0.001300352,0.000351729,-0.000562284,-0.110637308,-0.108601787,-0.107508988,-0.100373757,-0.084714429,-0.047376998,-0.018685337,-0.019076398,8.19908333,9.0806515,7.452519194,5.753299447,2.533859037,-4.588053248,-3.102693785,0.374996661,-0.409188542,1.081227106,0.996045083,0.937631813,0.745320052,0.732848294,0.114741967,-0.088849272,0.193784701,0.548263561,0.029050079,0.104602798,0.357638005,0.316893813,0.221072321,0.160407635,-0.013836929,-0.031902046,0.058867028,0.157337005,0.033327392,0.011706232,-86,204,2.039414119,2.137973562,1.775610448,2.058331107,1.951013539,1.820741801,2.161118336,1.772000636,107,40,40,107,40,40,107,40,-5,105,1.984527313,1.998640705,2.033683383,1.986771734,2.008112026,2.009596946,1.992148341,2.00973705,96,96,96,96,96,96,96,96
40765.43403,2.208441356,161.6,222,283.3,0.311753861,2.05,505,0.534026106,3.42,0,0,0,0,0,0,0,2.144343489,0,0,0,0,0,0.285776136,0.285776136,2.507264645,-0.006153649,-0.006153649,-0.006153649,0.001210198,0.012408314,-0.009569445,-0.006570186,0.9174873,0.839379775,0.621003048,0.50080129,0.446413517,0.08351309,0.082910095,0.07363251,0.148582453,0.411918356,0.296688093,21.775776,21.458658,20.4768257,20.6453588,21.917769,22.2404241,22.38541347,22.62774791,0.754942265,0.694053353,1.442824249,1.188123238,1.133849772,1.103025466,17.998451,17.998451,17.739248,17.569795,17.0434878,18.6177162,18.835253,18.88255721,0.259203,0.280316489,1.196068781,2.183829581,1.950078071,2.215012048,-0.019099341,-0.018725447,-0.016982098,-0.001130403,0.005820882,0.006561664,0.002716187,0.003534726,-0.241082187,-0.231197712,-0.216362278,-0.207235975,-0.237274922,-0.155522678,-0.138238446,-0.076109972,-0.004756744,-0.004370487,-0.003352567,-0.004233575,-0.004000735,-0.001766732,-0.000466677,-0.000754497,-0.116210326,-0.110311974,-0.106293854,-0.113018719,-0.127639618,-0.106177023,-0.074131205,-0.038211104,5.080264409,4.798084111,4.829228216,4.88097871,6.466605862,-6.515454496,-6.816348799,-5.434638401,-5.126970897,-4.154785419,-0.321053532,-0.287047889,-0.129088736,0.083603791,0.319011414,-0.947061048,-0.957258139,-0.983544101,-0.966051299,-0.896227453,-0.294562538,-0.243598289,-0.100933823,0.003451614,0.111215366,-0.868916484,-0.802706652,-0.607459756,-0.485013901,-0.403892876,-2,107,1.812913357,1.820091941,1.780647289,1.8162413,1.861957348,1.906946404,1.820639256,1.833527812,64,64,40,64,64,40,64,40,2,96,1.973127854,1.964377501,2.008174184,1.973127854,1.968385649,1.988911808,1.966923541,1.996396127,94,90,90,94,90,90,92,90
40766.44097,1.037426498,10.9,223,287.4,0.23299611,1.71,512,0.436162647,2.73,0,0,0,0,0,0,0,2.144343489,0,0,0,0,0,0,0.285776136,2.505087424,0.003148654,0.003148654,0.003148654,0.004722539,0.015977433,-0.008079335,0.00053656,0.22392185,0.23154684,0.28321007,0.349448305,0.560144426,0.021612998,0.056233314,0.033033121,0.103029539,0.159348682,0.285633519,22.854733,22.360668,20.7780177,20.3811153,21.4271735,21.67247121,21.96934056,22.33879628,1.309772345,1.040053745,1.38701441,1.436296063,1.315041238,1.272581804,18.338858,18.338858,18.127488,17.956033,18.1282016,17.5858447,18.4545447,18.52880474,0.2113705,0.232016995,0.260309172,1.021431224,1.804229645,2.04545963,0.010619991,0.005175255,0.00068478,0.008066554,-0.000943923,0.002438479,0.004059801,0.003284202,-0.201799641,-0.205193276,-0.221926684,-0.209559959,-0.220114853,-0.228694888,-0.177053403,-0.119870976,0.001213123,0.001388407,0.001740106,0.001952506,-0.000191473,-0.002096104,-0.001241646,-0.000627404,-0.136628387,-0.138747261,-0.13823881,-0.133514368,-0.135020113,-0.131329865,-0.115791386,-0.063743148,6.871713356,6.482379814,5.555026978,5.084478352,5.367608202,-0.55621334,-0.875040726,-1.772563808,-2.563647095,-3.558450396,0.675988242,0.601115999,0.399134369,0.162150412,-0.070344396,-0.736912407,-0.793623086,-0.900275815,-0.93856992,-0.944029071,0.151368538,0.13861561,0.107141872,0.032884352,-0.097243224,-0.16501079,-0.184193336,-0.258028371,-0.331944445,-0.533065859,-4,64,1.660391098,1.692589908,1.784528143,1.661576077,1.73739145,1.802666848,1.671327149,1.857939448,45,45,40,45,45,45,45,40,-2,98,1.954242509,1.963984474,1.994546267,1.954242509,1.973127854,1.970714832,1.956648579,1.98354172,90,90,90,90,90,90,90,90
40770.11806,0.716003344,5.2,227,292.8,1.10720997,12.8,502,0.716003344,5.2,0,0,0,0,0,0,2.168187261,2.168187261,0,0,0,0,0,0.844758545,2.864151183,2.867424105,-0.001450509,-0.001450509,-0.001450509,0.000191635,0.034035295,-0.01801812,-0.009508204,0.5018117,0.50509795,0.53839565,0.761668017,0.941462395,0.0793852,0.078834115,0.026278038,0.015837177,0.283119795,0.452988964,18.246473,18.497312,19.2594713,20.2757964,20.4288142,20.5688612,20.88802069,21.26250666,0.632876647,1.146484445,0.929887455,0.799773159,0.962274938,1.322316759,18.02047,18.02047,18.434816,18.959542,18.685224,18.0494409,18.0842841,18.1878472,0.4143465,0.615418489,0.534610211,1.108677581,0.983964949,0.874941086,-0.024675097,-0.014620844,0.013729798,-9.28E-05,-0.018076677,-0.019209826,-0.005607487,-0.001429621,-0.424727008,-0.435234662,-0.347690514,-0.229112649,-0.237445902,-0.116301778,-0.085366109,-0.131239321,0.003480832,0.003484657,0.004598248,0.002747134,0.003168324,0.001312476,-8.82E-05,-0.000328091,-0.204224105,-0.197312376,-0.178445329,-0.17044477,-0.146461777,-0.047858401,-0.043173692,-0.073586602,3.951417211,3.811797645,3.147076297,0.295363186,-0.208472657,-4.340294909,-4.588807856,-4.017358025,-3.007162232,-4.924925423,-0.295118946,-0.351057254,-0.534111817,-0.594176454,-0.595783797,-0.955460521,-0.934445328,-0.826387289,-0.791315689,-0.796116163,-0.14809414,-0.177502127,-0.293588063,-0.468656596,-0.568967202,-0.479461269,-0.471917358,-0.44069193,-0.593063259,-0.745758104,0,36,1.51851394,1.52179165,1.625698205,1.51851394,1.528005611,1.542059967,1.51851394,1.552600627,33,33,33,33,33,33,33,33,-2,73,1.851258349,1.858587321,1.905728438,1.854306042,1.849406616,1.854021227,1.858336646,1.865198598,71,71,68,71,68,68,71,68
40771.4375,0.612783857,4.1,228,295,0.829946696,6.76,507,0.181843588,1.52,0,0,0,0,0,0,0,2.168187261,0,0,0,0.079,0.079,0.079,0.848445048,2.868512332,-0.00817373,-0.00817373,-0.00817373,0.005269677,0.024395531,-0.010617841,-0.032569261,0.04361,0.05818244,0.117309698,0.099373099,0.146445112,0,0,0.067202796,0.337433261,0.225350747,0.186873805,22.466913,22.455128,21.0479658,20.8573002,21.4976743,20.7941208,20.75400004,21.20284073,1.054012026,0.798871824,0.932593032,1.341494441,1.155582757,1.36013856,17.735718,17.735718,17.294656,16.910112,17.9764259,18.3383111,18.3354446,18.2290354,0.441062,0.517709695,1.5562601,1.218497373,1.034920683,1.103738598,-0.016882243,-0.015048584,-0.009564211,-0.011844199,0.00240455,-0.012241286,-0.018018424,-0.003071303,0.002823439,-0.002010372,-0.01136254,-0.022337591,-0.060962209,-0.157700379,-0.143010922,-0.105190839,-0.003192265,-0.003221536,-0.003813313,-0.004916337,-0.005946199,-0.003036413,-0.00126627,-0.001603008,0.010611023,0.006699363,-0.003007424,-0.013739598,-0.061685388,-0.125591657,-0.085724453,-0.066458104,-2.118617808,-1.88667984,0.169119418,1.063271917,0.291510719,0.100744405,0.051109804,-1.606818139,-1.271764751,0.990949821,-0.11832858,0.042886317,0.343695076,0.280117974,-0.081300146,-0.992974495,-0.985962143,-0.870824373,-0.330331263,0.021392807,-0.005160309,0.004844525,0.053400683,0.037516378,-0.020851824,-0.043303618,-0.057263496,-0.096083895,-0.036654282,0.048432779,0,32,1.48784512,1.489899914,1.549437544,1.486076097,1.496583734,1.50881018,1.488433197,1.522561957,30,30,30,30,30,30,30,30,0,74,1.86332286,1.860836909,1.875410971,1.860338007,1.865054598,1.860712237,1.855821905,1.855779869,73,71,68,71,71,70,71,68
40772.42708,1.607455023,40.5,229,289.1,0.918554531,8.29,516,0.949877704,8.91,0,0,1.423766835,1.423766835,1.423766835,1.423766835,1.423766835,2.593867383,0,0,0.982150192,0.982150192,0.982150192,0.985322282,0.985322282,3.028897819,-0.001893036,-0.001893036,-0.001893036,-0.000798162,0.015108732,-0.014834784,-0.017001768,0.45601255,0.47015878,0.479137778,0.480869968,0.450169664,0.26082575,0.2368602,0.344102685,0.244625337,0.182326534,0.203838641,22.381557,21.967288,21.3787137,21.2790718,21.7008157,21.59924498,21.0963524,21.05020258,0.489335248,0.374915894,0.550739983,0.772553397,1.218002868,1.116318659,11.743533,11.743533,11.8445152,13.3852434,16.01818656,16.99730622,17.56493627,17.67979661,0.10098225,1.644950356,2.919134835,2.535807986,2.241983636,1.864658469,0.005121278,0.008225489,0.025828007,0.040363471,0.029392597,0.015898574,0.001636675,-0.000493413,0.11228399,0.109665582,0.118854311,0.153700516,0.176930087,0.057983939,-0.04615689,-0.034521971,0.005381922,0.005464876,0.005398779,0.002608238,8.47E-05,-0.002930771,-0.001996056,-0.001558814,0.080071059,0.082633379,0.095257388,0.096596966,0.078046684,0.008180648,-0.05771221,-0.031449467,3.804749211,4.193674287,4.575489109,4.415086376,2.083387259,2.629945083,2.407131076,2.525311379,3.457506777,4.687119676,0.081750802,0.096458296,0.155277946,0.128686501,-0.068862843,0.996652801,0.995227338,0.986491537,0.990033616,0.933912831,0.037279392,0.04555877,0.074133531,0.060830941,0.001860007,0.454486185,0.467894701,0.472737836,0.476219882,0.442917438,0,31,1.462397998,1.465816434,1.522253998,1.462397998,1.472725984,1.484892733,1.462397998,1.497256091,29,29,29,29,29,29,29,29,-2,73,1.835690571,1.843284699,1.859050689,1.837272703,1.848766253,1.857018223,1.839373284,1.856661771,68,68,68,68,68,68,68,68
