dates,logEC,beachEColiValue,jday,beachSc,LogbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,MeanCloudcoverover1hr12813,MeanCloudcoverover2hr12813,MeanCloudcoverover6hr12813,MeanCloudcoverover12hr12813,MeanCloudcoverover24hr12813,MeanCloudcoverover48hr12813,MeairtempCover1hr12813,MeairtempCover2hr12813,MeairtempCover6hr12813,MeairtempCover12hr12813,MeairtempCover24hr12813,MeairtempCover48hr12813,MeairtempCover120hr12813,MeairtempCover72hr12813,StDevAirtempCover6hr12813,StDevAirtempCover12hr12813,StDevAirtempCover24hr12813,StDevAirtempCover48hr12813,StDevAirtempCover120hr12813,StDevAirtempCover72hr12813,MeanSeaWaterTemperatureCover1hrX128Y13Sigma0,MeanSeaWaterTemperatureCover2hrX128Y13Sigma0,MeanSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover24hrX128Y13Sigma0,StDevSeaWaterTemperatureCover24hrX128Y13Sigma0,MeanSeaWaterTemperatureCover48hrX128Y13Sigma0,StDevSeaWaterTemperatureCover48hrX128Y13Sigma0,MeanSeaWaterTemperatureCover72hrX128Y13Sigma0,StDevSeaWaterTemperatureCover72hrX128Y13Sigma0,MeanSeaWaterTemperatureCover120hrX128Y13Sigma0,StDevSeaWaterTemperatureCover120hrX128Y13Sigma0,Qmean1,Qmin1,Qmean2,Qmin2,Qmean6,Qmin6,Qmean12,Qmin12,Qmean24,Qmax24,Qmin24,Qmean48,Qmin48,Qmean72,Qmin72,Qmean120,Qmin120,Qdifference6,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24,rainsum1,rainsum2,rainsum6,rainsum12,rainsum24,rainsum48,rainsum72,rainsum120
40387.35417,2.812110841,648.8,209,318,1.822821645,66.5,22.7,0.369092,0.477002,0.286587,0.243977,0.156648,0.080524,22.411755,22.344528,22.336813,22.788488,23.027626,22.514428,22.393326,22.253967,0.056305,0.537991,0.506605,1.025741,1.206892,1.099627,7.483266,7.483266,7.589762,0.106496,0.819209,8.333393,9.674869,1.481325,12.162209,3.13661,13.576627,3.575319,12.965478,3.061695,1890,1860,1892.5,1860,1894.166667,1860,1891.875,1860,1888.125,1930,1860,1879.427083,1830,1882.1875,1830,1849.333333,1440,-60,0.081684809,0.08427273,0.091665255,0.119430277,0.147865904,0.13994881,0.090712154,0.073646341,0.065410367,0.070707482,0.073834064,0.097321729,0.097385108,0.079018894,0.055224535,0.043201426,0.075434792,0.078128939,0.082120555,0.10519622,0.105139661,0.082833332,0.048976748,0.042555347,0.033661473,0.034926906,0.036875262,0.045172753,0.04408495,0.032493461,0.018547254,0.0151357,-4.174516375,-3.281585518,-1.552547576,-0.124907302,3.561177495,5.000741007,5.9513619,6.531924006,5.744568659,3.472924352,0.21839243,0.23790115,0.216711457,0.379378499,0.471565902,0.983689064,0.950061002,0.927792955,0.21609309,-0.213329345,0.179877249,0.29003277,0.358882837,0.547369526,0.644834559,0.214830245,0.225364564,0.200403328,-0.075247168,-0.22937974,0.03928383,0.071148123,0.079334677,0.2317408,0.318429075,0,0.01,0.01,0.05,0.05,0.05,0.05,0.55
40388.35417,2.180412633,151.5,210,431,1.562292864,36.5,21.1,0,0,0.057071,0.132112,0.275249,0.215949,21.610096,21.324765,20.724594,21.139379,22.480412,22.754019,22.246574,22.503089,0.498681,0.71659,1.497124,1.150598,1.245505,1.203667,11.038517,11.038517,10.813451,0.225066,0.328518,10.526764,9.857005,0.960624,9.765937,1.251741,11.393807,2.836788,12.695268,3.193176,1840,1830,1845,1830,1853.75,1820,1862.291667,1820,1873.4375,1920,1820,1880.78125,1820,1877.430556,1820,1913.541667,1700,-20,-0.054673831,-0.043936807,-0.044939478,-0.043700765,-0.01106369,0.068401107,0.08961131,0.049032685,0.026820787,0.023039887,0.003890504,0.004051502,0.019726282,0.058555695,0.05925469,0.034887755,-0.014480727,-0.015236073,-0.016669051,-0.005642869,0.018219804,0.061679732,0.061295489,0.032693121,0.011935054,0.011622441,0.011480428,0.015714354,0.022517558,0.033301254,0.02916816,0.014906914,-2.611619824,-2.958552986,-3.844442165,-4.056690069,-4.616497824,5.903655224,5.090720294,2.703119638,0.59314205,1.990585585,0.17272311,0.16548035,0.245562627,0.233331408,0.216794109,0.896007386,0.700005482,0.056620283,0.021483959,0.348804037,-0.444039146,-0.653870356,-0.84703719,-0.904421533,-0.799386543,0.154761182,0.117256747,-0.016683638,-0.016289156,0.060856393,-0.076695822,-0.106682938,-0.214197191,-0.213206617,-0.174868996,0,0,0,0,0,0.05,0.05,0.05
40392.35417,1.338456494,21.8,214,306,1.328379603,21.3,21.7,0.19086,0.09543,0.092036,0.055207,0.095137,0.488196,23.007011,22.630734,21.979561,21.840011,22.279515,21.570534,21.960855,21.692001,0.581406,0.445854,0.630835,0.958734,1.213817,1.064611,9.484691,9.484691,8.937945,0.546746,0.543332,8.965483,11.621302,2.820299,12.335698,2.126187,12.498979,2.13179,12.163435,2.228285,1580,1570,1585,1570,1587.083333,1550,1596.25,1550,1611.875,1670,1550,1642.34375,1550,1671.145833,1550,1737.75,1550,-20,0.134744437,0.131648994,0.127928842,0.128311768,0.130111598,0.121058988,0.122789621,0.069953185,0.092981396,0.089365199,0.075935366,0.080900287,0.066288456,0.057967245,0.058730955,0.043388532,0.087643451,0.086959021,0.088006886,0.081696519,0.070006199,0.071007125,0.066036544,0.042935494,0.035824053,0.03579886,0.035531112,0.032906202,0.027458584,0.026663633,0.023409173,0.019428321,1.971840391,1.878473907,2.378768227,3.646668449,4.298801032,6.544988697,6.212856336,5.024117225,3.860890801,2.195620307,0.29144725,0.30091314,0.341254047,0.360665188,0.333204144,-0.034321267,-0.056832678,-0.209288321,-0.415789435,-0.407695964,0.999410852,0.99812907,0.969908505,0.874698746,0.827227896,-0.010002839,-0.01731479,-0.075668778,-0.155768684,-0.167908586,0.291275544,0.300338019,0.330067878,0.313421901,0.273452567,0,0,0,0,0,0.02,0.04,0.04
40393.35417,1.164352856,14.6,215,284,1.155336037,14.3,18.8,0.695271,0.611545,0.80852,0.629149,0.452124,0.27363,23.073301,22.953374,22.853416,22.903413,23.265174,22.772344,22.117807,22.135414,0.105741,0.132554,0.441,0.734233,1.151347,1.147077,7.326451,7.326451,7.59074,0.264289,1.42328,8.857937,10.393304,1.915388,11.007303,2.487648,11.688233,2.252799,12.270695,2.250706,1530,1510,1527.5,1510,1530,1510,1538.75,1510,1550.9375,1590,1510,1581.40625,1510,1611.875,1510,1673.25,1510,-10,0.108221653,0.105536804,0.106246441,0.110611529,0.137943028,0.134027313,0.126687001,0.099754529,0.067201649,0.068868801,0.070438887,0.072457653,0.08428893,0.075288693,0.06674114,0.056301061,0.070468286,0.071023019,0.072859461,0.075739345,0.088601353,0.079303776,0.076871868,0.057011804,0.035711074,0.035748644,0.035913306,0.03598872,0.037434751,0.032446667,0.030254006,0.02241176,1.26679335,0.573923203,0.487365511,1.320904118,2.886317648,4.066055804,4.598875887,4.833954312,4.792273633,4.591331254,0.13575535,0.14271889,0.190399035,0.275616104,0.308569353,0.642641464,0.656444308,0.169047614,-0.121394062,-0.284465222,0.76616705,0.754152506,0.901418036,0.905662623,0.854685673,0.087242017,0.09378312,0.013032597,-0.068035923,-0.109031473,0.104011276,0.107548145,0.174624963,0.25134945,0.264009811,0,0,0,0,0,0,0.02,0.04
40394.35417,0.799340549,6.3,216,279,0.829946696,6.76,15.9,0.302895,0.15183,0.071105,0.037827,0.159995,0.30606,23.36448,23.383013,23.451104,23.341114,23.724793,23.494983,22.413194,23.089827,0.117564,0.201678,0.494369,0.521779,1.252644,0.801533,11.106953,11.106953,11.459432,0.352479,1.243646,12.651711,11.811825,1.791135,11.102564,1.985318,11.275477,2.310588,11.940413,2.184332,1475,1470,1477.5,1470,1480.416667,1460,1487.5,1460,1499.166667,1560,1460,1525.052083,1460,1553.993056,1460,1612.708333,1460,-10,0.07243712,0.076803612,0.10004287,0.124471977,0.140255914,0.139099471,0.136103514,0.129313561,0.027425459,0.030089579,0.048932647,0.067930123,0.077188725,0.080738828,0.075922037,0.067534104,0.054413316,0.056239383,0.061376909,0.0765191,0.085488652,0.087045002,0.081365401,0.074439928,0.022635116,0.023280549,0.02480586,0.029631279,0.035666251,0.036550501,0.033519862,0.028665704,-5.322207663,-5.245669716,-3.928574808,-1.266585008,2.126648736,1.525569747,0.893413176,2.232253583,2.927512871,2.653514783,0.18923606,0.17211189,0.129812252,0.196288641,0.280075355,0.601285774,0.678037693,0.761838743,0.130597734,-0.117612398,-0.799034053,-0.727500502,-0.071507071,0.380851668,0.585543402,0.113784951,0.115384036,0.095896643,-0.024046278,-0.117692456,-0.151206056,-0.126436439,-0.024151624,0.094563874,0.181711691,0,0,0,0,0,0,0,0.04
40395.35417,1.653212514,45,217,332,0.613841822,4.11,18.5,0,0.01883,0.046288,0.023144,0.024049,0.092022,22.70692,22.465576,22.478734,22.872765,23.78042,23.752606,22.782291,23.590129,0.204518,0.476942,1.057512,0.825918,1.300001,0.756561,5.774823,5.774823,5.918835,0.144012,2.976405,8.539683,11.545931,3.891402,11.678878,3.032039,11.250353,2.778311,11.684491,2.592757,1407.5,1390,1407.5,1390,1417.5,1390,1422.916667,1390,1440.104167,1490,1390,1469.635417,1390,1496.736111,1390,1554.979167,1390,-20,0.031760773,0.03542608,0.038490943,0.042440043,0.050055753,0.095155834,0.109418232,0.114074534,0.03392923,0.034389567,0.037931819,0.04457023,0.034309385,0.055749055,0.065262347,0.062344306,0.037469449,0.037254917,0.038997638,0.040323886,0.043195203,0.064341928,0.072428403,0.071859892,0.02375111,0.023410516,0.022765359,0.02192275,0.020853636,0.028259943,0.031318213,0.029456381,-4.546306879,-3.612507115,-2.788250703,-2.023298473,-1.911585039,5.953575163,5.74699559,5.845121341,5.398385269,4.19578424,0.22350748,0.211787925,0.203164355,0.17015557,0.133988195,0.997973731,0.998354324,0.992365564,0.937704432,0.768192989,-0.063627299,-0.006671235,0.093875171,0.277231698,-0.056097095,0.223054594,0.21143493,0.201638505,0.161957258,0.109546529,-0.014221177,-0.002080387,0.018407618,0.039567547,-0.001071784,0,0,0,0,0,0,0,0.02
40399.27083,1.870988814,74.3,221,297,1.827369273,67.2,19.6,0.298066,0.47482,0.400028,0.632885,0.497882,0.394463,22.98022,22.998322,22.763683,22.792375,23.349826,23.227519,22.908234,22.654661,0.238404,0.192162,1.214292,1.052792,1.341916,1.273741,8.426345,8.426345,8.106603,0.319742,0.624033,8.447842,9.379695,1.054525,10.762928,1.836879,11.288967,2.13235,10.670107,2.870851,1212.5,1210,1206.25,1180,1215.833333,1180,1223.125,1180,1243.958333,1300,1180,1247.760417,1180,1270.3125,1180,1326.833333,1180,0,0.120686938,0.11980532,0.131317234,0.134452858,0.156340308,0.145676064,0.101257135,0.072602557,0.064233556,0.069836883,0.070997055,0.073391075,0.086707894,0.083346283,0.061462168,0.047750276,0.074208797,0.072877826,0.075023919,0.085230142,0.109215805,0.096400503,0.068412947,0.054051962,0.036554043,0.03676088,0.037692936,0.041043108,0.047140305,0.038007033,0.026331918,0.02266906,0.774269676,1.06857164,2.127421382,2.608588884,2.818722628,7.080834305,7.849412785,3.792677289,2.449932421,4.463564942,0.3011155,0.30564896,0.372656295,0.381563045,0.345729456,0.287489741,-0.105958817,-0.590968352,-0.61931905,-0.331633786,0.957783717,0.912075501,0.672237284,0.712457765,0.782104936,0.086567617,-0.034169886,-0.23696306,-0.242774878,-0.129084446,0.288403523,0.278567712,0.242573277,0.270180554,0.273796843,0,0,0,0,0.24,0.39,0.39,0.39
40400.26042,1.604226053,40.2,222,320,1.491361694,31,22.1,0.056337,0.055883,0.076931,0.128769,0.270063,0.383973,22.503164,22.490844,22.660694,23.066397,23.513674,23.43175,22.839594,23.322904,0.252373,0.44468,0.676925,0.986447,1.259225,0.953862,11.043391,11.043391,10.836957,0.206434,0.27636,10.970039,10.379468,1.123555,9.879581,1.198786,10.635108,1.644045,10.303512,2.406048,1167.5,1150,1172.5,1150,1179.166667,1150,1178.125,1150,1188.958333,1220,1150,1216.71875,1150,1228.4375,1150,1275.895833,1150,-50,0.065264186,0.071565906,0.096121043,0.104546787,0.109791431,0.13306587,0.13371452,0.083860067,0.040080353,0.045138283,0.063071658,0.065258382,0.0625104,0.074609147,0.076400989,0.053462145,0.036125222,0.03736905,0.045107458,0.049811782,0.054794337,0.082005071,0.082531781,0.056055381,0.020012079,0.020264738,0.023527973,0.026589518,0.027920328,0.037530316,0.034644798,0.024084565,-2.22244492,-2.250091531,-1.944980595,0.459639148,1.716181335,1.943489978,2.650388886,2.39140847,2.382589423,3.36135189,0.10064261,0.10718871,0.123398678,0.280304048,0.292831293,0.934189904,0.95500616,0.439431,-0.157958868,-0.256394113,-0.356776153,-0.287670521,0.113356177,0.384058351,0.633374128,0.09401931,0.102502144,0.017041135,-0.157176127,-0.138639079,-0.035906883,-0.03038266,0.029771911,0.157369899,0.210340516,0,0,0,0.03,0.03,0.3,0.42,0.42
40401.26389,2.512550993,325.5,223,348,1.178976947,15.1,22.3,0.942513,0.868236,0.570255,0.300946,0.190035,0.230049,22.236366,22.174831,22.190916,22.833525,23.660404,23.587039,23.027612,23.507968,0.057309,0.890019,1.234319,0.998133,1.257217,1.080826,9.032866,9.032866,9.474082,0.441216,1.811079,11.080749,12.107787,2.190506,11.243627,1.943481,10.622317,1.913324,11.270831,2.059003,1107.5,1100,1105,1100,1110.833333,1100,1118.125,1090,1134.270833,1180,1090,1161.510417,1090,1188.993056,1090,1226.791667,1090,-20,0.109239562,0.10657747,0.094992423,0.098709455,0.115293817,0.112542624,0.127141852,0.105771331,0.049648824,0.053628086,0.04842718,0.058746252,0.048466123,0.055488262,0.065894806,0.059072606,0.042165342,0.041558588,0.041952011,0.041124224,0.039235714,0.047015026,0.067748619,0.059853778,0.01654578,0.016456586,0.016061801,0.01596675,0.017096919,0.022508623,0.030719184,0.0248026,3.871193248,3.370484286,1.974231417,1.976651072,1.995421328,0.599714751,2.152882975,0.989183474,-0.542783481,-1.026707466,0.17903331,0.138575458,0.123185521,0.124602791,0.105825217,-0.27140551,-0.284378527,-0.556753456,-0.68172611,-0.615022385,0.96246509,0.958616578,0.750852644,0.668754702,0.196391475,-0.048590627,-0.038883024,-0.074563819,-0.08842264,-0.073969481,0.172313311,0.132996433,0.088077079,0.080543565,0.03761084,0.37,0.37,0.37,0.37,0.37,0.4,0.66,0.79
40402.39097,3.383743576,2419.6,224,329,1.056904851,11.4,22.9,0.684659,0.766633,0.922211,0.933837,0.735565,0.508973,22.865913,22.591379,22.28807,22.48804,23.096742,23.358111,23.36655,23.403477,0.294505,0.302261,0.760135,1.059583,0.970861,0.961474,17.83829,17.83829,18.227685,0.389395,0.432738,18.190595,16.15462,2.759751,14.049769,3.318562,12.921232,3.172657,11.954566,2.981264,1130,1120,1127.5,1110,1130,1110,1129.166667,1110,1141.979167,1180,1110,1136.40625,1090,1152.013889,1090,1188.5625,1090,0,0.08729541,0.082508966,0.057044931,0.080909137,0.093108903,0.107568778,0.106373426,0.12378984,0.01483258,0.018722117,0.034405063,0.041053705,0.037704235,0.045127523,0.049736578,0.064117172,0.038126071,0.037853481,0.041178515,0.044402602,0.047179774,0.044287488,0.046255727,0.066971116,0.011977092,0.011587194,0.011585115,0.012558117,0.01366915,0.015423913,0.018923909,0.027030554,3.146918242,3.182311736,1.208249073,0.162741704,0.901186484,0.579162135,0.521186746,1.075981562,0.868183198,-0.8575463,0.105351105,0.097174173,0.066602296,0.085796773,0.158940273,-0.036147073,0.032216972,0.581101953,0.1686036,-0.384847664,0.999346481,0.997137676,0.399330818,0.005313869,0.091719568,-0.003808134,0.002571649,0.029027761,-0.011123695,-0.116153372,0.105282256,0.09691409,0.04019556,0.003571763,0.017089312,0,0,0,0,0.25,1.13,1.16,1.55
40406.26389,1.687528961,48.7,228,307,1.209515015,16.2,19.3,0.027958,0.027874,0.023516,0.076221,0.139286,0.236564,21.236439,21.336527,21.410354,22.031838,22.964978,23.67984,23.638846,23.768142,0.110735,0.840913,1.166099,1.259502,1.010145,1.083809,7.062188,7.062188,7.100343,0.038155,0.074048,7.16224,7.338684,0.303695,9.721337,2.68686,10.113639,2.391484,12.377355,3.962022,982,975,983.375,975,992.5416667,975,1014.604167,975,1054.90625,1140,975,1126.151042,975,1145.107639,975,1136.04375,975,-17,0.036784843,0.038350969,0.057342303,0.056557926,0.042934846,0.092956463,0.115459144,0.113477573,0.032562904,0.033648995,0.037037059,0.036524581,0.044203249,0.072819372,0.080944023,0.066408985,0.04241751,0.044798629,0.05030818,0.051326842,0.046428471,0.057107119,0.070319489,0.060312179,0.020646623,0.021220451,0.022219107,0.022886128,0.02154721,0.025874022,0.030109243,0.023729684,-3.380772645,-3.846937811,-1.383011506,-1.592443455,-2.461220875,6.628810959,6.588156243,6.68388125,6.616472417,7.837901199,0.26512218,0.25746632,0.245585472,0.24641786,0.294531085,0.995828673,0.970723663,0.717267425,0.840163332,0.910313733,0.091242826,0.208260096,0.601457994,0.34472375,0.213099203,0.264016269,0.25012085,0.177426369,0.208646006,0.272218752,0.024190497,0.052724093,0.145285393,0.07976333,0.056432066,0,0,0,0,0,0,0.01,0.77
40407.26042,1.1430148,13.9,229,304,1.003460532,10.08,18.4,0.000289,0.023829,0.202969,0.17258,0.147601,0.143443,20.872356,20.892683,21.100418,21.825763,22.514229,22.739603,23.511846,23.291303,0.151585,0.927613,1.175565,1.192335,1.176198,1.349124,9.103746,9.103746,9.17143,0.067685,0.185559,9.05767,8.323744,0.815251,7.831214,0.788047,9.255472,2.338465,11.030355,3.660327,853,834,855.75,834,854.4166667,834,869.1041667,834,906.4166667,986,834,981.46875,834,1053.826389,834,1089.066667,834,-27,0.052160224,0.057060969,0.078855494,0.099940922,0.065145547,0.054040196,0.083686158,0.106480391,0.04557958,0.047168484,0.057266737,0.059564684,0.050210587,0.047206918,0.06528311,0.067796207,0.059534066,0.060198061,0.066146068,0.069777708,0.053513311,0.049970891,0.055909183,0.061220954,0.027803813,0.028202023,0.029182491,0.028589503,0.023162895,0.022355052,0.024970313,0.025409233,-4.166980839,-4.00701263,-2.861400142,-1.24527339,-2.433704216,4.332536185,4.216553076,4.834132861,5.53451005,7.611722147,0.19470342,0.18684777,0.184228765,0.203417073,0.301651293,0.964286572,0.97917783,0.846360436,0.700238002,0.820838792,-0.264861108,-0.186805749,0.291779936,0.556611536,0.308536117,0.187749893,0.182840214,0.155541191,0.14045152,0.25836696,-0.051569364,-0.035517413,0.053617723,0.117437653,0.066960473,0,0,0,0,0,0,0,0.01
40408.24653,1.357934847,22.8,230,295,0.822168079,6.64,17.4,0.027727,0.014108,0.005561,0.002846,0.001477,0.075115,19.59649,19.712896,20.166609,20.986954,21.626373,22.077886,23.107594,22.40073,0.455105,1.013229,1.119667,1.224503,1.400459,1.272134,11.810362,11.810362,11.583918,0.226443,0.59924,11.029312,10.164119,0.998247,9.243932,1.29511,8.608849,1.398431,9.765756,2.069777,756,749,759.875,749,766.0833333,749,773.5833333,749,794.59375,856,749,851.2708333,749,920.3090278,749,1028.102083,749,-21,0.153047926,0.150895762,0.129226608,0.089343718,0.057439057,0.060971982,0.054933795,0.094006178,0.085996661,0.085642168,0.081498387,0.063787992,0.055465199,0.052566712,0.050155775,0.069580718,0.087740756,0.087807055,0.082525672,0.067472887,0.057392342,0.055096231,0.052277988,0.064192952,0.032357911,0.032970611,0.033340941,0.029594789,0.027207164,0.025035921,0.023854147,0.028038722,-0.484288652,-0.408752074,-0.117467081,-0.427959695,-2.574268872,4.848476376,5.290777645,5.807585681,5.410876341,5.550804659,0.1707904,0.184918095,0.191331193,0.175990847,0.22154001,0.606258513,0.607252775,0.679978872,0.806755141,0.853165826,0.795267638,0.79450771,0.726989103,0.452822932,0.032199904,0.103543134,0.112306073,0.129697267,0.140263315,0.190181599,0.135824078,0.146908116,0.139582034,0.079511064,-0.011848146,0,0,0,0,0,0,0,0.01
40409.35417,1.382017043,24.1,231,286,1.361727836,23,16.9,0.461956,0.6486,0.376154,0.208121,0.389029,0.209684,21.414474,21.524203,21.550221,21.728864,22.101508,21.805248,22.658798,22.031169,0.115772,0.25302,0.632237,1.020466,1.438031,1.131463,13.707741,13.707741,13.494034,0.213707,0.324243,13.240603,12.559217,0.771055,11.567941,1.377743,10.568557,1.848156,10.174241,2.310126,687,684,687.125,684,692.25,684,700.3125,684,714.4583333,755,684,749.9635417,684,797.9861111,684,924.9125,684,-14,0.180770294,0.177919707,0.180394261,0.178413699,0.17645992,0.125331786,0.105217901,0.09881108,0.09541646,0.09444451,0.099293253,0.105511287,0.103316242,0.082685725,0.071991886,0.071275229,0.106710174,0.108350778,0.117704169,0.122446306,0.117478084,0.089700016,0.078022422,0.069088226,0.035631173,0.036062966,0.042151701,0.045363839,0.045008668,0.036421232,0.032178884,0.029388528,-1.00553903,1.075483016,2.12579905,2.769960443,2.159361161,6.073052551,5.554978744,5.453150221,5.258779655,5.192105067,0.26690334,0.269238935,0.294890425,0.327800632,0.307674321,-0.281802282,-0.306391402,-0.336409683,-0.404073641,-0.041060754,0.959472498,0.951555042,0.94057376,0.889338529,0.700334739,-0.07521397,-0.082549925,-0.099041696,-0.139667018,-0.037597779,0.256086414,0.256177174,0.277417382,0.286699703,0.221030652,0,0,0,0,0,0,0,0
40413.25,2.267171728,185,235,370,1.390935107,24.6,20.4,0.323761,0.164834,0.055115,0.027558,0.10738,0.276572,20.004183,20.312207,20.658142,21.215332,21.727972,21.836011,21.798012,21.935931,0.310765,0.721354,0.914274,0.970064,0.936772,0.9714,16.09906,16.09906,15.882294,0.216766,0.503458,16.13153,15.126263,1.355011,14.122255,1.992966,13.472411,2.655979,13.446367,2.188976,552.5,547,550.125,542,542.8333333,529,533.6666667,511,539.7708333,565,511,559.3125,511,574.7951389,511,620.3708333,511,18,-0.167470786,-0.178275698,-0.192465455,-0.143473596,-0.109850304,-0.020742159,0.039854172,0.066359085,-0.100367325,-0.104595112,-0.094845813,-0.045218965,-0.043531481,-0.001011294,0.027237001,0.037613547,-0.120251421,-0.116183223,-0.095017456,-0.075275729,-0.063966172,-0.003749654,0.030503128,0.048934737,-0.0460762,-0.043254373,-0.03129133,-0.022294661,-0.017152205,0.0065841,0.017148494,0.021620727,-4.736359092,-5.159468541,-5.537370684,-4.06044953,-3.781571882,-3.489082875,-2.814288886,-1.048361137,-1.494306032,-1.720683362,0.44353426,0.430401655,0.38869789,0.350350276,0.42357379,-0.502999432,-0.45708771,-0.426731066,-0.55070294,-0.558933502,-0.864286742,-0.887921361,-0.903106713,-0.817379029,-0.809486127,-0.223097481,-0.197334247,-0.166188924,-0.188405183,-0.235191275,-0.38334078,-0.381852439,-0.350852497,-0.289507916,-0.344094792,0,0,0,0,0,0,0.61,0.62
40414.24653,2.279666944,190.4,236,408,1.117271296,13.1,21.3,0.001054,0.001088,0.406555,0.212005,0.142381,0.118159,20.33409,20.371927,20.350644,20.654549,21.134917,21.439232,21.63536,21.632911,0.151727,0.645775,0.851179,0.921276,0.96294,0.973013,15.847496,15.847496,16.937742,1.090246,1.169077,17.792012,17.431637,1.225094,16.27895,1.731226,15.225382,2.362627,14.455756,2.634881,531.25,525,533.375,525,539.0833333,525,545.8958333,525,552.9791667,569,525,546.375,511,557.2013889,511,586.7041667,511,-26,-0.055801744,-0.052864183,-0.016620504,-0.025474252,-0.057476069,-0.083663186,-0.032986795,0.019618056,0.050623718,0.056024551,0.050681686,0.013550272,-0.015786607,-0.029659044,-0.005936399,0.01377381,-0.014918631,-0.016236615,-0.021729492,-0.034659681,-0.056531219,-0.060248696,-0.021343509,0.014570994,-0.010604118,-0.01128354,-0.012648948,-0.015137589,-0.023846024,-0.020499114,-0.003559274,0.007964878,-0.464279865,-0.742527115,0.246919487,1.051108521,0.754793338,5.746464409,5.459379363,4.09517561,1.120661113,-1.317753675,0.17243207,0.167273425,0.141404392,0.188045651,0.314170139,0.734523408,0.702138955,0.151318628,-0.341926188,-0.54057261,0.678583351,0.710582972,0.54044171,-0.000652688,-0.33374539,0.126655392,0.117616248,0.027535951,-0.083253252,-0.203468171,0.117009532,0.118696573,0.07223595,-0.029060883,-0.162325699,0,0,0,0,0,0,0,0.62
40415.25,1.50242712,31.8,237,295,1.269512944,18.6,20,0,0,0.017916,0.146815,0.29901,0.22161,19.582281,19.558377,19.963914,20.718496,21.654544,21.401701,21.722239,21.510458,0.408599,0.878843,1.32797,1.13772,1.073513,1.079457,10.969342,10.969342,11.043529,0.074188,0.677743,11.61192,12.575844,1.117576,15.003741,2.696219,15.044581,2.337039,14.084943,2.775458,426,420,426.5,420,437,420,453.4166667,420,481.6041667,533,420,517.2916667,420,524.7847222,420,551.79375,420,-24,-0.049888614,-0.044430147,-0.021384806,0.000415027,0.029950943,-0.013762563,-0.04579181,0.018407478,-0.007668669,-0.006180058,0.006626149,0.019155434,0.028893625,0.006553509,-0.010141488,0.018963604,-0.001736493,0.004053225,0.019197146,0.03313556,0.030808944,-0.012861137,-0.029896149,0.013157422,0.007863158,0.00965985,0.014224399,0.016315632,0.010910414,-0.006467805,-0.010029271,0.007701975,-4.799828515,-5.859855106,-5.877267421,-5.291668211,-0.921913628,4.453161799,3.763822195,3.969442005,3.835753281,3.528153955,0.26884848,0.29606834,0.28130167,0.236482397,0.24504371,0.394385103,0.413264544,0.659054164,0.738337353,0.360677489,-0.91894526,-0.910374941,-0.704939088,-0.472118173,0.184033792,0.106029835,0.122868443,0.181419828,0.169820433,0.066290703,-0.247057036,-0.269299915,-0.202521142,-0.126748869,0.045512843,0,0,0,0,0,0,0,0.61
