surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_BayCityCreekAtHwy204026368_TribSc,beach_LakeshoreCurrVel,beach_NoGeese,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.kreher.Sum..1hr,Sqrt.Precipitation.over.upload.kreher.Sum..2hr,Sqrt.Precipitation.over.upload.kreher.Sum..6hr,Sqrt.Precipitation.over.upload.kreher.Sum..12hr,Sqrt.Precipitation.over.upload.kreher.Sum..24hr,Sqrt.Precipitation.over.upload.kreher.Sum..48hr,Sqrt.Precipitation.over.upload.kreher.Sum..72hr,Sqrt.Precipitation.over.upload.kreher.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,Sqrt.Whittlesey_ARF_Sum_72,Sqrt.Whittlesey_ARF_Sum_120,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
6/7/2011 10:10,0.799340549,6.3,104,18,15.3,277.5,8.47,0,0,0,0,0.18,-1,-0.012015731,-0.01073013,0.014515133,0.004809952,0.000634478,0.014673083,11.570029,11.763563,10.188248,9.890912,11.1088406,10.6857398,11.22042606,10.70476449,0.044781957,0.090404129,0.422545303,0.401740045,0.218000042,-3.898087,-2.534269,-0.378465858,0.548461171,-0.728974698,0.48622734,1.26560417,1.836457429,1.4902893,0.904313875,0.193534,1.218263437,1.272698702,1.995143132,2.381578811,2.910173496,2.509983799,0,0,0.446487536,2.501979117,2.501979117,2.501979117,2.501979117,2.608572015,0,0,0.516929396,2.090602533,2.090602533,2.090602533,2.090602533,2.253196383,0,0,0.14142299,0.300000277,0.300000277,0.300000277,0.300000277,0.300000277,1.278753601,1.278753601,1.301680949,1.284205068,1.271376872,1.268226838,1.268952202,1.273417995,1.278753601,1.278753601,1.278753601,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.342422681,0,0,0,0,0,158,0.86923172,0.802728925542763,-2.04832279489756
6/8/2011 9:35,0.301029996,2,105.8,18.6,19.9,335.9,4.04,0,0,0,0,0.8,0,0.031060714,0.015552574,0.011375818,0.011205944,0.007434088,0.043076445,11.863267,11.239852,9.70817642,9.947276708,10.54836581,10.83941791,10.64499369,10.90210413,0.006120373,0.005971577,0.004486411,0.009619447,0.032548273,-0.50367608,-0.92441354,0.528219803,1.597199818,-1.397094695,-2.2617878,-1.3660067,-0.548052491,-1.340949395,0.224238431,0.623415,1.421650056,1.462268379,1.284926794,1.707595699,2.08494842,2.476984147,0,0,0,0,0,2.501979117,2.501979117,2.588029783,0,0,0,0,0,2.090602533,2.090602533,2.232666977,0,0,0,0,0,0.300000277,0.300000277,0.300000277,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.275080898,1.271702238,1.272931779,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,0,159,0.559906625,0,0
6/9/2011 8:50,0,1,89.9,16.7,10.1,358.9,10.1,0,2,0,0,0.25,0,0.028868712,0.039886391,0.021292294,0.020177205,0.006781399,-0.002192002,7.6539392,7.4175016,7.09620242,6.95173428,10.29460439,10.42343989,10.64264258,10.90922626,0.8414784,0.838398,0.866543773,0.904098427,0.640076861,-3.668795,-3.760336,-3.44980945,-3.91163405,-2.891095901,3.357036,3.164962,3.42157738,4.1553271,0.865181262,0.236437601,0.329530171,0.517050977,3.616042086,2.717593365,2.519570342,2.864735017,0,0,0,0,0,0,2.501979117,2.501979117,0,0,0,0.13137405,0.13137405,0.13137405,2.094726257,2.094726257,0,0,0,0,0,0,0.300000277,0.300000277,1.255272505,1.255272505,1.255995727,1.263636069,1.263162465,1.271027994,1.271144318,1.269793044,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,0,160,0.678518379,2.73657588253215,-6.98291861896896
6/12/2011 9:06,0,1,106.5,16.1,19.6,553.1,0,10,1,0,1,0,0,-0.05483715,-0.027983805,0.002711555,-0.003513198,-0.003625055,-0.030919155,11.188328,9.658393,7.22406655,6.58382803,8.548133542,7.535900788,7.429810964,8.590717033,0,0,0,0,0.149632869,2.641103,3.008318,3.69137087,3.84147436,1.18512222,-2.486565,-1.5219918,-1.05098599,-0.576450271,-0.097995661,1.529935,1.984372664,1.589483214,2.814712823,2.264346743,1.966281734,2.709293547,0,0,0,0,0,0.584136037,0.586578053,0.586578053,0,0,0,0,0,0.578827036,0.975171261,0.983980756,0,0,0,0,0,0.17320157,0.17320157,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255320757,1.254862144,1.261334254,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.255272505,0,0,0,0,0,163,0.662757832,1.30347814220754,0.510827498072668
6/13/2011 9:20,0,1,107.5,18.7,22.5,594,0,0,0,0,2,0,0,-0.029111098,-0.032406676,0.004709727,-0.004863614,-0.002272832,-0.003869302,13.218453,11.250779,8.77089712,8.564491725,12.0133907,10.28076212,9.028397424,8.88372201,0,0,0,0,0.006969579,0.8597321,1.8417686,3.07965098,3.41610511,0.99819275,-0.5755502,-0.6765389,-0.724360138,-0.45657419,-0.115918926,1.967674,2.123048526,1.527919061,4.170993043,3.957511517,3.697611507,3.461229561,0,0,0,0,0,0,0.584136037,0.586578053,0,0,0,0,0,0,0.578827036,0.983980756,0,0,0,0,0,0,0.17320157,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.249931757,1.25265889,1.253556067,1.255465482,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,164,0.575187845,0.360314129301205,0.824726456606016
6/14/2011 11:09,0.301029996,2,108.6,21.1,18.5,572,7.09,0,1,0,2,0.5,0,-0.005367407,-0.001931702,-0.00900967,-0.00528651,0.001699824,-0.026001954,12.097683,13.660188,12.243873,10.12799437,10.89093635,11.47965365,10.64911321,9.146655335,0,0,0.041201359,0.100889934,0.050444967,3.8669095,0.7101116,0.72032278,1.59524912,-0.064096467,3.1605592,2.093468,1.28563102,0.92477074,0.468013416,1.5625045,2.72099302,2.860692935,2.775951914,3.605512848,3.643492844,3.425275927,0,0,0,0.473098457,0.473098457,0.473098457,0.473098457,0.753588722,0,0,0,0.565497685,0.565497685,0.565497685,0.565497685,1.127273977,0,0,0,0,0,0,0,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.247482261,1.24873323,1.25093207,1.252416091,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,165,0.6599162,-3.28286206696654,-7.51417438241036
6/15/2011 8:46,0.716003344,5.2,108.5,18.2,19.3,614.2,7.81,14,0,0,0,0.17,0,-0.024947638,-0.019983306,0.005745946,0.000470591,0.002305367,-0.001296458,9.553628,10.456596,10.344793,10.5739484,11.78759448,11.30126477,11.5104439,9.884946328,0.612841,0.766947115,0.603570947,0.337290001,0.169396282,-1.4065151,-1.510611,1.0507671,1.52212699,1.14692303,1.9289272,1.39273051,2.39370672,2.291151185,2.842779122,0.902968502,0.579642985,0.819305968,1.620016913,2.236162775,3.034318567,3.380454328,0.411706862,0.665935838,0.923528386,0.923528386,0.923528386,1.037654485,1.037654485,1.191973423,0.248936162,0.601288735,1.047094644,1.047094644,1.047094644,1.190039842,1.190039842,1.444102535,0,0,0,0,0,0,0,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.250663919,1.249027053,1.249369595,1.251759855,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,166,0.605305046,0.985167317711572,-2.51385070282883
6/20/2011 9:47,2.861534411,727,112.4,16.2,13,303.7,6.37,0,0,0,0,0.5,-4,0.01430882,-0.000385368,-0.004395051,-0.001153766,0.007162381,0.00292825,9.997529,9.9147515,8.76158492,8.22007418,8.758516333,9.146362719,9.358539146,9.647764425,0.87355834,0.931340455,0.974120985,0.981085976,0.990542988,-3.4127773,-3.666316,-2.572198907,-1.89932432,-3.371568168,0.65411369,0.542189125,1.58642775,1.358764296,0.947812912,0.0827775,1.032951023,1.004314089,1.129680841,1.138066085,1.201404278,1.146777932,0,0,0,0,1.036417435,3.721912104,4.142338252,5.110308159,0,0,0,0,0.703529601,3.59685382,4.200303737,5.119656552,0,0,0,0,0.17320157,0.374164958,0.424264469,0.424264469,1.380211242,1.383815366,1.409425869,1.441066407,1.535926741,1.484769478,1.424293472,1.371843355,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.278753601,1.255272505,1.255272505,1.770852012,1,0,1,0,0,171,0.579783597,-1.92167535627309,-4.39854110189875
6/21/2011 10:30,3.383743576,2419.6,114.8,15.2,13.8,432.2,7.09,0,0,0,0,0.67,1,0.03002116,0.033148208,0.004826941,0.008143822,0.007907435,-0.025955387,9.228948,9.1694685,9.7189303,9.15511425,9.631182188,9.192366406,9.304459583,9.540288608,0.89617205,0.895878795,0.852665042,0.794059899,0.748683432,-5.269856,-5.401423,-4.18552472,-3.08151813,-3.85635341,7.031134,6.6403605,4.5733431,3.82978426,2.743921879,0.0594795,0.958361751,1.0772144,1.000578156,1.150220497,1.114086766,1.117993409,0.690108593,1.740633755,2.368683368,2.368683368,2.368683368,2.585502272,4.411721955,4.771753042,0.77399845,1.543893941,2.34140744,2.34140744,2.34140744,2.444819564,4.291799879,4.808819011,0,0.09999161,0.14142299,0.14142299,0.14142299,0.20000231,0.399999847,0.447214492,1.369215857,1.359835482,1.348110068,1.354492601,1.364738555,1.450649337,1.448999872,1.387300822,1.361727836,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.278753601,1.255272505,1.397940009,0,0,0,0,0,172,1.247973266,-4.00349032556895,-9.1636272956224
6/22/2011 8:55,2.598571663,396.8,114.4,13.9,9.6,320.3,9.9,0,0,0,0,0.25,0,0.02836982,0.028943579,0.017129973,0.016136338,0.020394541,-0.007905436,7.8501525,8.23604275,8.74920967,9.293856792,9.785303354,9.750125146,9.424741833,9.516791729,0.94302136,0.97151068,0.977253248,0.986817938,0.917494206,-6.134209,-5.21155565,-5.52442483,-5.35696075,-5.574400208,3.688804,4.1484184,4.54540573,4.53679862,4.742046342,0.38589025,0.511108673,0.671675353,0.995182782,0.999042292,1.14766423,1.141898301,1.505085114,1.789448546,1.83818041,2.00099197,4.045312632,4.352632459,4.475456167,6.008691664,1.397580409,1.63652623,1.717179261,2.252919911,3.946927196,4.321668033,4.378557809,6.026555076,0.14142299,0.199992765,0.199992765,0.24494401,0.36055135,0.374164958,0.41230838,0.565685209,1.599883072,1.593286067,1.592398846,1.621695462,1.558684576,1.472697955,1.500894829,1.443763507,1.591064607,1.579783597,1.579783597,1.579783597,1.342422681,1.342422681,1.342422681,1.255272505,1.672097858,0,0,0,0,0,173,1.096910013,-4.68408368091567,-10.7214439358782
6/23/2011 7:12,2.713658516,517.2,158.2,12.5,10.2,306.5,4.83,6,0,0,0,0.08,-4,0.035334427,0.003881592,0.003054678,0.005453538,0.01486447,0.006964607,7.358885,7.3502625,7.2487976,7.22669845,7.684642454,8.792818748,9.089156214,9.107398358,0.9411415,0.941655375,0.945988218,0.960140347,0.970281284,-5.325414,-4.6920254,-4.70749047,-4.60732595,-4.568215854,1.457816,1.5048693,2.07159003,2.05063574,3.35003744,0.0086225,0.142193637,0.150213452,0.797636726,1.404066559,1.346333429,1.271101539,1.001075472,1.129290605,1.129290605,1.129290605,3.152653444,5.135561258,5.159394525,6.45867518,1.561384418,1.680210255,1.681562079,1.681562079,3.228737975,5.156115418,5.210406174,6.433111631,0.100010699,0.14142299,0.14142299,0.14142299,0.300000283,0.435892739,0.435892739,0.583095376,1.531478917,1.536558443,1.553761698,1.600972896,1.727256514,1.644911034,1.570846373,1.536974863,1.531478917,1.531478917,1.531478917,1.531478917,1.531478917,1.342422681,1.342422681,1.278753601,2.021189299,0,0,0,0,0,174,0.591064607,-2.40209419534137,-5.49817637737344
6/27/2011 9:04,0.875061263,7.5,106.2,18,20.4,263.2,1.1,0,0,0,2,0,0,0.030965783,0.012685169,0.001340595,0.001542734,0.002026258,0.033699371,13.2367525,13.0835778,12.2733109,12.0179865,12.8558326,13.58579628,13.11203009,11.42826467,0.49311912,0.25735474,0.085784914,0.142984603,0.201033467,3.4834926,3.3373648,3.2648435,3.2143082,3.0340839,2.024218,1.9389726,1.73365093,1.626808054,1.123034853,0.15317475,0.703404191,0.851354355,1.257013249,2.751568342,2.540406149,3.020969369,0,0,0,0,0,0,0,2.68531198,0,0,0,0.081059157,0.081059157,0.081059157,0.081059157,2.629597101,0,0,0,0,0,0,0,0.244951803,1.230448921,1.230448921,1.230448921,1.230448921,1.232487866,1.249834042,1.288338669,1.467001001,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,0,178,0.46686762,-1.5827948869663,-0.620290533373953
6/28/2011 8:54,1.206825876,16.1,108.4,18,22.2,291.5,2,0,0,0,0,0.33,0,-0.02411112,-0.004275966,-0.003670597,-0.003357399,0.000679889,-0.055076903,14.358034,12.812739,11.017574,10.7170868,11.67843965,12.25425709,12.94850049,12.18303128,0.35838476,0.4057918,0.496617618,0.687161188,0.680400811,-1.8426011,-1.0913872,0.12831138,0.476573276,1.606601859,-4.810287,-5.1615655,-5.09570332,-5.64960271,-3.926722628,1.545295,1.556762657,1.200655209,1.472567375,1.484470431,2.564757197,2.478914708,0,0,0,0.340153689,1.402564011,1.402564011,1.402564011,1.932828057,0,0,0,0.05057182,1.278766088,1.281332625,1.281332625,1.47756053,0,0,0,0,0.09999161,0.09999161,0.09999161,0.14140949,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.231724383,1.243633245,1.345138383,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,0,0,1,0,0,179,0.819543936,4.09664558979512,1.60545785108553
6/29/2011 9:20,0,1,106.5,18.1,19.4,281.7,0.5,0,1,0,3,0,0,0.026595328,0.014439535,0.00408449,0.005755151,0.004218662,0.022030788,13.513023,13.27856,10.0978782,9.974095192,13.13314614,12.42739465,12.5702073,12.83817592,0,0,0.36758575,0.225126853,0.237104197,-1.013087,-0.79812645,1.4956362,2.14894388,0.060876283,1.012035,1.041543,0.45950812,0.655773738,0.275566338,0.234462499,2.342722056,1.729721108,3.599198643,2.854508328,2.449414258,2.691464159,0,0,0,0,0,1.402564011,1.402564011,1.402564011,0,0,0,0,0,1.278766088,1.281332625,1.281332625,0,0,0,0,0,0.09999161,0.09999161,0.09999161,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230193379,1.230831953,1.265336778,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,180,0.522444234,1.55781664025581,-0.680593355346722
6/30/2011 10:40,1.041392685,11,110.1,19.7,26,431.1,2.57,0,0,0,0,0,0,0.018050555,0.008921276,0.007112351,0.008645112,0.006143505,0.009604894,12.288591,12.249866,11.600934,10.98129246,12.30353298,12.70275941,12.38777266,12.86671414,0.4312721,0.5329134,0.411760088,0.214578384,0.109442977,2.003601,2.573833,3.1358896,1.636216525,-0.696657475,4.232165,3.437765,2.81479743,2.38633715,1.484717736,0.038725501,0.661876381,1.159706905,1.940603546,2.911930011,2.587691289,2.71846152,0,0,0,0,0,0,1.402564011,1.402564011,0,0,0,0,0,0,1.242532788,1.281332625,0,0,0,0,0,0,0.09999161,0.09999161,1.230448921,1.230448921,1.230448921,1.229937686,1.222456337,1.226084116,1.22757822,1.23578087,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,0,181,0.568201724,-3.57381464529273,1.56136122697189
7/4/2011 8:50,1.23299611,17.1,112.5,23.2,27.7,570.1,4.59,0,0,1,6,0.08,0,-0.01980783,0.001229866,-0.001677351,0.000612536,-0.001173724,-0.005652198,14.595202,14.12502,13.202888,13.6417926,16.687189,15.3186435,14.8066755,14.07348868,0.009574685,0.063282888,0.04601539,0.023007695,0.011503848,3.55978,3.4516436,3.4624876,3.4052137,1.404547501,-0.516701,-0.53100553,-1.03327893,-0.812788211,-0.662446483,0.4701815,0.725375146,0.83754112,3.358970227,3.343392198,2.981413532,2.671665477,0,0,0,0,0,0,3.214455182,3.214455182,0,0,0,0,0,0,2.843265349,2.843265349,0,0,0,0,0,0.100010699,0.282845955,0.282845955,1.230448921,1.230448921,1.230448921,1.227886705,1.220369632,1.223755454,1.228040865,1.225825991,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,0,185,0.482873584,2.32202438882999,5.31490383146099
7/5/2011 9:03,0.612783857,4.1,111.4,23.5,27.9,568.7,0.5,0,0,1,0,0,0,0.004168342,0.009108682,-0.002901616,-9.8e-05,-0.001078474,0.005671592,15.145181,14.586262,13.836839,14.35286588,15.84361456,16.24129593,15.51512816,14.78300219,0,0.010866329,0.062668983,0.157083122,0.082182307,3.465813,3.1693502,3.04948762,3.70656149,3.97050495,0.08059364,-0.094975585,-0.899045028,-0.937455323,-1.612313635,0.558919,0.741655291,1.600529541,1.979408573,2.79102206,2.963650572,2.589268175,0,0,0,1.03282293,1.03282293,1.03282293,1.03282293,3.376306463,0,0,0,1.40109327,1.40109327,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,0,0.282845955,1.230448921,1.230448921,1.230448921,1.227115083,1.218797998,1.219584526,1.22214397,1.225102426,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,0,0,186,0.382017043,0.45818136478112,-0.200174516278448
7/6/2011 8:35,1.484299839,30.5,113.3,22.8,23.1,0.61,0,0,0,0,3,0,0,0.017278468,0.006817379,0.001905165,0.001446775,-0.001407281,0.013110126,13.071042,12.213771,11.9561772,13.07543062,16.46789785,16.16180773,16.33693482,15.34872839,0,0,0,0.08259274,0.107719386,3.016059,3.0953181,3.04943815,2.324501994,1.936373193,-0.4526999,-0.75067275,-0.34617992,-1.777435265,-1.967950906,0.857271001,0.625124903,1.352265277,4.237985011,3.320573773,3.342609676,3.191318234,0,0,0,0,0,1.03282293,1.03282293,3.376306463,0,0,0,0,0,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,0,0.282845955,1.222716471,1.225309282,1.228400359,1.2219356,1.216957207,1.217747073,1.21861427,1.22393702,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,0,187,0.424881637,0.360314129301205,0.824726456606016
7/7/2011 9:30,2.150449409,141.4,107.2,21.1,22.3,609.4,4.95,0,0,0,0,0.33,0,-0.009068806,-0.00985545,0.000735092,8.05e-05,0.000119776,-0.01790132,13.793959,13.617182,13.162244,13.3728341,16.0243503,16.29529132,16.1447324,15.82719343,0.40722138,0.51671222,0.37704214,0.19514152,0.108291177,3.018398,3.1698088,2.80900907,3.08436811,1.16158466,-0.9476648,-1.3576975,-1.4760604,-1.088816212,-0.34023514,0.176777,0.349765077,0.492298195,3.172942387,3.750810814,3.27573044,3.32316786,0.674990993,1.063107234,1.105011235,1.105011235,1.105011235,1.105011235,1.512538606,1.512538606,0.536568523,0.816147009,0.90301562,0.90301562,0.90301562,0.90301562,1.666883187,1.666883187,0,0,0,0,0,0,0,0,1.230448921,1.230448921,1.227886705,1.218797998,1.211921084,1.214048679,1.215663996,1.218955418,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,0,188,0.525044807,-1.67843320795305,4.28285675296763
7/11/2011 9:01,0.301029996,2,97.7,22.4,25.4,437.8,3.33,0,0,0,0,0.08,-2,-0.002067689,-0.006532462,0.000907708,0.002071331,0.00062834,-0.010287438,15.594029,15.312052,14.745994,14.8047478,17.9690408,16.57474118,16.20562722,16.03757728,0.1035524,0.14654077,0.142602968,0.342473788,0.267989493,2.1988842,1.7090126,2.77423732,2.96710803,1.602990391,-3.3681441,-3.526262,-2.5087097,-1.642261911,-1.165455309,0.281977001,0.549353359,0.55033605,3.741590315,3.030478452,2.941060627,2.874619422,0,0,0,4.340338132,4.340338132,4.359492944,4.359492944,4.911965378,0,0,0,3.819279945,3.824535197,3.83635281,3.845714511,4.270020315,0,0,0,0.282845972,0.282845972,0.282845972,0.282845972,0.300000277,1.230448921,1.230448921,1.245018871,1.256717746,1.234517284,1.228400359,1.226728757,1.223106381,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.342422681,0,0,1,0,0,192,0.033423755,-0.620290533373953,1.5827948869663
7/12/2011 9:08,2.454997217,285.1,105.7,22.1,21.3,384.1,0,0,0,0,4,0.5,0,0.012930114,0.000817007,0.004088176,0.001927567,-0.000758879,0.002186407,16.336987,16.095267,14.1592462,14.48935871,17.90182498,17.93543289,17.01710244,16.41307221,0.33150476,0.24580356,0.190340834,0.134418527,0.081449885,-1.606195,-1.883176,0.54988553,0.227465058,0.332200563,-2.973966,-3.189942,-3.05531022,-3.7866258,-3.81417542,0.241719999,1.480999047,1.193350448,3.902160757,3.82286644,3.404338351,3.138367142,0,0,0,0,0,4.340338132,4.359492944,4.786058299,0,0,0,0,0,3.824535197,3.83635281,4.173444175,0,0,0,0,0,0.282845972,0.282845972,0.300000277,1.230448921,1.230448921,1.230448921,1.230448921,1.224533063,1.229425848,1.227063592,1.225619381,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,1,0,0,0,193,0.964730921,-0.733090183649792,0.320279226045516
7/13/2011 8:51,1.164352856,14.6,105.2,19.6,18.2,456.2,6.41,0,24,0,0,0.25,0,0.002673571,0.009397804,0.007743491,0.005473479,0.00182484,-0.010256543,14.073275,13.210745,13.493162,14.7923419,16.502289,17.18657868,17.4641819,16.62078228,0.7331455,0.734451125,0.624705668,0.565831394,0.57121824,-2.0684528,-2.9869714,-3.83320612,-3.93317634,-3.21031234,2.8942832,3.5509406,3.44197652,2.670317107,1.180362786,0.862529999,0.570430965,1.532339055,2.112382173,3.220593661,3.416893157,3.096082709,0,0,0,0,0,0,4.340338132,4.359492944,0,0,0,0,0,0,3.824535197,3.845714511,0,0,0,0,0,0,0.282845972,0.282845972,1.230448921,1.230448921,1.230448921,1.227886705,1.219584526,1.2219356,1.226187323,1.224843717,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,0,194,0.294466226,-0.560488645579653,-1.28290782138714
7/14/2011 14:17,0.716003344,5.2,103.1,22.6,24.9,526.3,0,0,15,0,0,0,-1,0.017056072,0.004031668,0.002975619,0.002244227,0.001403542,0.002537985,16.372698,15.683914,14.454024,13.2725142,13.4693616,14.614777,15.49228917,16.17630327,0.40751687,0.35817868,0.36801791,0.274235308,0.157852907,0.6225283,1.7496542,2.69862462,2.80587848,0.976067304,3.142458,2.389244,0.981831191,0.402358529,1.175071177,0.6887845,1.095223935,1.47345951,1.666361645,2.182754929,2.922906325,3.2172574,0.222156222,0.222156222,1.328690922,1.36339441,1.36339441,1.36339441,1.36339441,4.549437264,0.422789806,0.422789806,1.3134078,1.476767341,1.476767341,1.476767341,1.476767341,4.099745266,0,0,0,0.09999161,0.09999161,0.09999161,0.09999161,0.300000277,1.212187604,1.220108088,1.22685757,1.226084116,1.216165902,1.216957207,1.21869302,1.222638447,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,0,195,0.350248018,0,0
7/18/2011 9:57,2.487986331,307.6,106.4,24.3,26.1,560,0.07,0,15,2,2,0,0,0.016468994,-0.004618348,-0.000652769,-0.001381562,0.000710987,0.01388367,20.897793,20.512604,18.0574933,17.7875072,19.5927815,19.5918887,18.42179549,16.70283749,0.412405,0.3069101,0.191386435,0.157977248,0.211977799,-2.810343,-1.28108038,1.22471226,1.954353044,1.729724601,2.828678,2.5566923,0.343800677,0.089243363,0.192803972,0.38518901,1.769385039,1.41927648,2.419185384,2.682557383,2.780139457,3.157259669,0,0,0,0,1.054142866,1.054142866,1.249809007,2.011972923,0,0,0,0,1.671708291,1.671708291,1.955049082,2.553679097,0,0,0,0,0,0,0,0.09999161,1.230448921,1.230448921,1.230448921,1.230448921,1.221414238,1.220108088,1.223366126,1.222352239,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,199,0.170261715,4.99805057520177,-0.139608193617843
