surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_NorthFishCreekAtHwy2_TribSc,trib_SouthFishCreekAtHwy137_TribSc,trib_WhittleseyCreekAtHwy1304026321_TribSc,trib_SouthFishCreekAtHwy137_WaterElevation,beach_LakeshoreCurrVel,beach_NoGeese,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,Sqrt.Whittlesey_ARF_Sum_72,Sqrt.Whittlesey_ARF_Sum_120,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,yday,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
5/31/2011 11:10,2.562768543,365.4,123.6,16.3,23.8,120.3,132.8,96.7,4.85,3.56,17,12,0,0,0,-6,-0.029936355,-0.010851196,0.006344921,0.003678364,0.004342616,0.007743481,10.949024,11.57321,10.360931,8.364479225,8.221659112,8.892584402,8.853043092,7.34752037,0.61480784,0.30740392,0.22846518,0.345034725,0.413045189,7.2807904,7.26104325,5.4781193,2.30135864,0.184559018,-0.8365491,-1.50490555,0.659984933,0.491056017,1.689645558,0.624186,2.109819036,2.510466566,2.200809829,2.267240511,2.273892871,2.763114386,1.248635255,1.248635255,1.515476031,1.515476031,1.644898231,6.146598067,6.282665509,6.960264917,0.100010699,0.100010699,0.374170018,0.374170018,0.40000458,0.424264432,0.489899677,0.632456773,1.494154594,1.498310554,1.527501011,1.585686278,1.902089959,1.744011187,1.635955986,1.521386555,1.491361694,1.491361694,1.491361694,1.491361694,1.491361694,1.255272505,1.255272505,1.255272505,2.396199347,0,0,0,0,0,151,1.152288344,-18.6878579454543,-3.42986375976063
6/1/2011 7:30,3.383743576,2419.6,169.5,12.1,14.9,156.6,161.9,133.2,3.15,6.1,6,1,0,0,0.5,-2,-0.02377579,-0.022613368,-0.045439425,-0.042902204,-0.023658142,-0.056757942,8.167741,8.2449315,8.51626358,9.011388875,10.56862562,9.087427915,9.414022476,8.481808108,0.9409203,0.93457915,0.925460548,0.932539508,0.605188125,2.662182,3.065014,4.7515377,6.13391802,6.912431567,-8.529506,-8.4546805,-8.1259945,-7.70785458,-5.139809013,0.0771905,0.23948697,0.673021912,1.746338282,2.210154799,2.244352402,2.381574425,0,0,0,0.036789971,1.623718345,5.341944014,6.174176986,6.984631801,0,0,0,0,0.374164916,0.412312971,0.435888323,0.640312339,1.378397901,1.380211242,1.38774566,1.406369835,1.445292769,1.763353109,1.658831486,1.541054779,1.361727836,1.361727836,1.361727836,1.361727836,1.361727836,1.361727836,1.255272505,1.255272505,1.531478917,0,0,0,0,0,152,1.813580989,-2.88830632400895,15.7371435330142
6/4/2011 13:00,2.033825694,108.1,139.9,20.6,30.9,163.2,208.6,138.2,2.23,5.05,0,0,0,4,0,0,0.015954947,-0.035059076,-0.006482762,-0.007696338,0.004947849,-0.022275403,18.626833,18.462945,14.312634,11.6698868,11.02066498,10.35465917,9.772020124,9.507634188,0,0,0,0.044267996,0.088434845,0.545539,1.5227905,2.73429403,3.28480353,2.28272325,-5.795701,-5.0361415,-3.5123373,-2.6971213,-1.739225978,0.163888,2.97580931,3.451252986,2.849535601,2.257203812,2.651354798,2.503431517,0,0,0,0,0.681203949,0.840401684,0.840401684,1.896012385,0,0,0,0,0,0,0,0.412312971,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278867874,1.290813416,1.471541065,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1,0,0,1,0,155,1.766412847,-3.12791820043088,2.15780623120179
6/6/2011 13:16,1.776701184,59.8,114.7,21.8,19.6,166.2,243.3,138.4,1.3,6.17,0,25,0,6,0.33,-1,0.006053356,-0.022957397,-0.011459487,-0.006356615,0.003005146,-0.015039218,12.603293,13.390352,11.93194,9.78535842,10.4336813,11.0619948,11.0482182,10.28801,0.10428892,0.05214446,0.022768435,0.135480542,0.081780886,-3.956543,-3.440382,-2.81278985,-0.910010517,-0.707628667,-0.6596473,-0.4314684,0.727023905,0.904134286,0.737686218,0.787059,1.618181302,2.563796156,2.794387547,2.950866149,2.917545428,2.846088912,0,0,0,0,0,0,0.681203949,0.840401684,0,0,0,0,0,0,0,0,1.257678575,1.260071388,1.272305844,1.274157849,1.265525335,1.266936911,1.270911639,1.281260687,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.278753601,1,0,0,1,0,157,0.382017043,0.613765093851903,-3.34414300076551
6/7/2011 10:40,2.031812271,107.6,117.6,19.8,17.3,129.9,278.6,139.7,1.3,13.7,0,1,0,0,1,-2,-0.012015731,-0.01073013,0.014515133,0.004809952,0.000634478,0.014673083,11.570029,11.763563,10.188248,9.890912,11.1088406,10.6857398,11.22042606,10.70476449,0.044781957,0.090404129,0.422545303,0.401740045,0.218000042,-3.898087,-2.534269,-0.378465858,0.548461171,-0.728974698,0.48622734,1.26560417,1.836457429,1.4902893,0.904313875,0.193534,1.218263437,1.272698702,1.995143132,2.381578811,2.910173496,2.509983799,0,0,0.516929396,2.090602533,2.090602533,2.090602533,2.090602533,2.253196383,0,0,0,0.300000277,0.300000277,0.300000277,0.300000277,0.300000277,1.278753601,1.278753601,1.299289334,1.28510703,1.271376872,1.268273672,1.268952202,1.273325424,1.278753601,1.278753601,1.278753601,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.342422681,0,0,0,0,0,158,1.303196057,14.5411597528873,-3.25033429680849
6/8/2011 9:50,1.756636108,57.1,114.5,19.6,19.1,133.4,230.7,139.4,1.57,1.16,6,0,0,0,0,0,0.031060714,0.015552574,0.011375818,0.011205944,0.007434088,0.043076445,11.863267,11.239852,9.70817642,9.947276708,10.54836581,10.83941791,10.64499369,10.90210413,0.006120373,0.005971577,0.004486411,0.009619447,0.032548273,-0.50367608,-0.92441354,0.528219803,1.597199818,-1.397094695,-2.2617878,-1.3660067,-0.548052491,-1.340949395,0.224238431,0.623415,1.421650056,1.462268379,1.284926794,1.707595699,2.08494842,2.476984147,0,0,0,0,0,2.090602533,2.090602533,2.232666977,0,0,0,0,0,0.300000277,0.300000277,0.300000277,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.275080898,1.271748699,1.272931779,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,0,159,0.950364854,1.15239091594822,-0.794981243074343
6/9/2011 9:11,1.532754379,34.1,110,16.1,10.8,166,231.1,141.2,1.33,15,0,25,0,1,0.83,0,-0.02553655,0.001666081,0.017952453,0.013495767,0.00442318,0.049477795,7.5716367,7.61278795,7.1637807,6.92453968,10.11578646,10.33207614,10.59820742,10.87391158,0.8365964,0.8390374,0.85294989,0.89293213,0.674680029,-4.088275,-3.878535,-3.55077062,-3.85810611,-3.040454189,4.716382,4.036709,3.61257222,4.06431797,1.155938337,0.04115125,0.375340419,0.473298636,3.640081725,2.738137531,2.544998761,2.879502769,0,0,0,0.13137405,0.13137405,0.13137405,2.094726257,2.094726257,0,0,0,0,0,0,0.300000277,0.300000277,1.255272505,1.255272505,1.255513713,1.263399331,1.262925469,1.270865089,1.271051261,1.269723036,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.278753601,0,0,0,0,0,160,1.190331698,1.01090721340313,-5.50800023655496
6/12/2011 9:56,0.612783857,4.1,115.6,18.1,23.4,164.4,276.4,140.6,1.58,2.84,23,0,0,0,0.08,0,-0.05483715,-0.027983805,0.002711555,-0.003513198,-0.003625055,-0.030919155,11.188328,9.658393,7.22406655,6.58382803,8.548133542,7.535900788,7.429810964,8.590717033,0,0,0,0,0.149632869,2.641103,3.008318,3.69137087,3.84147436,1.18512222,-2.486565,-1.5219918,-1.05098599,-0.576450271,-0.097995661,1.529935,1.984372664,1.589483214,2.814712823,2.264346743,1.966281734,2.709293547,0,0,0,0,0,0.578827036,0.975171261,0.983980756,0,0,0,0,0,0.17320157,0.17320157,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255320757,1.254862144,1.261191472,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.255272505,0,0,0,0,0,163,0.788875116,0,0
6/13/2011 6:35,1.130333768,13.5,114.6,17.7,13.2,164.4,315.2,140.8,1.33,2.93,0,0,0,0,0,0,0.038204864,0.016933699,0.00126827,0.004803395,-0.002044204,0.043153332,6.8139825,7.12959675,7.79799037,9.409273017,11.83059701,10.07412072,8.901503997,8.904563864,0,0,0,0,0.006969579,4.2099492,3.9336874,3.98819048,2.96102268,1.12991041,0.13475317,-1.00993006,-0.755764488,0.106119858,-0.191583035,0.31561425,0.531422666,3.05652118,4.255920427,4.005758532,3.681032916,3.454906028,0,0,0,0,0,0,0.975171261,0.983980756,0,0,0,0,0,0,0.17320157,0.17320157,1.255272505,1.255272505,1.255272505,1.252124553,1.249931757,1.25265889,1.253556067,1.256019813,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,164,0.596597096,-0.98776364224133,0.681412494063722
6/14/2011 12:09,1.257678575,18.1,127.5,22.6,23.4,164.7,291.8,140.7,1.33,5.44,0,0,0,0,1,0,0.03569426,0.015163426,-0.006265189,0.000515532,0.002327312,-0.011862114,12.625482,12.361582,12.917941,10.50384703,10.83284087,11.49290054,10.69909181,9.18545923,0,0,0.041201359,0.100889934,0.050444967,3.1256226,3.496266,0.7464355,1.64286492,0.14158648,2.2159506,2.6882549,1.72840138,1.067331715,0.553613048,0.2638995,2.176623879,2.867837319,2.723966481,3.608529022,3.645579322,3.438066958,0,0,0,0.565497685,0.565497685,0.565497685,0.565497685,1.127273977,0,0,0,0,0,0,0,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.247482261,1.24873323,1.25093207,1.252416091,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,165,1.06069784,8.10554808481935,5.14393723179837
6/15/2011 9:16,1.589949601,38.9,114.4,19,17.2,164.3,305.1,142.3,2.3,1.17,0,0,0,0,0.67,0,-0.009071483,-0.01700956,0.001992687,-0.002996537,0.002912855,-0.010575486,10.872779,10.213204,10.413391,10.4983929,11.57776527,11.25239656,11.50606127,9.917997078,0.17641056,0.39462578,0.618155938,0.351990881,0.17599544,-1.6911,-1.5488076,0.28475295,1.23670918,1.136073155,3.7121162,2.8205217,2.39047392,2.405741802,3.003298347,0.6595755,0.612767248,0.742895313,1.381179712,2.219298455,3.035008454,3.370548039,0,0.248936162,1.047094644,1.047094644,1.047094644,1.190039842,1.190039842,1.323342572,0,0,0,0,0,0,0,0.17320157,1.255272505,1.255272505,1.255272505,1.255272505,1.250663919,1.249027053,1.249369595,1.251759855,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,1,1,166,1.007747778,8.75378609023914,1.60662039272998
6/20/2011 10:10,2.065206128,116.2,129.9,15.9,12.9,176.8,279.9,90.1,2.84,7.63,0,10,0,0,1,-5,0.022566246,0.018437533,-0.005798591,0.002943077,0.007628451,-0.028930244,10.351762,10.174646,9.233156,8.48089235,8.753550625,9.141098281,9.362562729,9.644853208,0.31308258,0.59332046,0.859634748,0.923842858,0.961921429,-3.2044693,-3.3086233,-3.02725032,-1.887692653,-3.383308514,1.5681925,1.1111531,1.23504723,1.424027314,0.886699433,0.1771165,1.00503525,1.111878184,1.122381022,1.131876723,1.204235465,1.144541458,0,0,0,0,0.703529601,3.59685382,4.200303737,5.119656552,0,0,0,0,0.17320157,0.374164958,0.424264469,0.424264469,1.376576957,1.380211242,1.404149249,1.436639632,1.528273777,1.485338056,1.424718337,1.372193719,1.361727836,1.361727836,1.361727836,1.361727836,1.361727836,1.278753601,1.255272505,1.255272505,1.748188027,1,0,0,1,0,171,1.053078443,1.46220507652953,-7.96692891358843
6/21/2011 10:46,2.304059466,201.4,114,15.5,14.6,160.4,290.3,66,2.33,10,0,75,0,0,1.5,2,0.03002116,0.033148208,0.004826941,0.008143822,0.007907435,-0.025955387,9.228948,9.1694685,9.7189303,9.15511425,9.631182188,9.192366406,9.304459583,9.540288608,0.89617205,0.895878795,0.852665042,0.794059899,0.748683432,-5.269856,-5.401423,-4.18552472,-3.08151813,-3.85635341,7.031134,6.6403605,4.5733431,3.82978426,2.743921879,0.0594795,0.958361751,1.0772144,1.000578156,1.150220497,1.114086766,1.117993409,0.77399845,1.543893941,2.34140744,2.34140744,2.34140744,2.444819564,4.291799879,4.808819011,0,0.09999161,0.14142299,0.14142299,0.14142299,0.20000231,0.399999847,0.447214492,1.374748346,1.36361198,1.349860082,1.354492601,1.364926034,1.448211468,1.449277791,1.387496607,1.361727836,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.278753601,1.255272505,1.397940009,0,0,0,1,0,172,1.041392685,10.1245773329736,-6.98447806415315
6/22/2011 9:00,2.018284308,104.3,111.8,13.9,10.7,170.4,200,120,3.5,3.7,0,1,0,0,1.5,0,0.061020095,0.044694958,0.021705611,0.021225018,0.021425576,0.030998935,7.5609,7.70552625,8.4087895,9.084808708,9.720757979,9.699362042,9.385746806,9.494868304,0.9401162,0.94156878,0.967272615,0.982742079,0.91934965,-6.115195,-6.124702,-5.50942483,-5.41665592,-5.59865875,3.144677,3.41674,4.22826023,4.48593337,4.612675092,0.14462625,0.508999013,0.779471652,1.083229445,1.045983501,1.162535859,1.153921313,1.571164536,2.102805031,2.27974137,2.746671827,4.03264893,4.598409789,4.651916432,6.227995189,0.14142299,0.199992765,0.199992765,0.24494401,0.36055135,0.374164958,0.41230838,0.565685209,1.600972896,1.59439255,1.592398846,1.621487865,1.559475706,1.473136473,1.500510911,1.443997927,1.591064607,1.579783597,1.579783597,1.579783597,1.342422681,1.342422681,1.342422681,1.255272505,1.672097858,0,0,0,1,0,173,1.283301229,2.23843740110694,-12.196286238086
6/23/2011 7:38,2.166430114,146.7,125.2,12.5,10.6,149.9,174.6,68.1,4.75,9.8,0,0,0,0,0.67,-4,0.035334427,0.003881592,0.003054678,0.005453538,0.01486447,0.006964607,7.358885,7.3502625,7.2487976,7.22669845,7.684642454,8.792818748,9.089156214,9.107398358,0.9411415,0.941655375,0.945988218,0.960140347,0.970281284,-5.325414,-4.6920254,-4.70749047,-4.60732595,-4.568215854,1.457816,1.5048693,2.07159003,2.05063574,3.35003744,0.0086225,0.142193637,0.150213452,0.797636726,1.404066559,1.346333429,1.271101539,1.561384418,1.680210255,1.681562079,1.681562079,3.228737975,5.156115418,5.210406174,6.433111631,0,0.14142299,0.14142299,0.14142299,0.282845979,0.435892739,0.435892739,0.574457915,1.531478917,1.534026106,1.550350672,1.594503044,1.726572367,1.645932904,1.571452604,1.53763023,1.531478917,1.531478917,1.531478917,1.531478917,1.531478917,1.342422681,1.342422681,1.278753601,2.021189299,1,0,0,1,0,174,0.815577748,2.50921611898278,-13.6716434443061
6/27/2011 9:21,1.572871602,37.4,110.4,18.1,23.1,152.1,229.9,96.3,2,3.33,15,26,0,0,0,0,0.030965783,0.012685169,0.001340595,0.001542734,0.002026258,0.033699371,13.2367525,13.0835778,12.2733109,12.0179865,12.8558326,13.58579628,13.11203009,11.42826467,0.49311912,0.25735474,0.085784914,0.142984603,0.201033467,3.4834926,3.3373648,3.2648435,3.2143082,3.0340839,2.024218,1.9389726,1.73365093,1.626808054,1.123034853,0.15317475,0.703404191,0.851354355,1.257013249,2.751568342,2.540406149,3.020969369,0,0,0,0.081059157,0.081059157,0.081059157,0.081059157,2.629597101,0,0,0,0,0,0,0,0.223605112,1.230448921,1.230448921,1.230448921,1.230448921,1.232233521,1.249369595,1.287286539,1.465977368,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,1,0,178,0.828659897,-2.04423748219117,-2.96329092672399
6/28/2011 9:15,1.702430536,50.4,159.1,18,23.9,123.2,270.6,98.1,1.92,1.16,0,60,0,1,0.17,0,0.015380637,-0.004365242,-0.005300256,-0.003066864,3.05e-05,0.01767421,14.273637,14.315836,11.732292,10.9502917,11.7216432,12.28873789,12.96441191,12.23791163,0.26503235,0.31170856,0.45451681,0.626030134,0.670897195,-2.170242,-2.0064216,-0.60641642,0.273689766,1.371029584,-4.301231,-4.555759,-4.95136627,-5.41670136,-4.190283003,0.0421985,1.871387242,1.547056564,1.531676988,1.51150745,2.569371019,2.451540396,0,0,0,0.05057182,1.278766088,1.281332625,1.281332625,1.47756053,0,0,0,0,0.09999161,0.09999161,0.09999161,0.14140949,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.23146959,1.243236538,1.343940058,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,0,0,0,1,0,179,0.952792443,0,0
6/29/2011 9:40,0.991226076,9.8,150.5,21.2,25.2,166.7,260.7,98.1,1.92,0.9,0,1,1,5,0,0,0.026595328,0.014439535,0.00408449,0.005755151,0.004218662,0.022030788,13.513023,13.27856,10.0978782,9.974095192,13.13314614,12.42739465,12.5702073,12.83817592,0,0,0.36758575,0.225126853,0.237104197,-1.013087,-0.79812645,1.4956362,2.14894388,0.060876283,1.012035,1.041543,0.45950812,0.655773738,0.275566338,0.234462499,2.342722056,1.729721108,3.599198643,2.854508328,2.449414258,2.691464159,0,0,0,0,0,1.278766088,1.281332625,1.281332625,0,0,0,0,0,0.09999161,0.09999161,0.09999161,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230193379,1.230704314,1.264676182,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,1,0,1,0,180,0.829303773,3.44250014784685,0.631817008376957
6/30/2011 11:18,2.105169428,127.4,136.1,20.6,30.4,126,253.5,97.3,1.92,3,0,3,3,7,0.08,0,0.001748044,0.0098993,0.010420154,0.007151535,0.005864437,-0.002886639,12.442428,12.36551,11.870026,10.97239812,12.2087494,12.64918452,12.37192969,12.81805631,0.43571502,0.43349356,0.465284605,0.250887969,0.12759777,1.9931132,1.9983571,2.93164587,2.057274292,-0.595652083,3.6623829,3.947274,3.00836398,2.62045422,1.533585065,0.0769185,0.619746882,1.147998272,1.874837058,2.892505426,2.583813348,2.672984282,0,0,0,0,0,0,1.242532788,1.281332625,0,0,0,0,0,0,0.09999161,0.09999161,1.230448921,1.230448921,1.230448921,1.229937686,1.222456337,1.226084116,1.22757822,1.235553696,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,1,0,181,0.835690571,-4.22935732449756,-0.776232324577407
7/4/2011 9:05,0.716003344,5.2,108.8,23,30,128.5,308.5,139.6,1.67,0.73,0,0,0,0,0,0,0.021282531,0.000737351,-0.000264213,0.002214899,0.000302866,0.018343677,15.435654,15.015428,13.594322,13.6576016,16.6389773,15.350885,14.81884406,14.0895106,0.021867968,0.015721326,0.049660051,0.024830026,0.012415013,2.3432865,2.9515332,3.28795218,3.36254608,1.533008228,-1.9336597,-1.2251804,-1.11831838,-0.946383044,-0.674952262,0.420226,1.096169084,0.868875378,3.368270928,3.336896827,2.9821678,2.674020287,0,0,0,0,0,0,2.843265349,2.843265349,0,0,0,0,0,0,0.282845955,0.282845955,1.230448921,1.230448921,1.230448921,1.228400359,1.220369632,1.223755454,1.228040865,1.225825991,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,1,0,185,0.733999287,0,0
7/5/2011 9:25,2.638688887,435.2,105.5,19,27.2,160.4,330.1,131.9,1.83,0.87,0,0,0,3,0,0,0.004168342,0.009108682,-0.002901616,-9.8e-05,-0.001078474,0.005671592,15.145181,14.586262,13.836839,14.35286588,15.84361456,16.24129593,15.51512816,14.78300219,0,0.010866329,0.062668983,0.157083122,0.082182307,3.465813,3.1693502,3.04948762,3.70656149,3.97050495,0.08059364,-0.094975585,-0.899045028,-0.937455323,-1.612313635,0.558919,0.741655291,1.600529541,1.979408573,2.79102206,2.963650572,2.589268175,0,0,0,1.40109327,1.40109327,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,0,0.282845955,1.230448921,1.230448921,1.230448921,1.227886705,1.218797998,1.219584526,1.22214397,1.225102426,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,1,0,186,0.591064607,0,0
7/6/2011 9:01,0.977723605,9.5,110.9,19.8,21.7,161.3,377.2,136.8,1.83,1.16,0,0,0,0,0,-1,-0.021082751,-0.001902142,-0.000706943,0.001805781,-0.00245941,-0.006739146,17.505209,15.288126,12.7984582,13.27110254,16.56623235,16.20492346,16.34960807,15.37327582,0,0,0,0.04795289,0.107719386,-0.670102,1.172978,2.45431282,2.169076244,1.764043402,-1.29559,-0.87414495,-0.77065492,-1.645770098,-2.025291891,2.2170835,2.184584214,1.750557152,4.233530684,3.324299068,3.345284216,3.196478133,0,0,0,0,0,1.40109327,1.40109327,3.169735035,0,0,0,0,0,0,0,0.282845955,1.214843848,1.220108088,1.22685757,1.222196046,1.216429831,1.217483944,1.218482988,1.223885152,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,1,0,187,0.67669361,0,0
7/7/2011 9:45,1.50242712,31.8,107,21.6,25.7,158.7,283.8,98,1.83,0.7,0,0,0,1,0.08,1,-0.009068806,-0.00985545,0.000735092,8.05e-05,0.000119776,-0.01790132,13.793959,13.617182,13.162244,13.3728341,16.0243503,16.29529132,16.1447324,15.82719343,0.40722138,0.51671222,0.37704214,0.19514152,0.108291177,3.018398,3.1698088,2.80900907,3.08436811,1.16158466,-0.9476648,-1.3576975,-1.4760604,-1.088816212,-0.34023514,0.176777,0.349765077,0.492298195,3.172942387,3.750810814,3.27573044,3.32316786,0.536568523,0.816147009,0.90301562,0.90301562,0.90301562,0.90301562,1.666883187,1.666883187,0,0,0,0,0,0,0,0,1.230448921,1.230448921,1.228400359,1.219322508,1.212187604,1.214048679,1.215663996,1.218955418,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,1,0,188,0.367355921,0,0
7/11/2011 9:40,2.286680969,193.5,105.2,25,27.1,160.5,290.3,75.2,2,5.52,0,0,0,4,0,-1,-0.002067689,-0.006532462,0.000907708,0.002071331,0.00062834,-0.010287438,15.594029,15.312052,14.745994,14.8047478,17.9690408,16.57474118,16.20562722,16.03757728,0.1035524,0.14654077,0.142602968,0.342473788,0.267989493,2.1988842,1.7090126,2.77423732,2.96710803,1.602990391,-3.3681441,-3.526262,-2.5087097,-1.642261911,-1.165455309,0.281977001,0.549353359,0.55033605,3.741590315,3.030478452,2.941060627,2.874619422,0,0,0,3.819279945,3.824535197,3.83635281,3.845714511,4.270020315,0,0,0,0.282845972,0.282845972,0.282845972,0.282845972,0.300000277,1.230448921,1.230448921,1.240299582,1.258158193,1.234517284,1.228400359,1.226728757,1.223158342,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.342422681,0,0,0,1,0,192,0.717670503,-0.590142882488031,-0.108311487150336
7/12/2011 8:27,1.880241776,75.9,139.4,23.1,24.3,160.1,265.6,140.1,1.67,4.16,0,0,0,0,0.5,0,-0.011296101,-0.001445653,-0.002719941,0.000855323,-0.001383787,-0.009228412,15.853547,15.080902,13.7464958,14.48749454,17.8708684,17.94512836,16.99038824,16.39188031,0.16010235,0.132022022,0.145778022,0.115309012,0.07195187,-2.160157,-1.829644,0.99363995,0.379539234,0.490745529,-3.405917,-3.706438,-3.25548517,-3.93595402,-3.83059951,0.772644501,1.116891171,1.190476772,3.917369497,3.819388764,3.417093234,3.147382341,0,0,0,0,0,3.824535197,3.838620328,4.207795392,0,0,0,0,0,0.282845972,0.282845972,0.300000277,1.230448921,1.230448921,1.230448921,1.229425848,1.224533063,1.229425848,1.227063592,1.225619381,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,193,0.946943271,0,0
7/13/2011 9:10,0.301029996,2,120.2,20.2,18,160.5,351.6,29.2,2,4.03,0,35,0,0,0.58,0,0.003232207,0.002952889,0.004836277,0.006290843,0.001420761,0.034781899,14.162427,14.117851,13.638921,14.5153817,16.4116823,17.15675364,17.42751602,16.58607778,0.72686934,0.73000742,0.629525158,0.563488568,0.587691764,-4.3105133,-3.189483,-3.96283617,-4.02275312,-3.32299227,1.7544522,2.3243677,3.10307705,2.735842057,1.377380211,0.044576,0.609733016,1.303761875,2.163546493,3.241762993,3.43789792,3.100101198,0,0,0,0,0,0,3.824535197,3.845714511,0,0,0,0,0,0,0.282845972,0.282845972,1.230448921,1.230448921,1.230448921,1.228400359,1.219584526,1.2219356,1.226187323,1.224843717,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,194,1.181843588,5.10344548491354,-3.52063121932923
